"date","discharge.daily","lnQ.daily","lnQ.bin1","lnQ.bin2","lnQ.bin1.weight","lnQ.bin2.weight"
2023-08-09,0.669241086881273,-0.401610914740928,2,3,0.338703049136426,0.661296950863574
2023-08-10,0.6548939551276,-0.423281957022747,2,3,0.410939856742489,0.589060143257511
2023-08-11,0.643929560401523,-0.440165937118526,2,3,0.467219790395088,0.532780209604912
2023-08-12,0.627782891217471,-0.465560886908877,2,3,0.551869623029591,0.448130376970409
2023-08-13,0.613425925925926,-0.488695762257888,2,3,0.62898587419296,0.37101412580704
2023-08-14,0.605401759023255,-0.501862976843314,2,3,0.672876589477715,0.327123410522285
2023-08-15,0.597475927499292,-0.515041284692197,2,3,0.716804282307323,0.283195717692677
2023-08-16,0.571151546618836,-0.560100698902781,2,3,0.867002329675938,0.132997670324062
2023-08-17,0.552792331413826,-0.592772878886427,2,3,0.975909596288091,0.0240904037119094
2023-08-18,0.537501180024544,-0.620824323588228,1,2,0.0694144119607602,0.93058558803924
2023-08-19,0.533449762421725,-0.628390378706609,1,2,0.094634595688697,0.905365404311303
2023-08-20,0.534472450360301,-0.626475092669922,1,2,0.0882503088997399,0.91174969110026
2023-08-21,0.597820101324774,-0.514465404196162,2,3,0.714884680653873,0.285115319346127
2023-08-22,0.638412945655936,-0.448769954769032,2,3,0.495899849230106,0.504100150769894
2023-08-23,0.636062730104786,-0.452458088265625,2,3,0.508193627552083,0.491806372447917
2023-08-24,0.62328896441046,-0.472745040425209,2,3,0.575816801417363,0.424183198582637
2023-08-25,0.604841247364612,-0.502789256434703,2,3,0.675964188115677,0.324035811884323
2023-08-26,0.590907124201517,-0.526096424176674,2,3,0.753654747255581,0.246345252744419
2023-08-27,0.569489678718651,-0.563014619667998,2,3,0.876715398893326,0.123284601106674
2023-08-28,0.551582806255703,-0.594963304223746,2,3,0.983211014079152,0.0167889859208478
2023-08-29,0.529083671607036,-0.636608690241815,1,2,0.122028967472716,0.877971032527284
2023-08-30,0.51311400610466,-0.667257224379567,1,2,0.224190747931892,0.775809252068108
2023-08-31,0.502336448598131,-0.688485167454134,1,2,0.294950558180447,0.705049441819553
2023-09-01,0.512209320620535,-0.669021908153589,1,2,0.23007302717863,0.76992697282137
2023-09-02,0.539389219295761,-0.617317854950542,1,2,0.0577261831684746,0.942273816831525
2023-09-03,0.553982189496208,-0.590622741675453,2,3,0.968742472251511,0.0312575277484887
2023-09-04,0.551071462286415,-0.595890782619344,2,3,0.986302608731146,0.0136973912688543
2023-09-05,0.545722017684634,-0.60564555800515,1,2,0.0188185266838333,0.981181473316167
2023-09-06,0.540844582900657,-0.614623318855679,1,2,0.0487443961855975,0.951255603814403
2023-09-07,0.542535951414456,-0.611500925874877,1,2,0.038336419582922,0.961663580417078
2023-09-08,0.524914251549765,-0.644520360111772,1,2,0.148401200372573,0.851598799627427
2023-09-09,0.50948543063029,-0.674354022154534,1,2,0.247846740515113,0.752153259484887
2023-09-10,0.493338761446238,-0.706559198021054,1,2,0.355197326736848,0.644802673263152
2023-09-11,0.478067277132698,-0.738003809255096,1,2,0.460012697516986,0.539987302483014
2023-09-12,0.46357264231096,-0.76879218066641,1,2,0.562640602221368,0.437359397778632
2023-09-13,0.45961956008685,-0.777356174977438,1,2,0.591187249924794,0.408812750075206
2023-09-14,0.455155133893451,-0.78711696453068,1,2,0.623723215102266,0.376276784897734
2023-09-15,0.44734730482394,-0.804420017765952,1,2,0.68140005921984,0.31859994078016
2023-09-16,0.435340555083546,-0.831626668938728,1,2,0.772088896462426,0.227911103537574
2023-09-17,0.433659020107618,-0.835496721635349,1,2,0.784989072117832,0.215010927882168
2023-09-18,0.436727083923346,-0.82844680089613,1,2,0.761489336320434,0.238510663679566
2023-09-19,0.437966109695082,-0.825613746724685,1,2,0.752045822415616,0.247954177584384
2023-09-20,0.429755105572863,-0.844539754457317,1,2,0.815132514857724,0.184867485142276
2023-09-21,0.421593269139998,-0.863714246920382,1,2,0.879047489734608,0.120952510265392
2023-09-22,0.421091758708581,-0.864904514871164,1,2,0.883015049570548,0.116984950429452
2023-09-23,0.419941234777683,-0.867640494690039,1,2,0.892134982300131,0.107865017699869
2023-09-24,0.419823232323232,-0.867921531718517,1,2,0.893071772395057,0.106928227604943
2023-09-25,0.487822146700651,-0.717804393040573,1,2,0.392681310135244,0.607318689864756
2023-09-26,0.620899414707826,-0.476586183263005,2,3,0.588620610876684,0.411379389123316
2023-09-27,NA,NA,NA,NA,NA,NA
