"date_index","time_index","index","err_obs_iid_sigma_mean","err_obs_iid_sigma_se_mean","err_obs_iid_sigma_sd","err_obs_iid_sigma_2.5pct","err_obs_iid_sigma_25pct","err_obs_iid_sigma_50pct","err_obs_iid_sigma_75pct","err_obs_iid_sigma_97.5pct","err_obs_iid_sigma_n_eff","err_obs_iid_sigma_Rhat","err_proc_iid_sigma_mean","err_proc_iid_sigma_se_mean","err_proc_iid_sigma_sd","err_proc_iid_sigma_2.5pct","err_proc_iid_sigma_25pct","err_proc_iid_sigma_50pct","err_proc_iid_sigma_75pct","err_proc_iid_sigma_97.5pct","err_proc_iid_sigma_n_eff","err_proc_iid_sigma_Rhat","lp___mean","lp___se_mean","lp___sd","lp___2.5pct","lp___25pct","lp___50pct","lp___75pct","lp___97.5pct","lp___n_eff","lp___Rhat"
NA,NA,1,0.00101336798539202,0.000173358040985816,0.000305511304059452,0.000604649128270788,0.000777174615737203,0.000933301238704896,0.00118674042291228,0.00177354765582794,3.10575066341741,2.03131606944432,11.0782128305322,0.000651761391737999,0.0567892548044567,10.9684083974399,11.0396188731216,11.0777146311346,11.1174392157651,11.1897337798041,7591.98040259592,1.0009478773606,172200.716292524,3186.5358957786,5383.00164491442,160911.07676309,168476.716328745,172949.151674697,176342.307423179,181052.641629151,2.85372023588525,2.21727767019633
