"","SFE-M-1S","SFE-M-2","SFE-M-3","SFE-M-4","SFE-SH-1S"
"b0",8.71466667078051,9.03932335353907,9.39932097089538,8.52743464750301,8.88094135853515
"b1",0.68417226325401,0.6383394227306,0.608053053967633,0.741617254355716,0.579534921228495
"b[1]",-0.0136273677057931,-0.0170522876956303,0.0210739887194226,0.0238489115344489,0.00435001669990307
"b[2]",0.00229357058869425,0.0048612040033129,-0.0039877656864895,-0.00170297185272807,-0.00271059618061119
"b[3]",-0.00257712796487655,-0.00365798359546855,-0.0309237619708426,-0.00857291220603284,-0.00908592587044261
"b[4]",-0.0121838585050619,-0.019112816969942,-0.0285962661535255,0.00149714559854182,0.0013339586508793
"sigma",25.4085443007991,25.7287323778406,26.6556644887084,22.9489583124598,25.3849942619641
"lp__",-11300.589587841,-11339.395247348,-11445.7823456228,-10991.4761445529,-11713.3132534171
