"","SFE-M-1S","SFE-M-2","SFE-M-3","SFE-M-4","SFE-SH-1S"
"b0",0.999887189297187,1.00126426972146,1.0013419107918,0.999423199260977,0.999517441753221
"b1",0.999410488184397,1.00149836400989,1.00062252908507,0.999657551319001,0.999762693332995
"b[1]",1.00005463553486,1.00254328249481,0.99952817300459,0.999301762485056,1.00072867593458
"b[2]",0.999631058381471,0.999500053632534,0.999690712838476,1.00006307303235,0.999601856974206
"b[3]",0.9997877928919,1.00243686944859,0.999375747510136,1.00023885385183,0.999973421876516
"sigma",0.999756467567033,0.999314908196629,1.00061405608627,1.0002469655462,1.00070821771418
"lp__",1.00156234062954,1.00185579152687,0.999547775068569,1.00112746180626,0.999520113407838
