"date","discharge_m3_s"
2023-01-23,60.6060606060606
2023-01-24,57.4907958085528
2023-01-25,54.6587369017276
2023-01-26,52.3930897762673
2023-01-27,51.2602662135372
2023-01-28,50.1274426508071
2023-01-29,48.428207306712
2023-01-30,45.5961483998867
2023-01-31,43.8969130557916
2023-02-01,42.4808836023789
2023-02-02,40.7816482582838
2023-02-03,39.6488246955537
2023-02-04,38.5160011328236
2023-02-05,47.0121778532993
2023-02-06,43.613707165109
2023-02-07,41.3480600396488
2023-02-08,40.2152364769187
2023-02-09,39.0824129141886
2023-02-10,39.0824129141886
2023-02-11,39.0824129141886
2023-02-12,37.9495893514585
2023-02-13,37.0999716794109
2023-02-14,36.8167657887284
2023-02-15,35.4007363353158
2023-02-16,34.5511186632682
2023-02-17,33.9847068819031
2023-02-18,32.851883319173
2023-02-19,32.285471537808
2023-02-20,32.0022656471255
2023-02-21,32.851883319173
2023-02-22,33.1350892098556
2023-02-23,32.5686774284905
2023-02-24,32.5686774284905
2023-02-25,31.1526479750779
2023-02-26,32.285471537808
2023-02-27,32.851883319173
2023-02-28,34.5511186632682
2023-03-01,32.5686774284905
2023-03-02,31.1526479750779
2023-03-03,31.4358538657604
2023-03-04,32.5686774284905
2023-03-05,33.9847068819031
2023-03-06,32.851883319173
2023-03-07,33.1350892098556
2023-03-08,33.9847068819031
2023-03-09,36.2503540073633
2023-03-10,62.5885018408383
2023-03-11,56.6411781365052
2023-03-12,58.0572075899179
2023-03-13,122.911356556216
2023-03-14,244.973095440385
2023-03-15,196.261682242991
2023-03-16,139.05409232512
2023-03-17,115.831209289153
2023-03-18,104.786179552535
2023-03-19,105.919003115265
2023-03-20,129.141886151232
2023-03-21,121.495327102804
2023-03-22,105.069385443217
2023-03-23,95.7235910506939
2023-03-24,88.0770320022656
2023-03-25,80.1472670631549
2023-03-26,73.0671197960918
2023-03-27,68.2526196544888
2023-03-28,72.5007080147267
2023-03-29,69.3854432172189
2023-03-30,65.9869725290286
2023-03-31,63.7213254035684
2023-04-01,65.7037666383461
2023-04-02,69.3854432172189
2023-04-03,66.8365902010762
2023-04-04,62.5885018408383
2023-04-05,58.9068252619654
2023-04-06,58.6236193712829
2023-04-07,77.0320022656471
2023-04-08,86.661002548853
2023-04-09,89.4930614556783
2023-04-10,120.645709430756
2023-04-11,206.457094307562
2023-04-12,165.675446049278
2023-04-13,129.708297932597
2023-04-14,112.432738600963
2023-04-15,106.202209005947
2023-04-16,109.034267912773
2023-04-17,108.75106202209
2023-04-18,100.254885301614
2023-04-19,90.0594732370433
2023-04-20,81.8465024072501
2023-04-21,79.2976493911073
2023-04-22,95.4403851600113
2023-04-23,128.858680260549
2023-04-24,146.417445482866
2023-04-25,134.5227980742
2023-04-26,144.435004248088
2023-04-27,187.765505522515
2023-04-28,232.795242141037
2023-04-29,256.301331067686
2023-04-30,239.025771736052
2023-05-01,188.33191730388
2023-05-02,148.399886717644
2023-05-03,124.610591900312
2023-05-04,116.680826961201
2023-05-05,108.184650240725
2023-05-06,105.635797224582
2023-05-07,96.0067969413764
2023-05-08,96.856414613424
2023-05-09,90.3426791277258
2023-05-10,91.7587085811385
2023-05-11,97.422826394789
2023-05-12,117.813650523931
2023-05-13,156.89606343812
2023-05-14,185.499858397055
2023-05-15,194.279241008213
2023-05-16,196.544888133673
2023-05-17,197.111299915038
2023-05-18,193.146417445483
2023-05-19,193.146417445483
2023-05-20,193.146417445483
2023-05-21,184.083828943642
2023-05-22,163.126593033135
2023-05-23,138.770886434438
2023-05-24,127.725856697819
2023-05-25,120.645709430756
2023-05-26,122.061738884169
2023-05-27,119.796091758709
2023-05-28,116.114415179836
2023-05-29,110.450297366185
2023-05-30,108.184650240725
2023-05-31,99.9716794109317
2023-06-01,90.3426791277258
2023-06-02,82.1297082979326
2023-06-03,79.5808552817899
2023-06-04,81.8465024072501
2023-06-05,82.9793259699802
2023-06-06,82.9793259699802
2023-06-07,82.6961200792976
2023-06-08,72.2175021240442
2023-06-09,73.3503256867743
2023-06-10,68.2526196544888
2023-06-11,61.1724723874257
2023-06-12,59.756442934013
2023-06-13,58.6236193712829
2023-06-14,52.9595015576324
2023-06-15,46.1625601812518
2023-06-16,40.4984423676012
2023-06-17,39.6488246955537
2023-06-18,39.3656188048711
2023-06-19,35.9671481166808
2023-06-20,33.7015009912206
2023-06-21,30.3030303030303
2023-06-22,29.1702067403002
2023-06-23,30.5862361937128
2023-06-24,34.2679127725857
2023-06-25,33.4182951005381
2023-06-26,32.5686774284905
2023-06-27,29.4534126309827
2023-06-28,28.3205890682526
2023-06-29,27.0744831492495
2023-06-30,26.677994902294
2023-07-01,26.3381478334749
2023-07-02,25.7150948739734
2023-07-03,24.5822713112433
2023-07-04,22.5148683092608
2023-07-05,21.636930048145
2023-07-06,20.8156329651657
2023-07-07,19.6261682242991
2023-07-08,18.8048711413197
2023-07-09,17.6720475785896
2023-07-10,17.0206740300198
2023-07-11,16.256018125177
2023-07-12,15.802888700085
2023-07-13,15.4630416312659
2023-07-14,15.2081563296517
2023-07-15,15.0099122061739
2023-07-16,14.5567827810818
2023-07-17,14.0753327669216
2023-07-18,13.45227980742
2023-07-19,12.999150382328
2023-07-20,12.6026621353724
2023-07-21,12.1212121212121
2023-07-22,11.5831209289153
2023-07-23,11.214953271028
2023-07-24,10.988388558482
2023-07-25,10.7901444350042
2023-07-26,10.5919003115265
2023-07-27,10.308694420844
2023-07-28,10.0821297082979
2023-07-29,9.88388558482016
2023-07-30,9.65732087227414
2023-07-31,9.45907674879637
2023-08-01,9.2041914471821
2023-08-02,8.94930614556783
2023-08-03,8.83602378929482
2023-08-04,8.75106202209006
2023-08-05,8.6094590767488
2023-08-06,8.55281789861229
2023-08-07,8.35457377513452
2023-08-08,8.21297082979326
2023-08-09,7.98640611724724
2023-08-10,7.84480317190598
2023-08-11,7.73152081563296
2023-08-12,7.61823845935995
2023-08-13,7.44831492495044
2023-08-14,7.22175021240442
2023-08-15,7.10846785613141
2023-08-16,7.30671197960918
2023-08-17,7.27839139054092
2023-08-18,7.44831492495044
2023-08-19,7.19342962333616
2023-08-20,7.39167374681393
2023-08-21,7.56159728122345
2023-08-22,7.73152081563296
2023-08-23,7.95808552817899
2023-08-24,7.41999433588219
2023-08-25,7.27839139054092
2023-08-26,6.9951854998584
2023-08-27,6.74030019824412
2023-08-28,6.59869725290286
2023-08-29,6.5137354856981
2023-08-30,6.48541489662985
2023-08-31,6.48541489662985
2023-09-01,6.9951854998584
2023-09-02,8.21297082979326
2023-09-03,7.84480317190598
2023-09-04,7.41999433588219
2023-09-05,7.10846785613141
2023-09-06,6.82526196544888
2023-09-07,6.62701784197111
2023-09-08,6.4570943075616
2023-09-09,6.34381195128859
2023-09-10,6.20220900594732
2023-09-11,6.08892664967431
2023-09-12,6.03228547153781
2023-09-13,5.9756442934013
2023-09-14,5.86236193712829
2023-09-15,5.72075899178703
2023-09-16,5.60747663551402
2023-09-17,5.60747663551402
2023-09-18,5.72075899178703
2023-09-19,5.66411781365052
2023-09-20,5.52251486830926
2023-09-21,5.4375531011045
2023-09-22,5.46587369017276
2023-09-23,5.52251486830926
2023-09-24,5.63579722458227
2023-09-25,6.5137354856981
2023-09-26,9.34579439252336
2023-09-27,7.98640611724724
2023-09-28,7.08014726706315
2023-09-29,6.76862078731238
2023-09-30,6.74030019824412
