"date","discharge_m3_s","depth_m"
2022-06-23,1.12715944491645,0.826813219054571
2022-06-24,1.23194562446899,0.834487135635474
2022-06-25,1.16964032851883,0.829974917782788
2022-06-26,1.11299915038233,0.825743105053347
2022-06-27,1.03936561880487,0.820039287104949
2022-06-28,0.96856414613424,0.814316024477513
2022-06-29,1.00254885301614,0.817094121303615
2022-06-30,1.10167091475503,0.824880985054029
2022-07-01,1.053525913339,0.821154985628051
2022-07-02,1.17530444633248,0.830391123721269
2022-07-03,1.3905409232512,0.845374594695225
2022-07-04,1.56612857547437,0.856573268201701
2022-07-05,1.65109034267913,0.861715991302337
2022-07-06,1.63126593033135,0.860530816450123
2022-07-07,1.48966298499009,0.851796377032633
2022-07-08,1.64542622486548,0.861378264823543
2022-07-09,1.59444916454262,0.858306113886382
2022-07-10,1.58595298782215,0.857788256655242
2022-07-11,1.58312092891532,0.857615259493078
2022-07-12,1.3905409232512,0.845374594695225
2022-07-13,1.33673180402152,0.841770305735861
2022-07-14,1.31407533276692,0.840226083900199
2022-07-15,1.35372415746247,0.842917965639584
2022-07-16,1.30557915604645,0.839642791935643
2022-07-17,1.20362503540074,0.832453911752546
2022-07-18,1.30274709713962,0.839447843998893
2022-07-19,1.44718210138771,0.849077306537038
2022-07-20,1.58312092891532,0.857615259493078
2022-07-21,1.5916171056358,0.858133683308723
2022-07-22,1.48966298499009,0.851796377032633
2022-07-23,1.4018691588785,0.846122438747732
2022-07-24,1.54913622203342,0.855524318248394
2022-07-25,1.54347210421977,0.855173100638477
2022-07-26,1.53214386859247,0.854468286059985
2022-07-27,1.57462475219485,0.857095126093356
2022-07-28,1.58878504672897,0.857961064412311
2022-07-29,1.61993769470405,0.859849602924029
2022-07-30,1.60860945907675,0.859165460784999
2022-07-31,1.69073916737468,0.864060413753558
2022-08-01,1.81534975927499,0.871216202867154
2022-08-02,1.75304446332484,0.867677321382196
2022-08-03,1.62843387142453,0.860360785825174
2022-08-04,1.59444916454262,0.858306113886382
2022-08-05,1.63409798923818,0.860700666086162
2022-08-06,1.60577740016992,0.85899396375995
2022-08-07,1.60011328235627,0.858650412240511
2022-08-08,1.63126593033135,0.860530816450123
2022-08-09,1.50665533843104,0.852870679389495
2022-08-10,1.5916171056358,0.858133683308723
2022-08-11,1.54630416312659,0.855348808094591
2022-08-12,1.56329651656754,0.856398929743638
2022-08-13,1.46134239592184,0.84998903917948
2022-08-14,1.55480033984707,0.855874748972873
2022-08-15,1.44151798357406,0.848711081373152
2022-08-16,1.42452563013311,0.847607080377208
2022-08-17,1.2999150382328,0.83925263590897
2022-08-18,1.38204474653073,0.844811255526785
2022-08-19,1.6709147550269,0.862892468436681
2022-08-20,1.65392240158595,0.861884588052116
2022-08-21,1.68224299065421,0.863560900043536
2022-08-22,1.73605210988389,0.866698819639562
2022-08-23,1.81534975927499,0.871216202867154
2022-08-24,1.80685358255452,0.870738062151785
2022-08-25,1.89747946757293,0.875769054694969
2022-08-26,1.95695270461626,0.87899097604314
2022-08-27,1.84367034834325,0.872800162546696
2022-08-28,1.99376947040498,0.880955486699524
2022-08-29,1.97960917587086,0.88020256077374
2022-08-30,1.70773152081563,0.865054841157321
2022-08-31,1.57745681110167,0.857268694762971
2022-09-01,1.77853299348626,0.869134224808907
2022-09-02,1.79835740583404,0.87025854021541
2022-09-03,1.75304446332484,0.867677321382196
2022-09-04,1.84083828943642,0.872642441206776
2022-09-05,1.75021240441801,0.867514643073185
2022-09-06,1.66241857830643,0.8623893182179
2022-09-07,1.77286887567261,0.86881158098467
2022-09-08,1.77570093457944,0.868972981814464
2022-09-09,1.80968564146134,0.87089759534229
2022-09-10,1.69923534409516,0.864558389996747
2022-09-11,1.69357122628151,0.864226576049363
2022-09-12,1.72755593316341,0.866207364689052
2022-09-13,1.83800623052959,0.872484570944283
2022-09-14,1.86915887850467,0.874213013477725
2022-09-15,1.83234211271594,0.872168382168465
2022-09-16,1.8719909374115,0.874369265641223
2022-09-17,1.88898329085245,0.875303747099085
2022-09-18,2.31379212687624,0.897163936011933
2022-09-19,2.91702067403002,0.924320027363001
2022-09-20,2.4327386009629,0.902835559118396
2022-09-21,2.25998300764656,0.894539390998738
2022-09-22,2.11554800339847,0.887299300168263
2022-09-23,2.10421976777117,0.8867187853757
2022-09-24,2.15519682809402,0.889316216181115
2022-09-25,2.14386859246672,0.888742293708334
2022-09-26,2.12121212121212,0.887588842614622
2022-09-27,2.05324270744831,0.884082459640251
2022-09-28,1.92580005664118,0.877310913214369
2022-09-29,1.79835740583404,0.87025854021541
2022-09-30,1.78136505239309,0.869295310373309
2022-10-01,1.69640328518833,0.864392567977538
2022-10-02,1.72755593316341,0.866207364689052
2022-10-03,1.72189181534976,0.865878903813707
2022-10-04,1.66525063721325,0.862557209864511
2022-10-05,1.6595865193996,0.862221251023054
2022-10-06,1.58595298782215,0.857788256655242
2022-10-07,1.54630416312659,0.855348808094591
2022-10-08,1.51798357405834,0.853582757562055
2022-10-09,1.636930048145,0.860870335239118
2022-10-10,1.63409798923818,0.860700666086162
2022-10-11,1.61993769470405,0.859849602924029
2022-10-12,1.41886151231946,0.847237285908147
2022-10-13,1.42735768903993,0.847791639416573
2022-10-14,1.4018691588785,0.846122438747732
2022-10-15,1.33673180402152,0.841770305735861
2022-10-16,1.35938827527613,0.843298553811846
2022-10-17,1.42452563013311,0.847607080377208
2022-10-18,1.41319739450581,0.846866584737609
2022-10-19,1.34806003964882,0.842536399341384
2022-10-20,1.28292268479184,0.838075872539801
2022-10-21,1.28858680260549,0.838469183637167
2022-10-22,1.29141886151232,0.838665441543118
2022-10-23,1.28575474369867,0.838272660949938
2022-10-24,1.29141886151232,0.838665441543118
2022-10-25,1.24610591900312,0.83549300389383
2022-10-26,1.26309827244407,0.836690833177741
2022-10-27,1.23477768337581,0.834688874491903
2022-10-28,1.14698385726423,0.828297613377696
2022-10-29,1.18380062305296,0.831013131878414
2022-10-30,1.29425092041914,0.838861435604028
2022-10-31,1.30557915604645,0.839642791935643
2022-11-01,1.30841121495327,0.839837480629121
2022-11-02,1.23194562446899,0.834487135635474
2022-11-03,1.16680826961201,0.829766351069463
2022-11-04,1.0988388558482,0.824664606169377
2022-11-05,1.24893797790994,0.835693334924377
2022-11-06,1.34239592183517,0.842153848277747
2022-11-07,1.47550269045596,0.85089536820227
2022-11-08,2.31096006796941,0.897026741227088
2022-11-09,2.50070801472671,0.90600037056508
2022-11-10,1.74454828660436,0.867188801350912
2022-11-11,1.39337298215803,0.845561905049001
2022-11-12,1.23760974228264,0.834890329702552
2022-11-13,1.11583120928915,0.825957793145426
2022-11-14,1.02237326536392,0.818688070048325
2022-11-15,0.914755026904559,0.809792305582451
2022-11-16,0.875106202209006,0.80635350712882
2022-11-17,0.838289436420278,0.803073672141963
2022-11-18,0.778816199376947,0.797583307524458
2022-11-19,0.846785613140753,0.803838280474179
2022-11-20,0.852449730954404,0.804345408129679
2022-11-21,0.838289436420278,0.803073672141963
2022-11-22,0.778816199376947,0.797583307524458
2022-11-23,0.750495610308694,0.794878222324763
2022-11-24,0.790144435004248,0.798648433568083
2022-11-25,0.900594732370433,0.808574856714579
2022-11-26,0.897762673463608,0.808329960509409
2022-11-27,0.855281789861229,0.80459819699028
2022-11-28,0.835457377513452,0.802817746828343
2022-11-29,0.809968847352025,0.800490088545083
2022-11-30,0.86661002548853,0.805604249935203
2022-12-01,1.70773152081563,0.865054841157321
2022-12-02,1.71622769753611,0.865549779458722
2022-12-03,1.6142735768904,0.859507900001069
2022-12-04,1.63409798923818,0.860700666086162
2022-12-05,3.79495893514585,0.958259138195176
2022-12-06,4.61625601812518,0.985869076669404
