date,q.cms,site
2021-04-24,8.297932596998017,DL
2021-04-25,9.034267912772584,DL
2021-04-26,9.487397337864627,DL
2021-04-27,8.807703200226564,DL
2021-04-28,8.354573775134522,DL
2021-04-29,8.09968847352025,DL
2021-04-30,8.354573775134522,DL
2021-05-01,8.949306145567828,DL
2021-05-02,9.742282639478901,DL
2021-05-03,9.940526762956669,DL
2021-05-04,9.487397337864627,DL
2021-05-05,9.119229679977343,DL
2021-05-06,8.892664967431323,DL
2021-05-07,9.175870858113848,DL
2021-05-08,10.2803738317757,DL
2021-05-09,10.252053242707447,DL
2021-05-10,9.51571792693288,DL
2021-05-11,8.86434437836307,DL
2021-05-12,8.241291418861511,DL
2021-05-13,7.504956103086943,DL
2021-05-14,6.910223732653638,DL
2021-05-15,6.570376663834607,DL
2021-05-16,6.59869725290286,DL
2021-05-17,6.485414896629849,DL
2021-05-18,7.221750212404418,DL
2021-05-19,8.071367884451996,DL
2021-05-20,9.657320872274143,DL
2021-05-21,10.082129708297932,DL
2021-05-22,9.827244406683658,DL
2021-05-23,10.223732653639194,DL
2021-05-24,10.846785613140753,DL
2021-05-25,9.85556499575191,DL
2021-05-26,9.345794392523365,DL
2021-05-27,9.204191447182101,DL
2021-05-28,8.382894364202775,DL
2021-05-29,7.618238459359954,DL
2021-05-30,7.419994335882186,DL
2021-05-31,7.306711979609175,DL
2021-06-01,7.78816199376947,DL
2021-06-02,7.9580855281789855,DL
2021-06-03,10.05380911922968,DL
2021-06-04,12.829226847918436,DL
2021-06-05,15.604644576607193,DL
2021-06-06,16.709147550269044,DL
2021-06-07,13.792126876239024,DL
2021-06-08,11.214953271028037,DL
2021-06-09,10.535259133389975,DL
2021-06-10,10.676862078731236,DL
2021-06-11,12.347776833758141,DL
2021-06-12,11.809685641461341,DL
2021-06-13,10.846785613140753,DL
2021-06-14,10.05380911922968,DL
2021-06-15,9.374114981591617,DL
2021-06-16,8.43953554233928,DL
2021-06-17,7.504956103086943,DL
2021-06-18,6.570376663834607,DL
2021-06-19,5.890682526196544,DL
2021-06-20,5.664117813650524,DL
2021-06-21,5.94732370433305,DL
2021-06-22,5.267629566694987,DL
2021-06-23,5.267629566694987,DL
2021-06-24,5.210988388558482,DL
2021-06-25,5.0127442650807135,DL
2021-06-26,4.75785896346644,DL
2021-06-27,4.502973661852166,DL
2021-06-28,4.33305012744265,DL
2021-06-29,4.276408949306146,DL
2021-06-30,4.106485414896629,DL
2021-07-01,3.398470688190314,DL
2021-07-02,3.8799207023506086,DL
2021-07-03,3.6533559898045875,DL
2021-07-04,3.3135089209855564,DL
2021-07-05,3.426791277258567,DL
2021-07-06,3.3701500991220614,DL
2021-07-07,3.0869442084395353,DL
2021-07-08,3.200226564712546,DL
2021-07-09,3.0303030303030303,DL
2021-07-10,2.8603794958935143,DL
2021-07-11,2.6791277258566977,DL
2021-07-12,2.5261965448881334,DL
2021-07-13,2.4384027187765502,DL
2021-07-14,2.373265363919569,DL
2021-07-15,2.2005097706032286,DL
2021-07-16,2.37892948173322,DL
2021-07-17,2.3902577173605213,DL
2021-07-18,2.214670065137355,DL
2021-07-19,2.121212121212121,DL
2021-07-20,2.21750212404418,DL
2021-07-21,2.2344944774851316,DL
2021-07-22,1.9371282922684792,DL
2021-07-23,1.7785329934862644,DL
2021-07-24,1.676578872840555,DL
2021-07-25,1.5632965165675445,DL
2021-07-26,1.4698385726423109,DL
2021-07-27,1.2319456244689888,DL
2021-07-28,1.2064570943075617,DL
2021-07-29,1.2546020957235908,DL
2021-07-30,1.1922967997734353,DL
2021-07-31,1.1045029736618521,DL
2021-08-01,1.016709147550269,DL
2021-08-02,1.4924950438969131,DL
2021-08-03,1.8408382894364201,DL
2021-08-04,1.9173038799207023,DL
2021-08-05,2.0702350608892663,DL
2021-08-06,2.356273010478618,DL
2021-08-07,2.4610591900311527,DL
2021-08-08,2.3534409515717924,DL
2021-08-09,2.5120362503540075,DL
2021-08-10,2.5800056641178135,DL
2021-08-11,2.6111583120928916,DL
2021-08-12,2.5035400736335314,DL
2021-08-13,2.6734636080430474,DL
2021-08-14,2.8603794958935143,DL
2021-08-15,2.945341263098272,DL
2021-08-16,3.115264797507788,DL
2021-08-17,3.0586236193712826,DL
2021-08-18,3.9648824695553664,DL
2021-08-19,4.64457660719343,DL
2021-08-20,4.871141319739451,DL
2021-08-21,5.295950155763239,DL
2021-08-22,5.919003115264797,DL
2021-08-23,5.324270744831492,DL
2021-08-24,5.069385443217219,DL
2021-08-25,5.154347210421976,DL
2021-08-26,5.295950155763239,DL
2021-08-27,4.8994619088077025,DL
2021-08-28,4.927782497875955,DL
2021-08-29,4.786179552534692,DL
2021-08-30,4.729538374398187,DL
2021-08-31,4.531294250920419,DL
2021-09-01,4.389691305579156,DL
2021-09-02,4.4180118946474085,DL
2021-09-03,4.4180118946474085,DL
2021-09-04,4.163126593033135,DL
2021-09-05,4.134806003964882,DL
2021-09-06,4.049844236760125,DL
2021-09-07,3.851600113282356,DL
2021-09-08,3.9082412914188613,DL
2021-09-09,3.8232795242141036,DL
2021-09-10,3.7383177570093458,DL
2021-09-11,3.851600113282356,DL
2021-09-12,3.8232795242141036,DL
2021-09-13,4.021523647691872,DL
2021-09-14,4.1914471821013874,DL
2021-09-15,4.134806003964882,DL
2021-09-16,4.163126593033135,DL
2021-09-17,4.163126593033135,DL
2021-09-18,4.3047295383743975,DL
2021-09-19,4.474653072783914,DL
2021-09-20,4.786179552534692,DL
2021-09-21,4.8994619088077025,DL
2021-09-22,4.502973661852166,DL
2021-09-23,4.33305012744265,DL
2021-09-24,4.163126593033135,DL
2021-09-25,4.361370716510903,DL
2021-09-26,4.21976777116964,DL
2021-09-27,4.134806003964882,DL
2021-09-28,4.276408949306146,DL
2021-09-29,4.389691305579156,DL
2021-09-30,4.474653072783914,DL
2021-10-01,4.531294250920419,DL
2021-10-02,4.616256018125177,DL
2021-10-03,4.75785896346644,DL
2021-10-04,4.871141319739451,DL
2021-10-05,4.984423676012461,DL
2021-10-06,4.842820730671198,DL
2021-10-07,4.842820730671198,DL
2021-10-08,5.0127442650807135,DL
2021-10-09,5.607476635514018,DL
2021-10-10,5.607476635514018,DL
2021-10-11,5.579156046445766,DL
2021-10-12,5.777400169923534,DL
2021-10-13,6.230529595015576,DL
2021-10-14,6.59869725290286,DL
2021-10-15,6.5420560747663545,DL
2021-10-16,6.59869725290286,DL
2021-10-17,6.4287737184933444,DL
2021-10-18,6.202209005947323,DL
2021-10-19,6.117247238742565,DL
2021-10-20,6.287170773152081,DL
2021-10-21,6.3154913622203335,DL
2021-10-22,6.4287737184933444,DL
2021-10-23,6.485414896629849,DL
2021-10-24,6.400453129425092,DL
2021-10-25,6.5420560747663545,DL
2021-10-26,6.6553384310393655,DL
2021-10-27,6.6553384310393655,DL
2021-10-28,6.6553384310393655,DL
2021-10-29,6.995185499858397,DL
2021-10-30,6.966864910790144,DL
2021-10-31,7.1367884451996595,DL
2020-07-15,16.482582837723022,GR
2020-07-16,14.839988671764372,GR
2020-07-17,14.301897479467572,GR
2020-07-18,14.018691588785046,GR
2020-07-19,13.169073916737467,GR
2020-07-20,12.347776833758141,GR
2020-07-21,11.696403285188332,GR
2020-07-22,11.214953271028037,GR
2020-07-23,11.24327386009629,GR
2020-07-24,11.8946474086661,GR
2020-07-25,11.24327386009629,GR
2020-07-26,10.252053242707447,GR
2020-07-27,9.51571792693288,GR
2020-07-28,8.694420843953553,GR
2020-07-29,8.496176720475786,GR
2020-07-30,8.128009062588502,GR
2020-07-31,7.986406117247238,GR
2020-08-01,7.7315208156329644,GR
2020-08-02,7.533276692155196,GR
2020-08-03,6.995185499858397,GR
2020-08-04,6.4287737184933444,GR
2020-08-05,6.117247238742565,GR
2020-08-06,6.117247238742565,GR
2020-08-07,6.230529595015576,GR
2020-08-08,6.173888416879071,GR
2020-08-09,5.975644293401302,GR
2020-08-10,5.4941942792410075,GR
2020-08-11,5.465873690172756,GR
2020-08-12,5.324270744831492,GR
2020-08-13,5.1260266213537236,GR
2020-08-14,5.182667799490229,GR
2020-08-15,5.182667799490229,GR
2020-08-16,5.041064854148966,GR
2020-08-17,4.956103086944208,GR
2020-08-18,4.814500141602945,GR
2020-08-19,4.842820730671198,GR
2020-08-20,4.984423676012461,GR
2020-08-21,5.097706032285471,GR
2020-08-22,4.984423676012461,GR
2020-08-23,4.927782497875955,GR
2020-08-24,4.927782497875955,GR
2020-08-25,5.041064854148966,GR
2020-08-26,5.295950155763239,GR
2020-08-27,5.607476635514018,GR
2020-08-28,5.7207589917870285,GR
2020-08-29,5.4941942792410075,GR
2020-08-30,5.1260266213537236,GR
2020-08-31,5.069385443217219,GR
2020-09-01,5.352591333899745,GR
2020-09-02,5.210988388558482,GR
2020-09-03,5.041064854148966,GR
2020-09-04,4.956103086944208,GR
2020-09-05,4.8994619088077025,GR
2020-09-06,4.729538374398187,GR
2020-09-07,4.75785896346644,GR
2020-09-08,5.097706032285471,GR
2020-09-09,5.52251486830926,GR
2020-09-10,5.635797224582271,GR
2020-09-11,5.52251486830926,GR
2020-09-12,5.352591333899745,GR
2020-09-13,5.210988388558482,GR
2020-09-14,5.267629566694987,GR
2020-09-15,5.352591333899745,GR
2020-09-16,5.2393089776267345,GR
2020-09-17,5.295950155763239,GR
2020-09-18,5.324270744831492,GR
2020-09-19,5.52251486830926,GR
2020-09-20,5.975644293401302,GR
2020-09-21,5.890682526196544,GR
2020-09-22,5.749079580855281,GR
2020-09-23,5.805720758991787,GR
2020-09-24,5.862361937128292,GR
2020-09-25,5.777400169923534,GR
2020-09-26,6.145567827810818,GR
2020-09-27,6.570376663834607,GR
2020-09-28,6.825261965448881,GR
2020-09-29,7.051826677994902,GR
2020-09-30,7.108467856131407,GR
2020-10-01,7.023506088926649,GR
2020-10-02,7.1367884451996595,GR
2020-10-03,7.080147267063155,GR
2020-10-04,6.966864910790144,GR
2020-10-05,6.995185499858397,GR
2020-10-06,6.853582554517134,GR
2020-10-07,6.938544321721891,GR
2020-10-08,6.995185499858397,GR
2020-10-09,6.938544321721891,GR
2020-10-10,6.995185499858397,GR
2020-10-11,7.080147267063155,GR
2020-10-12,7.391673746813933,GR
2020-10-13,7.533276692155196,GR
2020-10-14,8.184650240725006,GR
2020-10-15,9.119229679977343,GR
2020-10-16,9.912206173888416,GR
2020-10-17,10.39365618804871,GR
2020-10-18,10.988388558482015,GR
2020-10-19,11.58312092891532,GR
2020-10-20,12.715944491645425,GR
2020-10-21,11.781365052393088,GR
2020-10-22,11.186632681959784,GR
2020-10-23,10.733503256867742,GR
2020-10-24,10.138770886434438,GR
2020-10-25,9.940526762956669,GR
2020-10-26,10.025488530161427,GR
2020-10-27,10.591900311526478,GR
2020-10-28,10.648541489662984,GR
2020-10-29,11.526479750778815,GR
2020-10-30,12.206173888416878,GR
2020-10-31,11.979609175870857,GR
2020-11-01,11.328235627301048,GR
2020-11-02,10.988388558482015,GR
2020-11-03,10.903426791277258,GR
2020-11-04,10.761823845935995,GR
2020-11-05,10.70518266779949,GR
2020-11-06,10.8184650240725,GR
2020-11-07,10.875106202209006,GR
2020-11-08,10.563579722458227,GR
2020-11-09,10.082129708297932,GR
2020-11-10,10.16709147550269,GR
2020-11-11,10.676862078731236,GR
2020-11-12,10.450297366185216,GR
2020-11-13,10.05380911922968,GR
2020-11-14,10.506938544321722,GR
2020-11-15,10.421976777116964,GR
2020-11-16,10.676862078731236,GR
2020-11-17,11.271594449164542,GR
2020-11-18,11.8946474086661,GR
2020-11-19,11.838006230529594,GR
2020-11-20,11.498159161710563,GR
2020-11-21,10.591900311526478,GR
2020-11-22,9.232512036250354,GR
2020-11-23,9.147550269045595,GR
2020-11-24,9.85556499575191,GR
2020-11-25,10.252053242707447,GR
2020-11-26,10.676862078731236,GR
2020-11-27,10.506938544321722,GR
2020-11-28,10.365335598980458,GR
2020-11-29,9.430756159728121,GR
2020-11-30,9.28915321438686,GR
2020-12-01,9.147550269045595,GR
2020-12-02,8.751062022090059,GR
2020-12-03,8.920985556499575,GR
2020-12-04,8.977626734636079,GR
2020-12-05,8.86434437836307,GR
2020-12-06,8.751062022090059,GR
2020-12-07,8.43953554233928,GR
2020-12-08,8.184650240725006,GR
2020-12-09,8.552817898612291,GR
2020-12-10,8.581138487680542,GR
2020-12-11,8.241291418861511,GR
2020-12-12,8.581138487680542,GR
2020-12-13,8.751062022090059,GR
2020-12-14,8.779382611158312,GR
2020-12-15,8.297932596998017,GR
2020-12-16,8.694420843953553,GR
2020-12-17,8.807703200226564,GR
2020-12-18,8.807703200226564,GR
2020-12-19,8.836023789294817,GR
2020-12-20,8.86434437836307,GR
2020-12-21,8.751062022090059,GR
2020-12-22,8.212970829793258,GR
2020-12-23,7.90144435004248,GR
2020-12-24,7.67487963749646,GR
2020-12-25,7.873123760974228,GR
2020-12-26,8.212970829793258,GR
2020-12-27,8.184650240725006,GR
2020-12-28,7.90144435004248,GR
2020-12-29,7.646559048428207,GR
2020-12-30,7.703200226564712,GR
2020-12-31,8.09968847352025,GR
2021-01-01,8.411214953271028,GR
2021-01-02,8.637779665817048,GR
2021-01-03,8.581138487680542,GR
2021-01-04,8.496176720475786,GR
2021-01-05,8.609459076748795,GR
2021-01-06,8.524497309544039,GR
2021-01-07,8.552817898612291,GR
2021-01-08,8.552817898612291,GR
2021-01-09,7.90144435004248,GR
2021-01-10,7.391673746813933,GR
2021-01-11,7.193429623336165,GR
2021-01-12,8.128009062588502,GR
2021-01-13,8.184650240725006,GR
2021-01-14,7.1367884451996595,GR
2021-01-15,7.080147267063155,GR
2021-01-16,7.67487963749646,GR
2021-01-17,7.419994335882186,GR
2021-01-18,7.646559048428207,GR
2021-01-19,7.4766355140186915,GR
2021-01-20,6.627017841971113,GR
2021-01-21,6.59869725290286,GR
2021-01-22,6.966864910790144,GR
2021-01-23,7.051826677994902,GR
2021-01-24,6.6553384310393655,GR
2021-01-25,6.683659020107617,GR
2021-01-26,6.59869725290286,GR
2021-01-27,6.457094307561597,GR
2021-01-28,6.6553384310393655,GR
2021-01-29,7.618238459359954,GR
2021-01-30,7.986406117247238,GR
2021-01-31,7.7315208156329644,GR
2021-02-01,7.618238459359954,GR
2021-02-02,8.071367884451996,GR
2021-02-03,8.524497309544039,GR
2021-02-04,8.269612007929764,GR
2021-02-05,8.297932596998017,GR
2021-02-06,8.128009062588502,GR
2021-02-07,6.3154913622203335,GR
2021-02-08,4.814500141602945,GR
2021-02-09,4.559614839988671,GR
2021-02-10,4.106485414896629,GR
2021-02-11,3.766638346077598,GR
2021-02-12,3.426791277258567,GR
2021-02-13,3.483432455395072,GR
2021-02-14,3.9648824695553664,GR
2021-02-15,5.154347210421976,GR
2021-02-16,5.890682526196544,GR
2021-02-17,5.975644293401302,GR
2021-02-18,6.230529595015576,GR
2021-02-19,6.258850184083829,GR
2021-02-20,6.230529595015576,GR
2021-02-21,6.768620787312376,GR
2021-02-22,6.768620787312376,GR
2021-02-23,6.173888416879071,GR
2021-02-24,6.287170773152081,GR
2021-02-25,6.853582554517134,GR
2021-02-26,7.873123760974228,GR
2021-02-27,7.278391390540923,GR
2021-02-28,7.504956103086943,GR
2021-03-01,7.419994335882186,GR
2021-03-02,7.703200226564712,GR
2021-03-03,8.32625318606627,GR
2021-03-04,9.402435570659868,GR
2021-03-05,9.770603228547154,GR
2021-03-06,12.00792976493911,GR
2021-03-07,12.630982724440667,GR
2021-03-08,12.376097422826394,GR
2021-03-09,10.733503256867742,GR
2021-03-10,10.39365618804871,GR
2021-03-11,9.685641461342396,GR
2021-03-12,9.402435570659868,GR
2021-03-13,9.345794392523365,GR
2021-03-14,9.798923817615405,GR
2021-03-15,11.04502973661852,GR
2021-03-16,12.23449447748513,GR
2021-03-17,12.489379779099405,GR
2021-03-18,13.707165109034268,GR
2021-03-19,14.216935712262813,GR
2021-03-20,12.4327386009629,GR
2021-03-21,10.733503256867742,GR
2021-03-22,10.195412064570942,GR
2021-03-23,9.912206173888416,GR
2021-03-24,9.685641461342396,GR
2021-03-25,9.487397337864627,GR
2021-03-26,9.260832625318606,GR
2021-03-27,9.147550269045595,GR
2021-03-28,9.544038516001132,GR
2021-03-29,10.16709147550269,GR
2021-03-30,9.260832625318606,GR
2021-03-31,9.034267912772584,GR
2021-04-01,9.260832625318606,GR
2021-04-02,9.742282639478901,GR
2021-04-03,9.742282639478901,GR
2021-04-04,9.883885584820163,GR
2021-04-05,10.138770886434438,GR
2021-04-06,10.16709147550269,GR
2021-04-07,10.05380911922968,GR
2021-04-08,10.110450297366185,GR
2021-04-09,9.572359105069385,GR
2021-04-10,9.260832625318606,GR
2021-04-11,8.86434437836307,GR
2021-04-12,8.524497309544039,GR
2021-04-13,8.212970829793258,GR
2021-04-14,7.986406117247238,GR
2021-04-15,7.90144435004248,GR
2021-04-16,7.78816199376947,GR
2021-04-17,7.816482582837723,GR
2021-04-18,7.78816199376947,GR
2021-04-19,7.844803171905975,GR
2021-04-20,8.156329651656755,GR
2021-04-21,8.014726706315491,GR
2021-04-22,7.9580855281789855,GR
2021-04-23,8.071367884451996,GR
2021-04-24,8.411214953271028,GR
2021-04-25,9.204191447182101,GR
2021-04-26,9.657320872274143,GR
2021-04-27,9.204191447182101,GR
2021-04-28,8.751062022090059,GR
2021-04-29,8.411214953271028,GR
2021-04-30,8.43953554233928,GR
2021-05-01,8.892664967431323,GR
2021-05-02,9.912206173888416,GR
2021-05-03,10.2803738317757,GR
2021-05-04,9.62900028320589,GR
2021-05-05,9.175870858113848,GR
2021-05-06,8.86434437836307,GR
2021-05-07,9.09090909090909,GR
2021-05-08,10.110450297366185,GR
2021-05-09,10.05380911922968,GR
2021-05-10,9.402435570659868,GR
2021-05-11,8.467856131407533,GR
2021-05-12,8.014726706315491,GR
2021-05-13,7.335032568677428,GR
2021-05-14,6.59869725290286,GR
2021-05-15,6.258850184083829,GR
2021-05-16,6.173888416879071,GR
2021-05-17,6.230529595015576,GR
2021-05-18,6.683659020107617,GR
2021-05-19,7.561597281223449,GR
2021-05-20,9.09090909090909,GR
2021-05-21,10.195412064570942,GR
2021-05-22,9.798923817615405,GR
2021-05-23,10.337015009912205,GR
2021-05-24,11.04502973661852,GR
2021-05-25,9.912206173888416,GR
2021-05-26,9.232512036250354,GR
2021-05-27,9.119229679977343,GR
2021-05-28,8.212970829793258,GR
2021-05-29,7.504956103086943,GR
2021-05-30,7.504956103086943,GR
2021-05-31,7.306711979609175,GR
2021-06-01,7.703200226564712,GR
2021-06-02,8.156329651656755,GR
2021-06-03,9.657320872274143,GR
2021-06-04,12.00792976493911,GR
2021-06-05,14.92495043896913,GR
2021-06-06,16.34097989238176,GR
2021-06-07,14.018691588785046,GR
2021-06-08,10.676862078731236,GR
2021-06-09,9.798923817615405,GR
2021-06-10,9.912206173888416,GR
2021-06-11,12.064570943075616,GR
2021-06-12,11.299915038232795,GR
2021-06-13,10.223732653639194,GR
2021-06-14,9.62900028320589,GR
2021-06-15,8.836023789294817,GR
2021-06-16,7.67487963749646,GR
2021-06-17,7.051826677994902,GR
2021-06-18,6.230529595015576,GR
2021-06-19,5.52251486830926,GR
2021-06-20,5.352591333899745,GR
2021-06-21,5.4941942792410075,GR
2021-06-22,4.927782497875955,GR
2021-06-23,4.616256018125177,GR
2021-06-24,4.701217785329934,GR
2021-06-25,4.587935429056924,GR
2021-06-26,4.446332483715661,GR
2021-06-27,4.21976777116964,GR
2021-06-28,4.049844236760125,GR
2021-06-29,3.8799207023506086,GR
2021-06-30,3.8232795242141036,GR
2021-07-01,3.426791277258567,GR
2021-07-02,3.6250354007363352,GR
2021-07-03,3.5683942225998297,GR
2021-07-04,3.398470688190314,GR
2021-07-05,3.3135089209855564,GR
2021-07-06,3.256867742849051,GR
2021-07-07,3.0303030303030303,GR
2021-07-08,3.0019824412347775,GR
2021-07-09,2.945341263098272,GR
2021-07-10,2.75559331634098,GR
2021-07-11,2.6423109600679693,GR
2021-07-12,2.5630133106768618,GR
2021-07-13,2.4129141886151233,GR
2021-07-14,2.37892948173322,GR
2021-07-15,2.2656471254602093,GR
2021-07-16,2.274143302180685,GR
2021-07-17,2.478051543472104,GR
2021-07-18,2.316624185783064,GR
2021-07-19,2.248654772019258,GR
2021-07-20,2.2090059473237043,GR
2021-07-21,2.2769753610875108,GR
2021-07-22,2.05607476635514,GR
2021-07-23,1.8946474086661003,GR
2021-07-24,1.8266779949022938,GR
2021-07-25,1.7445482866043613,GR
2021-07-26,1.6850750495610307,GR
2021-07-27,1.5859529878221466,GR
2021-07-28,1.5009912206173888,GR
2021-07-29,1.5406400453129423,GR
2021-07-30,1.5123194562446898,GR
2021-07-31,1.4556782781081845,GR
2021-08-01,1.3990370999716792,GR
2021-08-02,1.6964032851883317,GR
2021-08-03,1.9937694704049844,GR
2021-08-04,1.971112999150382,GR
2021-08-05,2.0957235910506937,GR
2021-08-06,2.313792126876239,GR
2021-08-07,2.4412347776833756,GR
2021-08-08,2.373265363919569,GR
2021-08-09,2.444066836590201,GR
2021-08-10,2.497875955819881,GR
2021-08-11,2.5573491928632115,GR
2021-08-12,2.500708014726706,GR
2021-08-13,2.5177003681676577,GR
2021-08-14,2.577173605210988,GR
2021-08-15,2.6734636080430474,GR
2021-08-16,2.800906258850184,GR
2021-08-17,2.832058906825262,GR
2021-08-18,3.2851883319173036,GR
2021-08-19,3.936561880487114,GR
2021-08-20,4.078164825828377,GR
2021-08-21,4.474653072783914,GR
2021-08-22,4.927782497875955,GR
2021-08-23,4.64457660719343,GR
2021-08-24,4.389691305579156,GR
2021-08-25,4.446332483715661,GR
2021-08-26,4.531294250920419,GR
2021-08-27,4.33305012744265,GR
2021-08-28,4.276408949306146,GR
2021-08-29,4.21976777116964,GR
2021-08-30,4.163126593033135,GR
2021-08-31,3.993203058623619,GR
2021-09-01,3.8799207023506086,GR
2021-09-02,3.8232795242141036,GR
2021-09-03,3.851600113282356,GR
2021-09-04,3.6533559898045875,GR
2021-09-05,3.6533559898045875,GR
2021-09-06,3.5400736335315774,GR
2021-09-07,3.483432455395072,GR
2021-09-08,3.455111866326819,GR
2021-09-09,3.398470688190314,GR
2021-09-10,3.3135089209855564,GR
2021-09-11,3.455111866326819,GR
2021-09-12,3.398470688190314,GR
2021-09-13,3.5683942225998297,GR
2021-09-14,3.7383177570093458,GR
2021-09-15,3.8232795242141036,GR
2021-09-16,3.8232795242141036,GR
2021-09-17,3.851600113282356,GR
2021-09-18,3.936561880487114,GR
2021-09-19,3.8799207023506086,GR
2021-09-20,4.106485414896629,GR
2021-09-21,4.276408949306146,GR
2021-09-22,4.134806003964882,GR
2021-09-23,4.021523647691872,GR
2021-09-24,3.936561880487114,GR
2021-09-25,4.021523647691872,GR
2021-09-26,4.049844236760125,GR
2021-09-27,3.9648824695553664,GR
2021-09-28,3.993203058623619,GR
2021-09-29,4.049844236760125,GR
2021-09-30,4.134806003964882,GR
2021-10-01,4.134806003964882,GR
2021-10-02,4.1914471821013874,GR
2021-10-03,4.248088360237893,GR
2021-10-04,4.33305012744265,GR
2021-10-05,4.446332483715661,GR
2021-10-06,4.33305012744265,GR
2021-10-07,4.33305012744265,GR
2021-10-08,4.389691305579156,GR
2021-10-09,4.75785896346644,GR
2021-10-10,4.871141319739451,GR
2021-10-11,4.842820730671198,GR
2021-10-12,4.956103086944208,GR
2021-10-13,5.2393089776267345,GR
2021-10-14,5.550835457377513,GR
2021-10-15,5.550835457377513,GR
2021-10-16,5.607476635514018,GR
2021-10-17,5.52251486830926,GR
2021-10-18,5.380911922967997,GR
2021-10-19,5.295950155763239,GR
2021-10-20,5.40923251203625,GR
2021-10-21,5.4941942792410075,GR
2021-10-22,5.550835457377513,GR
2021-10-23,5.635797224582271,GR
2021-10-24,5.52251486830926,GR
2021-10-25,5.635797224582271,GR
2021-10-26,5.692438402718776,GR
2021-10-27,5.692438402718776,GR
2021-10-28,5.635797224582271,GR
2021-10-29,5.862361937128292,GR
2021-10-30,5.919003115264797,GR
2021-10-31,6.032285471537808,GR
2020-07-15,30.3030303030303,GC
2020-07-16,27.952421410365332,GC
2020-07-17,26.621353724157462,GC
2020-07-18,25.885018408382894,GC
2020-07-19,24.66723307844803,GC
2020-07-20,23.421127159444914,GC
2020-07-21,22.373265363919568,GC
2020-07-22,21.438685924667233,GC
2020-07-23,21.636930048145,GC
2020-07-24,21.806853582554517,GC
2020-07-25,20.900594732370433,GC
2020-07-26,19.456244689889548,GC
2020-07-27,18.323421127159445,GC
2020-07-28,17.19059756442934,GC
2020-07-29,16.76578872840555,GC
2020-07-30,16.142735768903993,GC
2020-07-31,15.37807986406117,GC
2020-08-01,14.585103370150097,GC
2020-08-02,14.18861512319456,GC
2020-08-03,13.19739450580572,GC
2020-08-04,12.00792976493911,GC
2020-08-05,11.526479750778815,GC
2020-08-06,11.46983857264231,GC
2020-08-07,11.413197394505804,GC
2020-08-08,10.931747380345511,GC
2020-08-09,10.506938544321722,GC
2020-08-10,10.082129708297932,GC
2020-08-11,10.025488530161427,GC
2020-08-12,9.770603228547154,GC
2020-08-13,9.770603228547154,GC
2020-08-14,9.742282639478901,GC
2020-08-15,9.572359105069385,GC
2020-08-16,9.28915321438686,GC
2020-08-17,8.949306145567828,GC
2020-08-18,8.581138487680542,GC
2020-08-19,8.637779665817048,GC
2020-08-20,8.86434437836307,GC
2020-08-21,8.920985556499575,GC
2020-08-22,8.694420843953553,GC
2020-08-23,8.524497309544039,GC
2020-08-24,8.496176720475786,GC
2020-08-25,9.062588501840837,GC
2020-08-26,9.175870858113848,GC
2020-08-27,9.402435570659868,GC
2020-08-28,9.459076748796374,GC
2020-08-29,9.119229679977343,GC
2020-08-30,8.6661002548853,GC
2020-08-31,8.637779665817048,GC
2020-09-01,8.836023789294817,GC
2020-09-02,8.722741433021806,GC
2020-09-03,8.43953554233928,GC
2020-09-04,8.241291418861511,GC
2020-09-05,8.184650240725006,GC
2020-09-06,8.09968847352025,GC
2020-09-07,8.241291418861511,GC
2020-09-08,8.722741433021806,GC
2020-09-09,9.147550269045595,GC
2020-09-10,9.232512036250354,GC
2020-09-11,9.034267912772584,GC
2020-09-12,8.779382611158312,GC
2020-09-13,8.694420843953553,GC
2020-09-14,8.6661002548853,GC
2020-09-15,8.779382611158312,GC
2020-09-16,8.694420843953553,GC
2020-09-17,8.751062022090059,GC
2020-09-18,8.836023789294817,GC
2020-09-19,9.119229679977343,GC
2020-09-20,9.657320872274143,GC
2020-09-21,9.770603228547154,GC
2020-09-22,9.713962050410649,GC
2020-09-23,9.85556499575191,GC
2020-09-24,9.940526762956669,GC
2020-09-25,9.940526762956669,GC
2020-09-26,10.337015009912205,GC
2020-09-27,10.8184650240725,GC
2020-09-28,10.875106202209006,GC
2020-09-29,11.04502973661852,GC
2020-09-30,11.101670914755026,GC
2020-10-01,11.016709147550268,GC
2020-10-02,11.04502973661852,GC
2020-10-03,11.073350325686773,GC
2020-10-04,10.931747380345511,GC
2020-10-05,10.960067969413764,GC
2020-10-06,10.875106202209006,GC
2020-10-07,10.903426791277258,GC
2020-10-08,10.960067969413764,GC
2020-10-09,10.931747380345511,GC
2020-10-10,11.129991503823279,GC
2020-10-11,11.384876805437552,GC
2020-10-12,11.696403285188332,GC
2020-10-13,12.036250354007363,GC
2020-10-14,12.687623902577172,GC
2020-10-15,13.905409232512035,GC
2020-10-16,14.953271028037383,GC
2020-10-17,16.7941093174738,GC
2020-10-18,17.162276975361085,GC
2020-10-19,18.210138770886434,GC
2020-10-20,20.78731237609742,GC
2020-10-21,19.654488813367315,GC
2020-10-22,18.040215236476918,GC
2020-10-23,17.048994619088077,GC
2020-10-24,15.80288870008496,GC
2020-10-25,14.131973945058057,GC
2020-10-26,14.047012177853299,GC
2020-10-27,14.528462192013594,GC
