"site_year","site","DO_source","date","GPP.mean","GPP.2.5.pct","GPP.97.5.pct","GPP_Rhat","ER.mean","ER.2.5.pct","ER.97.5.pct","ER_Rhat","K600_daily_mean","K600_daily_Rhat"
"russian_2022","russian","this_project",2022-08-22,6.31191747214421,4.99835457865807,7.55219408471524,1.00262119785513,-13.8939171414356,-16.3060330266324,-11.4223017603164,1.00267506381513,7.72317152117812,1.0027490818938
"russian_2022","russian","this_project",2022-08-23,5.74103609657788,4.4738069212917,7.04170211784157,1.00335027065288,-12.8570972413293,-15.3083514621261,-10.3390411831355,1.00316109114163,7.18386369103387,1.00444073441226
"russian_2022","russian","this_project",2022-08-24,5.5969745907882,4.44945325743761,6.74521645631934,1.00300967555105,-13.2702779698674,-15.6160392077989,-10.9472645241998,1.00361402924816,7.54360424777951,1.00298352460067
"russian_2022","russian","this_project",2022-08-25,6.84349657336599,5.67191431014429,8.02552731902709,1.00739194160476,-14.712367721908,-16.985764066683,-12.4359336513767,1.0072946234284,7.88596747677194,1.00593587483651
"russian_2022","russian","this_project",2022-08-26,6.41759150119149,5.23518984112569,7.59680604057171,1.01128495382315,-14.3947002659199,-16.8865161549149,-12.0304096808377,1.01127659794753,7.63144082903098,1.0081349308489
"russian_2022","russian","this_project",2022-08-27,6.0282712655312,4.96193393002105,7.08156633922359,1.00243413852212,-13.943555448928,-16.0894095227477,-11.6967018782288,1.00547025558688,7.75522723128262,1.00484244857944
"russian_2022","russian","this_project",2022-08-28,6.69456418437641,5.46391076578526,7.95202399501608,1.00054519611316,-13.7670028289794,-16.30815974935,-11.5098859818515,1.00143709498855,7.91194720007569,1.00303499310143
"russian_2022","russian","this_project",2022-08-29,6.52420443278979,5.32682589335067,7.82002056537487,1.00254705121178,-13.7193109292409,-16.1068924978734,-11.4148949658824,1.00325003028136,7.87056267836822,1.00283028213979
"russian_2022","russian","this_project",2022-08-30,5.69552709195214,4.48732495541908,6.94637405255952,1.00081065798065,-12.6946567177728,-14.9969537667894,-10.3353515974893,1.00188031227628,7.51516231315594,1.00090810231479
"russian_2022","russian","this_project",2022-08-31,5.32080829984201,4.05222741666469,6.57513519331874,1.00368908231576,-12.6962147710106,-15.2178686227822,-10.0360782426589,1.00619591808596,7.01380996496257,1.00703129849659
"russian_USGS_2022","russian","USGS",2022-06-23,7.06993738158788,5.02302654565607,9.18415983378652,1.0011177917728,-13.771104242895,-17.0471429308489,-10.61405807167,1.00100090652312,5.42093360059695,1.01018924031887
"russian_USGS_2022","russian","USGS",2022-06-24,6.6329830711791,4.40032034410469,8.89681705593047,1.0101307267107,-13.6499188769528,-16.9990776518924,-10.4411896140114,1.00178868308662,5.33161047185016,1.00679638690189
"russian_USGS_2022","russian","USGS",2022-06-25,6.87457684781347,4.78741947338417,8.99767561485491,1.00220481071359,-12.7874783215148,-15.9499207758403,-9.53989649077419,1.00291097818101,5.41319002979437,1.00890537933601
"russian_USGS_2022","russian","USGS",2022-06-26,7.8293967469232,5.64150980074685,9.9763290359899,1.00366319535277,-14.0303578068058,-17.3449028474879,-10.8258011242544,1.00522417905241,5.42207224237865,1.00914049708155
"russian_USGS_2022","russian","USGS",2022-06-27,7.63284574832081,5.50483393085673,9.73872413448611,1.00498255568318,-13.4698609810945,-16.649636746385,-10.2884446461319,1.0043385347602,5.40911117337565,1.00917047818562
"russian_USGS_2022","russian","USGS",2022-06-28,7.07774672670736,5.02137920142304,9.24116257287949,1.00852815859614,-14.1351576221987,-17.4090178220936,-10.8541748008171,1.00700746603184,5.42005254904401,1.00906886266316
"russian_USGS_2022","russian","USGS",2022-06-29,7.04233466631822,4.99487232933784,9.16882389813988,1.01140061608943,-12.0020505545728,-15.1995875756223,-8.85516952485824,1.00379407814867,5.40926104896275,1.00966345080277
"russian_USGS_2022","russian","USGS",2022-06-30,5.96394750266654,3.86626343063605,8.15709107795351,1.00415095034993,-13.2426832857399,-16.511893258262,-10.0436052742443,1.00293386703691,5.41406956399505,1.00975015559488
"russian_USGS_2022","russian","USGS",2022-07-01,6.3887290824638,4.21841973791925,8.52607398888427,1.00170838973219,-12.6553320614133,-15.8097014957529,-9.32134334168192,1.00747023902078,5.41181932916937,1.01043010732991
"russian_USGS_2022","russian","USGS",2022-07-02,6.09830354823369,4.02905150614941,8.1420737217204,1.00433303365036,-11.8134606693194,-14.8800568837368,-8.6779807487053,1.00408771649023,5.37943886126461,1.0076338106763
"russian_USGS_2022","russian","USGS",2022-07-03,8.67355851118118,6.68779632202087,10.5559491936436,1.00736880216401,-12.8076286147256,-15.8073183061853,-9.60561504172395,1.01272346890704,5.09055789673168,1.00707445984683
"russian_USGS_2022","russian","USGS",2022-07-04,7.06683257649258,4.86490407206027,9.23514763731641,1.00156203712811,-9.56877677260136,-12.6694387974794,-6.3756777144664,1.00381047461771,5.12233115849437,1.0024401846722
"russian_USGS_2022","russian","USGS",2022-07-06,8.98990464904833,6.8722558472459,11.150785888422,1.00758747826863,-11.1797407607631,-14.3142371207906,-8.00330945782507,1.0064391522425,5.14119979485868,1.00428895236889
"russian_USGS_2022","russian","USGS",2022-07-07,9.61118368336591,7.52080372319083,11.7955741775,1.0010945088726,-11.9016304029579,-14.9999850671841,-8.77541322735974,1.00137130430649,5.1223867370789,1.00225502073653
"russian_USGS_2022","russian","USGS",2022-07-08,9.73463892395193,7.521567506526,11.8546827373755,1.00289304990747,-12.4665922974397,-15.5650392032968,-9.28041041209145,1.00810184348635,5.14651003572047,1.00324156953581
"russian_USGS_2022","russian","USGS",2022-07-09,9.62294520387488,7.52504145843154,11.7842319255098,1.00152161015561,-12.9286208327444,-16.1626622483881,-9.81267623599514,1.00143976184118,5.11465931501909,1.00219547935936
"russian_USGS_2022","russian","USGS",2022-07-10,9.61743844242386,7.44846097540565,11.7152856204952,1.00927466378391,-13.2522466463604,-16.4149316837876,-9.93469091905792,1.01045248558443,5.12305213497013,1.00304809325462
"russian_USGS_2022","russian","USGS",2022-07-11,9.14184301475391,6.99200054325327,11.3206140730981,1.00692026973639,-13.4664986403503,-16.7199103166046,-10.1998306709311,1.00358463290959,5.10514732573886,1.00426357844217
"russian_USGS_2022","russian","USGS",2022-07-12,8.91169065731702,6.78230518993919,11.0405850219102,1.00069733774011,-14.0770838632493,-17.3316028870897,-10.9767880654094,1.00512077175147,5.19067085681388,1.00483061774714
"russian_USGS_2022","russian","USGS",2022-07-13,8.83936624018738,6.53942968005298,11.0089182140888,1.01314516215551,-14.4034927509783,-17.6531251869824,-10.7281157255301,1.01989766622044,5.20185118550804,1.0069158921286
"russian_USGS_2022","russian","USGS",2022-07-14,8.85902748247451,6.71328657634386,10.8918339026004,1.00650074527646,-14.4463655352216,-17.6038960742536,-11.2537261011614,1.00237919309728,5.23729863601505,1.00888158998418
"russian_USGS_2022","russian","USGS",2022-07-15,9.16350378117403,7.02866686411372,11.3133015020244,1.00382820682881,-14.4424884714571,-17.6619377833585,-11.196965935695,1.0021388024912,5.17923524698329,1.00700465156185
"russian_USGS_2022","russian","USGS",2022-07-16,9.40769864920686,7.01317616800045,11.5618329597896,1.01540010286122,-15.9075833867814,-19.1324883982942,-12.7885879059707,1.0087408451217,5.26886163805947,1.00823255700385
"russian_USGS_2022","russian","USGS",2022-07-17,8.64793518075823,6.56991764213051,10.8586757749409,1.00421765014344,-15.2080099060658,-18.455101818473,-11.9482376700644,1.00476881379686,5.29133715048416,1.0076159505251
"russian_USGS_2022","russian","USGS",2022-07-18,8.44110371551045,6.43158858166188,10.5126277527172,0.999776700952023,-14.767152485413,-17.9606514063153,-11.6088698188604,1.00002836172393,5.23297969186296,1.00638619689893
"russian_USGS_2022","russian","USGS",2022-07-19,8.89036654163832,6.79260531603865,10.9765899466033,1.00121616923842,-15.1469926482709,-18.2988778250923,-11.8336175868827,1.00196276822093,5.11595248557334,1.00266589862137
"russian_USGS_2022","russian","USGS",2022-07-20,9.07863581042804,6.95413980661842,11.3078391416495,1.00163667959095,-15.8299437931226,-19.2180877069996,-12.6252274396584,1.00175090985485,5.11423796345928,1.00397655981673
"russian_USGS_2022","russian","USGS",2022-07-21,8.79515996709276,6.6010642769936,10.8435396232984,1.00269504167452,-15.5739915997776,-18.8282171822726,-12.4008948542735,1.00427515149093,5.1276163916817,1.0033831581426
"russian_USGS_2022","russian","USGS",2022-07-22,9.21297715496196,7.04562232361206,11.2690472637844,1.00279919563392,-15.9438218910942,-19.0270741016602,-12.6434626228724,1.0041689583987,5.1262588935456,1.00387216458291
"russian_USGS_2022","russian","USGS",2022-07-23,9.08824081766725,6.88581762833016,11.1463124919369,1.00161679455277,-14.9703808389201,-18.1151768438442,-11.6996285975414,1.00143486990187,5.15037520311212,1.00471872790334
"russian_USGS_2022","russian","USGS",2022-07-24,9.29966388047522,6.99626711175123,11.467107559541,1.01123385614318,-14.8801705639429,-18.2380928734249,-11.8006198872298,1.00139953026378,5.10507220634271,1.0025894909096
"russian_USGS_2022","russian","USGS",2022-07-25,9.93410379516883,7.81279931307395,12.0264479382268,1.00167812109191,-15.4898658420115,-18.7203772709885,-12.283963962354,1.00130110796247,5.08806003469809,1.00281163751305
"russian_USGS_2022","russian","USGS",2022-07-26,9.78628080630795,7.41316168689547,11.7921691337491,1.01050789093894,-15.2113266164942,-18.3566982919655,-11.8939017308255,1.00337154024009,5.07775575130908,1.00221547152039
"russian_USGS_2022","russian","USGS",2022-07-27,8.7937053330017,6.72363367665944,10.7936966513111,1.0005950079318,-15.6149050811051,-18.8385066154442,-12.4177310779805,1.00083124428508,5.12710212196012,1.00203358285953
"russian_USGS_2022","russian","USGS",2022-07-28,9.64367189656795,7.45256233045989,11.7315578321964,1.00056673107269,-16.8987311898912,-20.1760013508289,-13.7835134440019,1.00259671105749,5.13123510853362,1.00274162524954
"russian_USGS_2022","russian","USGS",2022-07-29,8.18496376209163,6.03163074584007,10.2789334744835,1.0024612989491,-16.6685538956816,-20.2044609635412,-13.3866828666228,1.00364153835242,5.14642167956991,1.00376554864054
"russian_USGS_2022","russian","USGS",2022-07-30,7.92031762052834,5.99433348533466,9.89031957846521,1.0015689359144,-17.5928264297937,-20.9076822312195,-14.5542495331984,1.00387931959473,5.15563734697993,1.00395494344062
"russian_USGS_2022","russian","USGS",2022-07-31,8.65375399790103,6.50748562915259,11.0834877030481,1.00672204056137,-17.7754321574476,-21.0439154002101,-14.3685441659953,1.00501486416242,5.18240210689825,1.00373280060515
"russian_USGS_2022","russian","USGS",2022-08-01,4.3275278558212,2.35809499580597,6.3583654922481,1.00689288889607,-13.2650704581128,-16.5026011273588,-9.04903491203772,1.02074532351312,5.14838839033201,1.00586456184804
"russian_USGS_2022","russian","USGS",2022-08-02,9.45967802226109,7.36727537591779,11.5742371037208,1.0040303325281,-13.7733156305409,-16.9527703093683,-10.6761778139943,1.00434060959881,5.16646492225404,1.00373625865452
"russian_USGS_2022","russian","USGS",2022-08-03,9.43792390610728,7.3910633300625,11.4962178415453,1.00263051555504,-13.8771972641351,-17.0263587172942,-10.7154105244401,1.00118942651015,5.12259995945195,1.00216670658259
"russian_USGS_2022","russian","USGS",2022-08-04,8.91957280371155,6.8322018103219,10.9936934383776,1.00748061506868,-13.2267874711246,-16.3495458781464,-9.92955089256925,1.00684826720988,5.13338527347056,1.00232498958719
"russian_USGS_2022","russian","USGS",2022-08-05,9.26299375767975,7.16209337144498,11.5449709170542,1.00798755239522,-14.498331339182,-18.1943805097189,-11.3472503254592,1.01111399145547,5.1435554641812,1.00231534542391
"russian_USGS_2022","russian","USGS",2022-08-06,8.49924255811366,6.44768201937852,10.6599628632357,1.00487957791326,-13.6466728799371,-16.9051295826201,-10.3700315187363,1.01140893990252,5.10310761832575,1.00467747358163
"russian_USGS_2022","russian","USGS",2022-08-07,9.86446108591124,7.82288509919201,12.0755116673423,1.0119634606764,-14.1692989664603,-17.2355965609839,-11.0321666907873,1.00620745293254,5.09762220204201,1.00331053047862
"russian_USGS_2022","russian","USGS",2022-08-08,9.40447608326774,7.39229420457058,11.5194438711548,1.00578152869702,-13.4176579023325,-16.4077035632765,-10.3381384398236,1.0009691540536,5.09232943832225,1.00468985843053
"russian_USGS_2022","russian","USGS",2022-08-09,8.86858266990103,6.76147601933458,10.9324970558586,1.00321095935837,-12.5964420284717,-15.7396317584121,-9.4334473062012,1.00612152719514,5.06283169409601,1.00469187148118
"russian_USGS_2022","russian","USGS",2022-08-10,8.65861882134257,6.62675746557426,11.0068417360629,1.0177128339971,-12.6144646963062,-15.8482693393672,-9.42679720905137,1.00815713212146,5.08330218485216,1.00362798195446
"russian_USGS_2022","russian","USGS",2022-08-11,8.39841205255537,6.31565235564432,10.5420307638453,1.00186942120114,-12.7376009208999,-15.6632533440601,-9.49293472652448,1.00256942936062,5.06142179893556,1.00635023789722
"russian_USGS_2022","russian","USGS",2022-08-12,8.33664750199876,6.28694010327759,10.7762700434888,1.01324294930705,-12.2639491054264,-15.6640505676037,-9.08916879094607,1.01043721457039,5.06628537350637,1.00524230658749
"russian_USGS_2022","russian","USGS",2022-08-13,8.03687999121484,6.05625915933153,9.99855702437468,1.00441514503614,-12.5203606244678,-15.7730114411725,-9.37124398154782,1.00886056270374,5.08501694575226,1.00580164009042
"russian_USGS_2022","russian","USGS",2022-08-14,8.29571117351444,6.25116314918816,10.4119407666789,1.00075098713179,-12.3077848293364,-15.4473152310162,-9.17090802523491,1.00342960570032,5.06114611360171,1.0050951749144
"russian_USGS_2022","russian","USGS",2022-08-15,8.93626200810436,6.87463450749381,10.9086399465526,1.00565776031396,-12.5175458010608,-15.6523195653292,-9.31400331521772,1.01604427359854,5.11197767767718,1.00967922769742
"russian_USGS_2022","russian","USGS",2022-08-16,7.8922949123677,5.8471025395755,9.89066065118788,1.0008662387571,-12.3890227915008,-15.5305255826794,-9.09653726755866,1.00149576561347,5.11019211238035,1.00882461504505
"russian_USGS_2022","russian","USGS",2022-08-17,8.22024124797302,6.2717455150555,10.3175044465201,1.00413561908019,-13.9440549457962,-17.1821489885349,-10.8622580455579,1.00626279298752,5.26136371806561,1.00844917023378
"russian_USGS_2022","russian","USGS",2022-08-18,7.9461051746478,5.9762187042941,9.95957462383226,1.00066201536881,-13.0518126277783,-16.1600422543739,-10.0873795856989,1.00557900112799,5.1037975268878,1.00348246100888
"russian_USGS_2022","russian","USGS",2022-08-19,7.94759869924581,5.90739476173455,9.98931240077491,1.00096853736298,-12.5976105125226,-15.7311558022455,-9.53790292053959,1.00074955150374,5.12670696178781,1.00360742340648
"russian_USGS_2022","russian","USGS",2022-08-20,7.66888128250899,5.6625790697979,9.71583727455881,1.00102256843505,-13.3033562601566,-16.5402227048084,-10.1683781243692,1.00296737386093,5.1221887311698,1.00260684351265
"russian_USGS_2022","russian","USGS",2022-08-21,7.73464565458056,5.63801516307043,9.74833905015452,1.00433856609244,-13.9339735715502,-17.072974557799,-10.7364980960814,1.00193816212983,5.14314461495473,1.00302697947651
"russian_USGS_2022","russian","USGS",2022-08-22,7.91587154243742,5.85534895002493,9.95756647779576,1.00264894296465,-12.1783980810732,-15.3596220740086,-8.95638961462475,1.00080902971467,5.15661096136543,1.00398251891641
"russian_USGS_2022","russian","USGS",2022-08-23,8.90089263040032,6.8690755997206,11.0004777022703,1.00183101242019,-14.1534202458527,-17.3046373164327,-10.9825653330231,1.00427596295787,5.18052204515544,1.00547752778558
"russian_USGS_2022","russian","USGS",2022-08-24,8.17013500371066,6.11958582287125,10.1504246408215,1.00324114354723,-13.7994759648842,-16.9119376967035,-10.61207595012,1.00132461544643,5.19058195396929,1.00416351176015
"russian_USGS_2022","russian","USGS",2022-08-25,9.56796805401522,7.53374813160218,11.5844048719554,1.00349213450287,-14.5099355821585,-17.7073310627496,-11.3726830241277,1.0008993745354,5.24078149530284,1.00493491347583
"russian_USGS_2022","russian","USGS",2022-08-26,9.57366314916295,7.59527867619722,11.5886763336869,0.999660481194686,-14.8698747013712,-18.1845075943703,-11.6152631447445,1.0008937724201,5.23590793101288,1.00398326506637
"russian_USGS_2022","russian","USGS",2022-08-27,9.66318108579795,7.63832585155886,11.9129268242127,1.0014313316317,-13.9207690154627,-17.3185587941589,-10.8249570521945,1.00078287492204,5.22015852694835,1.0050168779711
"russian_USGS_2022","russian","USGS",2022-08-28,10.0856666552634,7.96066400469078,12.1155088135652,1.00398410567448,-14.5157018801103,-17.801691268078,-11.2836183358412,1.00212801042544,5.24892912911928,1.00430326631903
"russian_USGS_2022","russian","USGS",2022-08-29,9.59076062595956,7.44140250419059,11.5766175525658,1.00510058312974,-13.9813182064001,-17.190104625783,-10.6911358105763,1.00156921353036,5.23386922483655,1.00370722198859
"russian_USGS_2022","russian","USGS",2022-09-01,8.92496542830335,6.90145734523184,10.9475655386169,1.00276334515296,-13.0643675692835,-16.2364418739881,-10.0223368290323,1.0034148601311,5.21806927885126,1.00458852057627
"russian_USGS_2022","russian","USGS",2022-09-02,8.92788482427199,6.86064735368249,10.9454939290198,1.00714133622523,-13.2846545805679,-16.4201991484215,-10.1093235612931,1.00002606727731,5.19194438022786,1.0048171920473
"russian_USGS_2022","russian","USGS",2022-09-03,10.5905122796876,8.5462663349072,12.5580448718166,1.00291557538155,-16.4816628005097,-19.5149185622967,-13.3221953627029,1.00416989916119,5.1906814066771,1.00441397477788
"russian_USGS_2022","russian","USGS",2022-09-04,9.50050450440999,7.33717986463383,11.4848528275429,1.00193869599903,-15.5596119759623,-18.7212290803309,-12.4669352889359,1.00121832604548,5.24488304197004,1.00507106326722
"russian_USGS_2022","russian","USGS",2022-09-05,9.43463851861149,7.47595500991345,11.3941143471493,1.00082247142767,-16.0473639932941,-19.1469929413514,-12.9781387868621,1.00077908116644,5.15757088650939,1.00244873047512
"russian_USGS_2022","russian","USGS",2022-09-06,8.45345763116711,6.29867657633343,10.5241334136458,1.00634620854333,-14.6151954391879,-17.8060083370512,-11.0923807438998,1.0060747233594,5.1590069798814,1.00459797730679
"russian_USGS_2022","russian","USGS",2022-09-07,7.7625496663217,5.78929328681475,9.88524021286432,1.00353068943151,-14.7473344722871,-17.9233808974302,-11.6062291418105,1.00179604807185,5.17274162726342,1.00467501793633
"russian_USGS_2022","russian","USGS",2022-09-08,8.50765545064925,6.5763478945995,10.4942465627114,1.00224383560722,-14.5800110649939,-17.7233639555222,-11.4211794524302,1.00587086405266,5.18512655814956,1.00280763428009
"russian_USGS_2022","russian","USGS",2022-09-09,7.85093022435715,5.82914735654344,9.8394165952057,1.00235554401436,-13.1917022868839,-16.3758074823424,-9.92040888431398,1.00210375650278,5.17600361042949,1.00401813754137
"russian_USGS_2022","russian","USGS",2022-09-10,7.71881838823123,5.83440364389784,9.64053428252979,1.00442612658789,-13.042841098343,-16.0393596908861,-9.98281798504086,1.001469853276,5.15502745499771,1.00653793794628
"russian_USGS_2022","russian","USGS",2022-09-11,5.12539823805827,3.27254554145352,6.8877039939783,1.00284001893296,-13.3364644031997,-16.2550426635173,-10.2105399465444,1.00234253030676,5.04167507224116,1.02001267300581
"russian_USGS_2022","russian","USGS",2022-09-12,7.66274289526785,5.74380081726451,9.73904916180065,1.00724175459246,-13.3884471490835,-16.5944168126928,-10.3554847760875,1.00388977177357,5.15648182522884,1.00490714641036
"russian_USGS_2022","russian","USGS",2022-09-13,7.72861916842742,5.74554532844849,9.59494429289265,1.00478374717488,-13.1008095603179,-16.137023807654,-10.0357203212003,1.00108750384054,5.18462292427438,1.00336948564583
"russian_USGS_2022","russian","USGS",2022-09-14,8.16144558402393,6.20821052994661,10.1713360429945,1.00159457969016,-12.7446462984845,-15.9477391606932,-9.63355214249414,1.0019320347505,5.19253506583808,1.00509901083645
"russian_USGS_2022","russian","USGS",2022-09-15,8.52147734604054,6.54559300700843,10.5022046752196,1.00305749610626,-13.8364912137179,-16.9519111302329,-10.7201951758794,1.00422377551503,5.16045654294856,1.00480747525781
"russian_USGS_2022","russian","USGS",2022-09-16,8.42314551955489,6.49151405615856,10.3834382604981,1.00253144760627,-14.0131626973264,-17.0793380720055,-10.8876337504593,1.00113277177955,5.20907934488026,1.00446601617921
"russian_USGS_2022","russian","USGS",2022-09-17,7.89172843568043,6.06581849867469,9.88411113285191,1.00331674031837,-13.1949940318419,-16.3068515808823,-10.0400142150907,1.00521096632725,5.16378514748151,1.00711824666747
"russian_USGS_2022","russian","USGS",2022-09-18,2.24466048912148,0.0323541714184261,4.33908106564447,1.00291519896071,-14.0177097165049,-17.5081822731823,-10.4862056614323,1.00197088952456,5.23009043111569,1.0040194910444
"russian_USGS_2022","russian","USGS",2022-09-19,5.11649324209845,3.10038574317737,7.134902899301,1.00119554558488,-13.3763202927289,-16.6729603273498,-9.95198597204826,1.00118858566493,5.23414742684662,1.0038052020186
"russian_USGS_2022","russian","USGS",2022-09-20,6.55099726187944,4.41354964939882,8.60830893471323,1.0048825360543,-15.7058198679738,-19.0094447946145,-12.3209892087886,1.00366660759909,5.21755604432362,1.00399639982937
"russian_USGS_2022","russian","USGS",2022-09-21,5.4900770395022,3.52742854816313,7.43078173170315,1.00079051517358,-14.351434270518,-17.5451644368037,-11.0046864065683,1.00589500180166,5.22085002483857,1.00429529187638
"russian_USGS_2022","russian","USGS",2022-09-22,6.39819225090806,4.42171155323595,8.34472914296475,1.00582497267863,-14.3144692426961,-17.4135599206694,-11.0567990714074,1.00188781754866,5.23548612795599,1.00372766062289
"russian_USGS_2022","russian","USGS",2022-09-23,6.14903575370819,4.22825050689492,8.11549513771862,1.00490739128986,-13.8577542752534,-17.1043758372956,-10.6862459013599,1.00498465688393,5.23672741099246,1.00524878224965
"salmon_2022","salmon","this_project",2022-06-27,13.066698367389,9.58913079338561,16.3962207395508,1.00532323571207,-4.28941061649889,-8.6033623885425,0.106429952977115,1.00047670122346,38.9446714092591,1.00649265962008
"salmon_2022","salmon","this_project",2022-06-28,12.2608976771063,9.05318547384993,15.56144711385,1.00284184884471,-3.97530985071354,-8.3917616583705,0.324510590772404,0.999318404169733,38.7249002304634,1.00869502399198
"salmon_2022","salmon","this_project",2022-06-29,12.5961276939577,9.22972941831247,15.8815838455986,1.00305824851758,-3.99785241312804,-8.18843449994646,0.0453354383670749,1.00193036603747,38.4294473478258,1.00653791210781
"salmon_2022","salmon","this_project",2022-06-30,12.4349651456902,9.22478293199358,15.8117713303907,1.00381339912495,-3.88860490463547,-8.01854483138083,0.171257522880818,1.00074543453856,37.5456913281432,1.00755617965534
"salmon_2022","salmon","this_project",2022-07-01,12.5725219028715,9.38481239431914,15.9073684112622,1.000493159657,-3.73617702738668,-7.81946020615934,0.363279963093614,0.999188500929772,36.7150012211999,1.0045222329568
"salmon_2022","salmon","this_project",2022-07-02,11.5740716317406,8.45714415319893,14.7483262851184,1.00315597398066,-2.49823906214809,-6.36524659461126,1.57572374157946,1.00214497001088,35.3765028481571,1.00582024691497
"salmon_2022","salmon","this_project",2022-07-03,10.9915917529258,8.06450646440476,13.8905686241562,1.00262699634649,-2.21441583974311,-5.97978026841708,1.60409918666761,1.00044015400902,34.6413084240261,1.00331324663621
"salmon_2022","salmon","this_project",2022-07-04,12.1927733141892,9.18642250524974,15.2066300491017,1.00800817749597,-3.31018558138904,-7.12020886913895,0.512026680964134,1.00380663954241,38.1657541999258,1.00975507929203
"salmon_2022","salmon","this_project",2022-07-05,9.97315725474859,6.90757697487308,13.1857500626327,1.00088319149817,-3.34898092511163,-7.53625627098847,0.744472964128901,0.999789640641612,39.9538989455363,1.00584858953031
"salmon_2022","salmon","this_project",2022-07-06,14.9712731779973,11.603918011649,18.3027547083988,1.00206273328047,-3.46203353871001,-7.50081593662172,0.702456185986023,1.0004475552245,35.26583317901,1.00368442582549
"salmon_2022","salmon","this_project",2022-07-07,17.0497281715348,13.524711383583,20.5539932141824,1.00363004682555,-5.65955938094781,-9.77412705340208,-1.61606940170371,1.00154688817597,31.9502254224333,1.00474278301467
"salmon_2022","salmon","this_project",2022-07-12,12.2806122894944,9.05588881787968,15.5079176775294,1.00093133619673,-5.18741079940324,-9.13443939571717,-1.19128421392802,1.00035606724856,31.2741576400585,1.00361111287394
"salmon_2022","salmon","this_project",2022-07-13,11.8218360707257,8.78697797395424,14.9531901456467,1.00090367493734,-4.53529542111305,-8.31097489896642,-0.685142773182714,1.00168107094763,30.7278713557644,1.00494433612031
"salmon_2022","salmon","this_project",2022-07-14,11.6636732111806,8.53980647221028,14.8085481472943,1.00372448874652,-4.19108590320781,-8.03089223685237,-0.346159789176314,1.00012139813525,29.7214092928589,1.00619148351432
"salmon_2022","salmon","this_project",2022-07-15,11.7999388818773,8.55904589606069,15.1533321463864,1.00054292922163,-4.16973576174491,-8.06714126196041,-0.207241362790047,0.999879852107029,28.940839248405,1.0011826737549
"salmon_2022","salmon","this_project",2022-07-16,12.0945570980831,8.90589281768832,15.2471222595862,1.00156207627184,-4.3876305301785,-8.0238167079421,-0.694681728688271,0.999423025548616,27.0788945137503,1.00401380342106
"salmon_2022","salmon","this_project",2022-07-17,12.9012649665785,9.62354766707534,16.1322209438118,1.00813785762296,-4.50613986756204,-8.38333453859284,-0.683884383938377,1.00500342967077,24.6674659210293,1.00706900522981
"salmon_2022","salmon","this_project",2022-07-26,9.91267359191133,6.98088593105825,12.8624754637869,0.999980659359089,-4.02487042658151,-7.52412385877655,-0.42728824608008,1.00061775504098,19.2741544770504,0.999492927873216
"salmon_2022","salmon","this_project",2022-07-27,10.2052812182689,7.13913221352761,13.1902629797312,1.0044907310711,-4.47839439073625,-7.99821112499274,-0.816362871801615,1.00046574843074,20.079755824868,1.00992364067819
"salmon_2022","salmon","this_project",2022-07-28,8.59514516865013,5.67321005763764,11.4384041468686,0.999819967732327,-5.04182203054328,-8.56632357838332,-1.5127358968546,0.999852240448472,19.8593486731994,1.00155267466565
"salmon_2022","salmon","this_project",2022-07-29,10.0499232689497,6.91640907856571,13.2320627496622,1.0007491786943,-4.2518263438613,-7.77565401457493,-0.725768584305386,1.00104684646194,17.5079017025819,0.999639862881954
"salmon_2022","salmon","this_project",2022-07-30,8.86275818088304,6.03735606698016,11.8070257882297,1.00246928385405,-3.39652152632134,-7.00823262341513,0.19700052203012,1.00060857168959,14.196807217739,1.00163004129273
"salmon_2022","salmon","this_project",2022-07-31,10.0877146501408,7.14984645088316,13.0977893426499,1.00184035698207,-4.11636536304038,-7.5590340195119,-0.635623256943928,1.00213510396092,15.2893804855098,1.00066955998327
"salmon_2022","salmon","this_project",2022-08-01,10.1620384480838,7.12984379629246,13.1504581449098,1.0042485566542,-4.79866870179407,-8.45109064115623,-1.32848405122363,1.00345099336345,19.1514393064281,1.00223491523618
"salmon_2022","salmon","this_project",2022-08-02,9.52885116022346,6.59293608754344,12.4587803785563,0.999597893592625,-4.64394075870179,-8.17357095395292,-1.05325275589022,0.999595401457994,16.2571145009292,0.9999006728329
"salmon_2022","salmon","this_project",2022-08-03,13.3959868187774,9.95030495149001,16.8492827901372,1.00301470878696,-6.41183074947135,-10.1757114072402,-2.71692827129688,1.00173506131124,16.0449004649607,1.00269464460321
"salmon_2022","salmon","this_project",2022-08-04,12.9404282260231,9.63651627874328,16.0958716485666,1.00310805972298,-5.81955193175302,-9.32458505388375,-2.30277276686584,1.00178874808626,12.7443609246802,1.00314145260514
"salmon_2022","salmon","this_project",2022-08-05,10.8453774116881,7.82098369738546,13.8554830000192,1.00144532186157,-5.46739806918602,-9.10115440777452,-1.99791511909137,1.00260333669445,15.6769319958487,1.00072878760196
"salmon_2022","salmon","this_project",2022-08-06,0.403011824139293,-1.74493664168256,2.7269660911169,1.00471834015603,-5.32231905862012,-8.99351671444444,-1.82842046376418,1.00780438857177,19.6062051458617,1.00447950079763
