"date_time","Temp_C","DO_mgL","site_year","site","discharge_m3_s","depth_m","pressure_mbar","PAR_surface"
"2022-06-24 17:15:00",24.812,8.274,"russian_2022","russian",1.20645709430756,0.418097374681393,997.730310565813,773.429883525255
"2022-06-24 17:20:00",24.745,8.264,"russian_2022","russian",1.20645709430756,0.418097374681393,997.749502713484,738.864787597928
"2022-06-24 17:25:00",24.711,8.253,"russian_2022","russian",1.20645709430756,0.418097374681393,997.768694861155,704.299691670601
"2022-06-24 17:30:00",24.669,8.246,"russian_2022","russian",1.20645709430756,0.418097374681393,997.787887008825,669.734595743274
"2022-06-24 17:35:00",24.661,8.221,"russian_2022","russian",1.20645709430756,0.418097374681393,997.807079156496,635.169499815947
"2022-06-24 17:40:00",24.627,8.21,"russian_2022","russian",1.20645709430756,0.418097374681393,997.826271304167,600.60440388862
"2022-06-24 17:45:00",24.652,8.176,"russian_2022","russian",1.20645709430756,0.418097374681393,997.845463451837,566.039307961293
"2022-06-24 17:50:00",24.619,8.162,"russian_2022","russian",1.19796091758709,0.417366618521665,997.864655599508,531.474212033966
"2022-06-24 17:55:00",24.619,8.147,"russian_2022","russian",1.18946474086661,0.416635862361937,997.883847747179,496.909116106639
"2022-06-24 18:00:00",24.61,8.115,"russian_2022","russian",1.18096856414613,0.415905106202209,997.903039894849,462.344020179312
"2022-06-24 18:05:00",24.61,8.089,"russian_2022","russian",1.18096856414613,0.415905106202209,997.92223204252,435.135008682431
"2022-06-24 18:10:00",24.593,8.053,"russian_2022","russian",1.18096856414613,0.415905106202209,997.941424190191,407.925997185549
"2022-06-24 18:15:00",24.602,8.037,"russian_2022","russian",1.18096856414613,0.415905106202209,997.960616337861,380.716985688668
"2022-06-24 18:20:00",24.602,8.004,"russian_2022","russian",1.17341640706127,0.41525554517134,997.979808485532,353.507974191786
"2022-06-24 18:25:00",24.593,7.976,"russian_2022","russian",1.1658642499764,0.41460598414047,997.999000633203,326.298962694905
"2022-06-24 18:30:00",24.568,7.949,"russian_2022","russian",1.15831209289153,0.413956423109601,998.018192780873,299.089951198023
"2022-06-24 18:35:00",24.577,7.914,"russian_2022","russian",1.15831209289153,0.413956423109601,998.037384928544,271.880939701142
"2022-06-24 18:40:00",24.56,7.889,"russian_2022","russian",1.15831209289153,0.413956423109601,998.056577076215,244.67192820426
"2022-06-24 18:45:00",24.568,7.85,"russian_2022","russian",1.15831209289153,0.413956423109601,998.075769223885,217.462916707379
"2022-06-24 18:50:00",24.577,7.81,"russian_2022","russian",1.15075993580666,0.413306862078731,998.094961371556,190.253905210498
"2022-06-24 18:55:00",24.56,7.795,"russian_2022","russian",1.1432077787218,0.412657301047862,998.114153519227,163.044893713616
"2022-06-24 19:00:00",24.551,7.744,"russian_2022","russian",1.13565562163693,0.412007740016992,998.133345666897,135.835882216735
"2022-06-24 19:05:00",24.543,7.716,"russian_2022","russian",1.13565562163693,0.412007740016992,998.152537814568,127.463280607827
"2022-06-24 19:10:00",24.526,7.68,"russian_2022","russian",1.13565562163693,0.412007740016992,998.171729962238,119.090678998919
"2022-06-24 19:15:00",24.535,7.635,"russian_2022","russian",1.13565562163693,0.412007740016992,998.190922109909,110.718077390011
"2022-06-24 19:20:00",24.518,7.602,"russian_2022","russian",1.13565562163693,0.412007740016992,998.21011425758,102.345475781102
"2022-06-24 19:25:00",24.501,7.562,"russian_2022","russian",1.13565562163693,0.412007740016992,998.229306405251,93.9728741721944
"2022-06-24 19:30:00",24.501,7.526,"russian_2022","russian",1.13565562163693,0.412007740016992,998.248498552921,85.6002725632863
"2022-06-24 19:35:00",24.476,7.505,"russian_2022","russian",1.13565562163693,0.412007740016992,998.267690700592,77.2276709543782
"2022-06-24 19:40:00",24.501,7.46,"russian_2022","russian",1.13565562163693,0.412007740016992,998.286882848263,68.8550693454702
"2022-06-24 19:45:00",24.476,7.439,"russian_2022","russian",1.13565562163693,0.412007740016992,998.306074995933,60.4824677365621
"2022-06-24 19:50:00",24.459,7.395,"russian_2022","russian",1.13565562163693,0.412007740016992,998.325267143604,52.109866127654
"2022-06-24 19:55:00",24.459,7.369,"russian_2022","russian",1.13565562163693,0.412007740016992,998.344459291275,43.7372645187459
"2022-06-24 20:00:00",24.459,7.339,"russian_2022","russian",1.13565562163693,0.412007740016992,998.363651438945,35.3646629098378
"2022-06-24 20:05:00",24.442,7.309,"russian_2022","russian",1.12810346455206,0.411358178986123,998.406852735777,32.4176076673513
"2022-06-24 20:10:00",24.451,7.272,"russian_2022","russian",1.1205513074672,0.410708617955253,998.450054032609,29.4705524248649
"2022-06-24 20:15:00",24.451,7.239,"russian_2022","russian",1.11299915038233,0.410059056924384,998.49325532944,26.5234971823784
"2022-06-24 20:20:00",24.442,7.214,"russian_2022","russian",1.11299915038233,0.410059056924384,998.536456626272,23.5764419398919
"2022-06-24 20:25:00",24.442,7.184,"russian_2022","russian",1.11299915038233,0.410059056924384,998.579657923104,20.6293866974054
"2022-06-24 20:30:00",24.425,7.157,"russian_2022","russian",1.11299915038233,0.410059056924384,998.622859219936,17.6823314549189
"2022-06-24 20:35:00",24.425,7.134,"russian_2022","russian",1.11299915038233,0.410059056924384,998.666060516768,14.7352762124324
"2022-06-24 20:40:00",24.434,7.098,"russian_2022","russian",1.11299915038233,0.410059056924384,998.709261813599,11.7882209699459
"2022-06-24 20:45:00",24.409,7.078,"russian_2022","russian",1.11299915038233,0.410059056924384,998.752463110431,8.84116572745945
"2022-06-24 20:50:00",24.392,7.055,"russian_2022","russian",1.11299915038233,0.410059056924384,998.795664407263,5.89411048497297
