"SFE-M-1S","SFE-M-2","SFE-M-3","SFE-M-4","SFE-SH-1S"
1.0037081785259,1.00036849819323,1.00460953954508,1.0014313147817,1.00131650475712
1.00117461451613,1.0002066011448,0.999229518819098,1.00092848683789,1.00254263320646
1.00003256189028,1.00064665741097,1.00061027829525,1.00028392653945,1.00269157821655
1.00359430908934,1.00049622743944,1.00535519275411,1.00142440834468,1.00112885968383
1.00268086484393,1.00276816106166,1.00302710886418,1.00193558300815,1.00010134062406
