"SFE-M-1S","SFE-M-2","SFE-M-3","SFE-M-4","SFE-SH-1S"
1.00055170245242,1.00100055526628,0.999873373063769,0.99980254103318,1.00028713002151
0.999737900763381,1.0010107011464,0.999923707668462,0.999562395622182,1.00029069396486
1.00151429526435,1.00056520059554,0.999789997179425,0.99961698325696,1.00105384787
1.00068468889448,0.999683391760346,0.999928396479163,0.999761403760026,1.00081973862895
1.00031182816473,0.999674737079838,1.00153460237948,0.999281259585606,1.0011031358868
1.00238453063679,1.00086696734414,1.00028780023803,0.999497504093494,1.00034978978344
1.00041360561007,1.00102726599588,1.00000713004825,0.999805240116686,0.999849600159571
1.00098083584931,1.00029094302201,1.00087417908937,0.999280165059059,1.00218937018689
