"date_time","Temp_C","DO_mgL","site_year","site","discharge_m3_s","depth_m","pressure_mbar","PAR_surface"
"2022-06-24 17:15:00",24.812,8.274,"russian_2022","russian",1.20645709430756,0.418097374681393,948.786166666667,773.429883525255
"2022-06-24 17:20:00",24.745,8.264,"russian_2022","russian",1.20645709430756,0.418097374681393,948.800222222222,738.864787597928
"2022-06-24 17:25:00",24.711,8.253,"russian_2022","russian",1.20645709430756,0.418097374681393,948.814277777778,704.299691670601
"2022-06-24 17:30:00",24.669,8.246,"russian_2022","russian",1.20645709430756,0.418097374681393,948.828333333333,669.734595743274
"2022-06-24 17:35:00",24.661,8.221,"russian_2022","russian",1.20645709430756,0.418097374681393,948.842388888889,635.169499815947
"2022-06-24 17:40:00",24.627,8.21,"russian_2022","russian",1.20645709430756,0.418097374681393,948.856444444444,600.60440388862
"2022-06-24 17:45:00",24.652,8.176,"russian_2022","russian",1.20645709430756,0.418097374681393,948.8705,566.039307961293
"2022-06-24 17:50:00",24.619,8.162,"russian_2022","russian",1.19796091758709,0.417366618521665,948.884555555556,531.474212033966
"2022-06-24 17:55:00",24.619,8.147,"russian_2022","russian",1.18946474086661,0.416635862361937,948.898611111111,496.909116106639
"2022-06-24 18:00:00",24.61,8.115,"russian_2022","russian",1.18096856414613,0.415905106202209,948.912666666667,462.344020179312
"2022-06-24 18:05:00",24.61,8.089,"russian_2022","russian",1.18096856414613,0.415905106202209,948.926722222222,435.135008682431
"2022-06-24 18:10:00",24.593,8.053,"russian_2022","russian",1.18096856414613,0.415905106202209,948.940777777778,407.925997185549
"2022-06-24 18:15:00",24.602,8.037,"russian_2022","russian",1.18096856414613,0.415905106202209,948.954833333333,380.716985688668
"2022-06-24 18:20:00",24.602,8.004,"russian_2022","russian",1.17341640706127,0.41525554517134,948.968888888889,353.507974191786
"2022-06-24 18:25:00",24.593,7.976,"russian_2022","russian",1.1658642499764,0.41460598414047,948.982944444444,326.298962694905
"2022-06-24 18:30:00",24.568,7.949,"russian_2022","russian",1.15831209289153,0.413956423109601,948.997,299.089951198023
"2022-06-24 18:35:00",24.577,7.914,"russian_2022","russian",1.15831209289153,0.413956423109601,949.011055555555,271.880939701142
"2022-06-24 18:40:00",24.56,7.889,"russian_2022","russian",1.15831209289153,0.413956423109601,949.025111111111,244.67192820426
"2022-06-24 18:45:00",24.568,7.85,"russian_2022","russian",1.15831209289153,0.413956423109601,949.039166666667,217.462916707379
"2022-06-24 18:50:00",24.577,7.81,"russian_2022","russian",1.15075993580666,0.413306862078731,949.053222222222,190.253905210498
"2022-06-24 18:55:00",24.56,7.795,"russian_2022","russian",1.1432077787218,0.412657301047862,949.067277777778,163.044893713616
"2022-06-24 19:00:00",24.551,7.744,"russian_2022","russian",1.13565562163693,0.412007740016992,949.081333333333,135.835882216735
"2022-06-24 19:05:00",24.543,7.716,"russian_2022","russian",1.13565562163693,0.412007740016992,949.095388888889,127.463280607827
"2022-06-24 19:10:00",24.526,7.68,"russian_2022","russian",1.13565562163693,0.412007740016992,949.109444444444,119.090678998919
"2022-06-24 19:15:00",24.535,7.635,"russian_2022","russian",1.13565562163693,0.412007740016992,949.1235,110.718077390011
"2022-06-24 19:20:00",24.518,7.602,"russian_2022","russian",1.13565562163693,0.412007740016992,949.137555555556,102.345475781102
"2022-06-24 19:25:00",24.501,7.562,"russian_2022","russian",1.13565562163693,0.412007740016992,949.151611111111,93.9728741721944
"2022-06-24 19:30:00",24.501,7.526,"russian_2022","russian",1.13565562163693,0.412007740016992,949.165666666667,85.6002725632863
"2022-06-24 19:35:00",24.476,7.505,"russian_2022","russian",1.13565562163693,0.412007740016992,949.179722222222,77.2276709543782
"2022-06-24 19:40:00",24.501,7.46,"russian_2022","russian",1.13565562163693,0.412007740016992,949.193777777778,68.8550693454702
