"date_time","Temp_C","DO_mgL","discharge_m3_s","depth_m","pressure_mmHg","SW"
2022-07-12 07:45:01,20.418,8.198,12.7142521386278,0.802739507634861,657.431319162129,290.3925
2022-07-12 07:50:01,20.427,8.204,12.7142521386278,0.802739507634861,657.435173656427,306.128333333333
2022-07-12 07:55:01,20.435,8.22,12.7142521386278,0.802739507634861,657.439028150726,321.864166666667
2022-07-12 08:00:01,20.418,8.232,12.7142521386278,0.802739507634861,657.442882645025,337.6
2022-07-12 08:05:01,20.418,8.25,12.7142521386278,0.802739507634861,657.435611193618,353.251666666667
2022-07-12 08:10:01,20.402,8.264,12.7142521386278,0.802739507634861,657.428339742211,368.903333333333
2022-07-12 08:15:01,20.402,8.274,12.7142521386278,0.802739507634861,657.421068290805,384.555
2022-07-12 08:20:01,20.418,8.281,12.7142521386278,0.802739507634861,657.413796839398,400.206666666667
2022-07-12 08:25:01,20.385,8.301,12.7142521386278,0.802739507634861,657.406525387991,415.858333333333
2022-07-12 08:30:01,20.41,8.308,12.7142521386278,0.802739507634861,657.399253936585,431.51
2022-07-12 08:35:01,20.41,8.318,12.7142521386278,0.802739507634861,657.391982485178,447.161666666667
2022-07-12 08:40:01,20.435,8.321,12.7142521386278,0.802739507634861,657.384711033771,462.813333333333
2022-07-12 08:45:01,20.443,8.337,12.7142521386278,0.802739507634861,657.377439582364,478.465
2022-07-12 08:50:01,20.452,8.351,12.7142521386278,0.802739507634861,657.370168130958,494.116666666667
2022-07-12 08:55:01,20.46,8.36,12.7142521386278,0.802739507634861,657.362896679551,509.768333333333
2022-07-12 09:00:01,20.469,8.363,12.7142521386278,0.802739507634861,657.355625228144,525.42
2022-07-12 09:05:01,20.469,8.371,12.7142521386278,0.802739507634861,657.348353776738,538.3275
2022-07-12 09:10:01,20.502,8.392,12.7142521386278,0.802739507634861,657.341082325331,551.235
2022-07-12 09:15:01,20.51,8.396,12.7142521386278,0.802739507634861,657.333810873924,564.1425
2022-07-12 09:20:01,20.544,8.412,12.7142521386278,0.802739507634861,657.326539422518,577.05
2022-07-12 09:25:01,20.552,8.419,12.7142521386278,0.802739507634861,657.319267971111,589.9575
2022-07-12 09:30:01,20.577,8.416,12.7142521386278,0.802739507634861,657.311996519704,602.865
2022-07-12 09:35:01,20.586,8.429,12.7142521386278,0.802739507634861,657.304725068298,615.7725
2022-07-12 09:40:01,20.603,8.444,12.7142521386278,0.802739507634861,657.297453616891,628.68
2022-07-12 09:45:01,20.628,8.445,12.7142521386278,0.802739507634861,657.290182165484,641.5875
2022-07-12 09:50:01,20.644,8.46,12.7142521386278,0.802739507634861,657.282910714077,654.495
2022-07-12 09:55:01,20.67,8.473,12.7142521386278,0.802739507634861,657.275639262671,667.4025
2022-07-12 10:00:01,20.695,8.478,12.7142521386278,0.802739507634861,657.268367811264,680.31
2022-07-12 10:05:01,20.711,8.483,12.7142521386278,0.802739507634861,657.261096359857,684.791666666667
2022-07-12 10:10:01,20.745,8.491,12.7142521386278,0.802739507634861,657.253824908451,689.273333333333
2022-07-12 10:15:01,20.795,8.498,12.7142521386278,0.802739507634861,657.246553457044,693.755
2022-07-12 10:20:01,20.803,8.501,12.7142521386278,0.802739507634861,657.239282005637,698.236666666667
2022-07-12 10:25:01,20.829,8.52,12.7142521386278,0.802739507634861,657.23201055423,702.718333333333
2022-07-12 10:30:01,20.862,8.516,12.7142521386278,0.802739507634861,657.224739102824,707.2
2022-07-12 10:35:01,20.904,8.523,12.7142521386278,0.802739507634861,657.217467651417,711.681666666667
2022-07-12 10:40:01,20.937,8.531,12.7142521386278,0.802739507634861,657.21019620001,716.163333333333
2022-07-12 10:45:01,20.971,8.533,12.7142521386278,0.802739507634861,657.202924748604,720.645
2022-07-12 10:50:01,20.996,8.543,12.7142521386278,0.802739507634861,657.195653297197,725.126666666667
2022-07-12 10:55:01,21.046,8.557,12.7142521386278,0.802739507634861,657.18838184579,729.608333333333
2022-07-12 11:00:01,21.071,8.554,12.7142521386278,0.802739507634861,657.181110394383,734.09
2022-07-12 11:05:01,21.113,8.557,12.7142521386278,0.802739507634861,657.163150534462,741.855833333333
2022-07-12 11:10:01,21.155,8.564,12.7142521386278,0.802739507634861,657.145190674541,749.621666666667
2022-07-12 11:15:01,21.197,8.558,12.7142521386278,0.802739507634861,657.127230814619,757.3875
2022-07-12 11:20:01,21.205,8.567,12.7142521386278,0.802739507634861,657.109270954698,765.153333333333
2022-07-12 11:25:01,21.272,8.569,12.7142521386278,0.802739507634861,657.091311094776,772.919166666667
2022-07-12 11:30:01,21.322,8.573,12.7142521386278,0.802739507634861,657.073351234855,780.685
2022-07-12 11:35:01,21.381,8.57,12.7142521386278,0.802739507634861,657.055391374934,788.450833333333
2022-07-12 11:40:01,21.414,8.575,12.7142521386278,0.802739507634861,657.037431515012,796.216666666667
2022-07-12 11:45:01,21.473,8.579,12.7142521386278,0.802739507634861,657.019471655091,803.9825
2022-07-12 11:50:01,21.507,8.58,12.7142521386278,0.802739507634861,657.001511795169,811.748333333333
2022-07-12 11:55:01,21.573,8.572,12.7142521386278,0.802739507634861,656.983551935248,819.514166666667
2022-07-12 12:00:01,21.615,8.582,12.7142521386278,0.802739507634861,656.965592075326,827.28
2022-07-12 12:05:01,21.674,8.578,12.7142521386278,0.802739507634861,656.947632215405,831.283333333333
2022-07-12 12:10:01,21.732,8.581,12.7142521386278,0.802739507634861,656.929672355483,835.286666666667
2022-07-12 12:15:01,21.741,8.59,12.7142521386278,0.802739507634861,656.911712495562,839.29
2022-07-12 12:20:01,21.816,8.576,12.7142521386278,0.802739507634861,656.893752635641,843.293333333333
2022-07-12 12:25:01,21.85,8.578,12.7142521386278,0.802739507634861,656.875792775719,847.296666666667
2022-07-12 12:30:01,21.9,8.574,12.7142521386278,0.802739507634861,656.857832915798,851.3
2022-07-12 12:35:01,21.958,8.569,12.6670574387814,0.801778615694042,656.839873055876,855.303333333333
2022-07-12 12:40:01,22.017,8.576,12.619862738935,0.800815293638203,656.821913195955,859.306666666667
2022-07-12 12:45:01,22.034,8.58,12.5726680390885,0.799849526199002,656.803953336034,863.31
2022-07-12 12:50:01,22.092,8.575,12.619862738935,0.800815293638203,656.785993476112,867.313333333333
2022-07-12 12:55:01,22.134,8.561,12.6670574387814,0.801778615694042,656.768033616191,871.316666666667
2022-07-12 13:00:01,22.168,8.572,12.7142521386278,0.802739507634861,656.750073756269,875.32
2022-07-12 13:05:01,22.235,8.569,12.7142521386278,0.802739507634861,656.732113896348,873.6775
2022-07-12 13:10:01,22.26,8.566,12.7142521386278,0.802739507634861,656.714154036426,872.035
2022-07-12 13:15:01,22.302,8.556,12.7142521386278,0.802739507634861,656.696194176505,870.3925
2022-07-12 13:20:01,22.36,8.559,12.7142521386278,0.802739507634861,656.678234316584,868.75
2022-07-12 13:25:01,22.369,8.564,12.7142521386278,0.802739507634861,656.660274456662,867.1075
2022-07-12 13:30:01,22.394,8.555,12.7142521386278,0.802739507634861,656.642314596741,865.465
2022-07-12 13:35:01,22.419,8.55,12.7142521386278,0.802739507634861,656.624354736819,863.8225
2022-07-12 13:40:01,22.436,8.556,12.7142521386278,0.802739507634861,656.606394876898,862.18
2022-07-12 13:45:01,22.503,8.537,12.7142521386278,0.802739507634861,656.588435016976,860.5375
2022-07-12 13:50:01,22.503,8.547,12.6670574387814,0.801778615694042,656.570475157055,858.895
2022-07-12 13:55:01,22.544,8.533,12.619862738935,0.800815293638203,656.552515297134,857.2525
2022-07-12 14:00:01,22.57,8.539,12.5726680390885,0.799849526199002,656.534555437212,855.61
2022-07-12 14:05:01,22.62,8.535,12.5726680390885,0.799849526199002,656.535805543471,850.153333333333
2022-07-12 14:10:01,22.662,8.534,12.5726680390885,0.799849526199002,656.53705564973,844.696666666667
2022-07-12 14:15:01,22.704,8.522,12.5726680390885,0.799849526199002,656.538305755989,839.24
2022-07-12 14:20:01,22.737,8.527,12.619862738935,0.800815293638203,656.539555862248,833.783333333333
2022-07-12 14:25:01,22.779,8.528,12.6670574387814,0.801778615694042,656.540805968507,828.326666666667
2022-07-12 14:30:01,22.762,8.506,12.7142521386278,0.802739507634861,656.542056074766,822.87
2022-07-12 14:35:01,22.771,8.514,12.6670574387814,0.801778615694042,656.543306181025,817.413333333333
2022-07-12 14:40:01,22.771,8.508,12.619862738935,0.800815293638203,656.544556287284,811.956666666667
2022-07-12 14:45:01,22.821,8.505,12.5726680390885,0.799849526199002,656.545806393543,806.5
2022-07-12 14:50:01,22.888,8.506,12.619862738935,0.800815293638203,656.547056499802,801.043333333333
2022-07-12 14:55:01,22.871,8.497,12.6670574387814,0.801778615694042,656.548306606061,795.586666666667
2022-07-12 15:00:01,22.896,8.486,12.7142521386278,0.802739507634861,656.549556712321,790.13
2022-07-12 15:05:01,22.93,8.497,12.6670574387814,0.801778615694042,656.55080681858,781.081666666667
