"site_year","solar.time","DO.obs","DO.sat","depth","temp.water","light","discharge"
"sfkeel_mir_2022","2022-07-29 09:21:15",8.25772113398226,8.33423696691447,1,24.01,1495.448885,1.52931180968564
"sfkeel_mir_2022","2022-07-29 09:26:15",8.28972113398226,8.32764686897125,1,24.052,1523.72892,1.52931180968564
"sfkeel_mir_2022","2022-07-29 09:31:15",8.35272113398226,8.32230984154773,1,24.086,1552.008955,1.52931180968564
"sfkeel_mir_2022","2022-07-29 09:36:15",8.40772113398226,8.32366281854134,1,24.077,1580.28899,1.52931180968564
"sfkeel_mir_2022","2022-07-29 09:41:15",8.46272113398226,8.31833024953454,1,24.111,1608.569025,1.52931180968564
"sfkeel_mir_2022","2022-07-29 09:46:15",8.49472113398226,8.31315889164225,1,24.144,1636.84906,1.52931180968564
"sfkeel_mir_2022","2022-07-29 09:51:15",8.54772113398226,8.30911102787027,1,24.169,1661.03145833333,1.52931180968564
"sfkeel_mir_2022","2022-07-29 09:56:15",8.59872113398226,8.30491157492834,1,24.195,1685.21385666667,1.52931180968564
"sfkeel_mir_2022","2022-07-29 10:01:15",8.65872113398226,8.29823955731582,1,24.237,1709.396255,1.52931180968564
"sfkeel_mir_2022","2022-07-29 10:06:15",8.69872113398226,8.29683284920656,1,24.245,1733.57865333333,1.52931180968564
"sfkeel_mir_2022","2022-07-29 10:11:15",8.72572113398226,8.28893644382804,1,24.295,1757.76105166667,1.52931180968564
"sfkeel_mir_2022","2022-07-29 10:16:15",8.80172113398226,8.2822865212704,1,24.337,1781.94345,1.52931180968564
"sfkeel_mir_2022","2022-07-29 10:21:15",8.89672113398226,8.27687785666675,1,24.371,1806.12584833333,1.52931180968564
"sfkeel_mir_2022","2022-07-29 10:26:15",8.94772113398226,8.27024461451983,1,24.413,1830.30824666667,1.52931180968564
"sfkeel_mir_2022","2022-07-29 10:31:15",9.01272113398226,8.262391955183,1,24.463,1854.490645,1.52931180968564
"sfkeel_mir_2022","2022-07-29 10:36:15",9.07872113398227,8.25577876518245,1,24.505,1878.67304333333,1.52931180968564
"sfkeel_mir_2022","2022-07-29 10:41:15",9.18072113398226,8.24779678774737,1,24.556,1902.85544166667,1.52931180968564
"sfkeel_mir_2022","2022-07-29 10:46:15",9.24972113398226,8.23998100047619,1,24.606,1927.03784,1.52931180968564
"sfkeel_mir_2022","2022-07-29 10:51:15",9.33172113398226,8.23217803252581,1,24.656,1939.536865,1.52931180968564
"sfkeel_mir_2022","2022-07-29 10:56:15",9.37172113398226,8.22560656751609,1,24.698,1952.03589,1.52931180968564
"sfkeel_mir_2022","2022-07-29 11:01:15",9.46172113398226,8.21904414100485,1,24.74,1964.534915,1.52931180968564
"sfkeel_mir_2022","2022-07-29 11:06:15",9.52772113398226,8.21112351172763,1,24.791,1977.03394,1.52931180968564
"sfkeel_mir_2022","2022-07-29 11:11:15",9.61372113398226,8.20336772088388,1,24.841,1989.532965,1.52931180968564
"sfkeel_mir_2022","2022-07-29 11:16:15",9.65172113398226,8.19547320186551,1,24.892,2002.03199,1.52931180968564
"sfkeel_mir_2022","2022-07-29 11:21:15",9.72172113398226,8.18895219090831,1,24.934,2014.531015,1.52931180968564
"sfkeel_mir_2022","2022-07-29 11:26:15",9.78372113398226,8.17987439686393,1,24.993,2027.03004,1.52931180968564
"sfkeel_mir_2022","2022-07-29 11:31:15",9.83072113398226,8.17337476906305,1,25.035,2039.529065,1.52931180968564
"sfkeel_mir_2022","2022-07-29 11:36:15",9.93572113398226,8.16568045511475,1,25.085,2052.02809,1.52931180968564
"sfkeel_mir_2022","2022-07-29 11:41:15",10.0107211339823,8.15664722274152,1,25.144,2064.527115,1.52931180968564
"sfkeel_mir_2022","2022-07-29 11:46:15",10.0057211339823,8.15137893068329,1,25.178,2077.02614,1.52931180968564
"sfkeel_mir_2022","2022-07-29 11:51:15",10.0197211339823,8.15001286269749,1,25.186,2075.699605,1.52931180968564
"sfkeel_mir_2022","2022-07-29 11:56:15",10.0317211339823,8.14475181596605,1,25.22,2074.37307,1.52931180968564
"sfkeel_mir_2022","2022-07-29 12:01:15",10.1087211339823,8.1371037476969,1,25.27,2073.046535,1.52931180968564
"sfkeel_mir_2022","2022-07-29 12:06:15",10.1617211339823,8.13185695737481,1,25.304,2071.72,1.52931180968564
"sfkeel_mir_2022","2022-07-29 12:11:15",10.2597211339823,8.12288798336646,1,25.363,2070.393465,1.52931180968564
"sfkeel_mir_2022","2022-07-29 12:16:15",10.2667211339823,8.12018873503174,1,25.38,2069.06693,1.52931180968564
"sfkeel_mir_2022","2022-07-29 12:21:15",10.2307211339823,8.117490969493,1,25.397,2067.740395,1.52931180968564
"sfkeel_mir_2022","2022-07-29 12:26:15",10.3097211339823,8.11241442772157,1,25.43,2066.41386,1.52931180968564
"sfkeel_mir_2022","2022-07-29 12:31:15",10.3477211339823,8.10719472575991,1,25.464,2065.087325,1.52931180968564
"sfkeel_mir_2022","2022-07-29 12:36:15",10.3977211339823,8.10584067295717,1,25.472,2063.76079,1.52931180968564
"sfkeel_mir_2022","2022-07-29 12:41:15",10.4097211339823,8.10062810653336,1,25.506,2062.434255,1.52931180968564
"sfkeel_mir_2022","2022-07-29 12:46:15",10.4317211339823,8.09794117831715,1,25.523,2061.10772,1.52931180968564
"sfkeel_mir_2022","2022-07-29 12:51:15",10.5127211339823,8.09164120334532,1,25.565,2049.27284333333,1.52931180968564
"sfkeel_mir_2022","2022-07-29 12:56:15",10.5137211339823,8.09274913941022,1,25.557,2037.43796666667,1.52931180968564
"sfkeel_mir_2022","2022-07-29 13:01:15",10.5697211339823,8.08527302029942,1,25.607,2025.60309,1.52931180968564
"sfkeel_mir_2022","2022-07-29 13:06:15",10.5687211339823,8.07899009397133,1,25.649,2013.76821333333,1.52931180968564
"sfkeel_mir_2022","2022-07-29 13:11:15",10.6117211339823,8.07138862491934,1,25.7,2001.93333666667,1.52931180968564
"sfkeel_mir_2022","2022-07-29 13:16:15",10.6117211339823,8.07249156262303,1,25.692,1990.09846,1.52931180968564
"sfkeel_mir_2022","2022-07-29 13:21:15",10.6867211339823,8.07005620045078,1,25.708,1978.26358333333,1.52931180968564
"sfkeel_mir_2022","2022-07-29 13:26:15",10.7327211339823,8.05996848460579,1,25.776,1966.42870666667,1.52931180968564
"sfkeel_mir_2022","2022-07-29 13:31:15",10.7347211339823,8.05739262464193,1,25.793,1954.59383,1.52931180968564
"sfkeel_mir_2022","2022-07-29 13:36:15",10.7957211339823,8.04865252412275,1,25.852,1942.75895333333,1.52931180968564
"sfkeel_mir_2022","2022-07-29 13:41:15",10.8197211339823,8.04491004795551,1,25.877,1930.92407666667,1.52931180968564
"sfkeel_mir_2022","2022-07-29 13:46:15",10.8607211339823,8.04351461229036,1,25.886,1919.0892,1.52931180968564
"sfkeel_mir_2022","2022-07-29 13:51:15",10.8287211339823,8.03977622044982,1,25.911,1896.81116333333,1.52931180968564
"sfkeel_mir_2022","2022-07-29 13:56:15",10.8737211339823,8.03355431229892,1,25.953,1874.53312666667,1.52931180968564
"sfkeel_mir_2022","2022-07-29 14:01:15",10.8337211339823,8.03464796571097,1,25.945,1852.25509,1.52931180968564
"sfkeel_mir_2022","2022-07-29 14:06:15",10.8487211339823,8.0320859249559,1,25.962,1829.97705333333,1.52931180968564
"sfkeel_mir_2022","2022-07-29 14:11:15",10.8187211339823,8.03084036368798,1,25.97,1807.69901666667,1.52931180968564
"sfkeel_mir_2022","2022-07-29 14:16:15",10.8467211339823,8.02828037679033,1,25.987,1785.42098,1.52931180968564
"sfkeel_mir_2022","2022-07-29 14:21:15",10.8887211339823,8.02207369761554,1,26.029,1763.14294333333,1.52931180968564
"sfkeel_mir_2022","2022-07-29 14:26:15",10.8967211339823,8.01339961407196,1,26.088,1740.86490666667,1.52931180968564
"sfkeel_mir_2022","2022-07-29 14:31:15",10.9117211339823,8.01332349355448,1,26.088,1718.58687,1.52931180968564
"sfkeel_mir_2022","2022-07-29 14:36:15",10.9167211339823,8.013247373037,1,26.088,1696.30883333333,1.52931180968564
"sfkeel_mir_2022","2022-07-29 14:41:15",10.9167211339823,8.01317125251951,1,26.088,1674.03079666667,1.52931180968564
"sfkeel_mir_2022","2022-07-29 14:46:15",10.8917211339823,8.0093114788746,1,26.114,1651.75276,1.52931180968564
"sfkeel_mir_2022","2022-07-29 14:51:15",10.8637211339823,8.00923539021889,1,26.114,1616.72025666667,1.52931180968564
"sfkeel_mir_2022","2022-07-29 14:56:15",10.8697211339823,8.00683249291666,1,26.13,1581.68775333333,1.52931180968564
"sfkeel_mir_2022","2022-07-29 15:01:15",10.8527211339823,8.0067564238524,1,26.13,1546.65525,1.52931180968564
"sfkeel_mir_2022","2022-07-29 15:06:15",10.8467211339823,8.00784359160671,1,26.122,1511.62274666667,1.52931180968564
"sfkeel_mir_2022","2022-07-29 15:11:15",10.8447211339823,8.00776751274823,1,26.122,1476.59024333333,1.52931180968564
"sfkeel_mir_2022","2022-07-29 15:16:15",10.8467211339823,8.00769143388975,1,26.122,1441.55774,1.52931180968564
"sfkeel_mir_2022","2022-07-29 15:21:15",10.8547211339823,8.0039813134219,1,26.147,1406.52523666667,1.54630416312659
"sfkeel_mir_2022","2022-07-29 15:26:15",10.8937211339823,8.00259772763277,1,26.156,1371.49273333333,1.56329651656754
"sfkeel_mir_2022","2022-07-29 15:31:15",10.9107211339823,7.99889163250636,1,26.181,1336.46023,1.5802888700085
"sfkeel_mir_2022","2022-07-29 15:36:15",10.9047211339823,7.99634885231954,1,26.198,1301.42772666667,1.5802888700085
"sfkeel_mir_2022","2022-07-29 15:41:15",10.9017211339823,7.99496747711912,1,26.207,1266.39522333333,1.5802888700085
"sfkeel_mir_2022","2022-07-29 15:46:15",10.9027211339823,7.99489150217091,1,26.207,1231.36272,1.5802888700085
"sfkeel_mir_2022","2022-07-29 15:51:15",10.9347211339823,7.99137758321031,1,26.232,1202.28465,1.5802888700085
"sfkeel_mir_2022","2022-07-29 15:56:15",10.9467211339823,7.99032862788723,1,26.24,1173.20658,1.5802888700085
"sfkeel_mir_2022","2022-07-29 16:01:15",10.9627211339823,7.98667359417865,1,26.266,1144.12851,1.5802888700085
"sfkeel_mir_2022","2022-07-29 16:06:15",10.9607211339823,7.9843234984262,1,26.283,1115.05044,1.56329651656754
"sfkeel_mir_2022","2022-07-29 16:11:15",10.9457211339823,7.98573590164486,1,26.274,1085.97237,1.54630416312659
"sfkeel_mir_2022","2022-07-29 16:16:15",10.8997211339823,7.98830697870647,1,26.257,1056.8943,1.52931180968564
"sfkeel_mir_2022","2022-07-29 16:21:15",10.8297211339823,7.98957569001598,1,26.249,1027.81623,1.54630416312659
"sfkeel_mir_2022","2022-07-29 16:26:15",10.7877211339823,7.99345329302386,1,26.223,998.73816,1.56329651656754
"sfkeel_mir_2022","2022-07-29 16:31:15",10.7157211339823,7.9935634859342,1,26.223,969.66009,1.5802888700085
"sfkeel_mir_2022","2022-07-29 16:36:15",10.7147211339823,7.99729925215128,1,26.198,940.58202,1.56424053620315
"sfkeel_mir_2022","2022-07-29 16:41:15",10.7117211339823,7.99740948932135,1,26.198,911.50395,1.54819220239781
"sfkeel_mir_2022","2022-07-29 16:46:15",10.6987211339823,7.99505396361603,1,26.215,882.42588,1.53214386859247
"sfkeel_mir_2022","2022-07-29 16:51:15",10.6617211339823,7.99632437818277,1,26.207,852.991953333333,1.53214386859247
"sfkeel_mir_2022","2022-07-29 16:56:15",10.6437211339823,7.99643459941445,1,26.207,823.558026666667,1.53214386859247
"sfkeel_mir_2022","2022-07-29 17:01:15",10.6207211339823,7.99292006103134,1,26.232,794.1241,1.53214386859247
"sfkeel_mir_2022","2022-07-29 17:06:15",10.5857211339823,7.99549479189139,1,26.215,764.690173333333,1.53214386859247
"sfkeel_mir_2022","2022-07-29 17:11:15",10.5467211339823,7.99444502921694,1,26.223,735.256246666667,1.53214386859247
"sfkeel_mir_2022","2022-07-29 17:16:15",10.5337211339823,7.99687548434118,1,26.207,705.82232,1.53214386859247
"sfkeel_mir_2022","2022-07-29 17:21:15",10.5237211339823,7.99698570557286,1,26.207,676.388393333333,1.53214386859247
"sfkeel_mir_2022","2022-07-29 17:26:15",10.5087211339823,7.99100760004325,1,26.249,646.954466666667,1.53214386859247
"sfkeel_mir_2022","2022-07-29 17:31:15",10.5107211339823,7.99358112295464,1,26.232,617.52054,1.53214386859247
"sfkeel_mir_2022","2022-07-29 17:36:15",10.4717211339823,7.9912278938936,1,26.249,588.086613333333,1.53214386859247
"sfkeel_mir_2022","2022-07-29 17:41:15",10.4747211339823,7.99133804081878,1,26.249,558.652686666667,1.53214386859247
"sfkeel_mir_2022","2022-07-29 17:46:15",10.4687211339823,7.98898604871541,1,26.266,529.21876,1.53214386859247
"sfkeel_mir_2022","2022-07-29 17:51:15",10.4477211339823,7.98909616559811,1,26.266,493.158148,1.53214386859247
"sfkeel_mir_2022","2022-07-29 17:56:15",10.4247211339823,7.98674540934146,1,26.283,457.097536,1.53214386859247
"sfkeel_mir_2022","2022-07-29 18:01:15",10.4057211339823,7.98931639936351,1,26.266,421.036924,1.53214386859247
