"date_time","Temp_C","DO_mgL","site_year","site","discharge_m3_s","depth_m","pressure_mbar","PAR_surface"
"2023-06-27 19:40:00",17.45,8.724,"salmon_2023","salmon",28.9814028131785,1.04669581953093,875.113222222222,19.5458968386151
"2023-06-27 19:45:00",17.424,8.718,"salmon_2023","salmon",28.8870008496177,1.04559652893969,875.131916666667,17.9384375576769
"2023-06-27 19:50:00",17.391,8.731,"salmon_2023","salmon",28.8870008496177,1.04559652893969,875.150611111111,16.3309782767387
"2023-06-27 19:55:00",17.357,8.713,"salmon_2023","salmon",28.8870008496177,1.04559652893969,875.169305555556,14.7235189958006
"2023-06-27 20:00:00",17.34,8.717,"salmon_2023","salmon",28.8870008496177,1.04559652893969,875.188,13.1160597148624
"2023-06-27 20:05:00",17.306,8.728,"salmon_2023","salmon",28.8870008496177,1.04559652893969,875.226777777778,12.0230547386239
"2023-06-27 20:10:00",17.298,8.716,"salmon_2023","salmon",28.8870008496177,1.04559652893969,875.265555555556,10.9300497623853
"2023-06-27 20:15:00",17.272,8.719,"salmon_2023","salmon",28.8870008496177,1.04559652893969,875.304333333333,9.8370447861468
"2023-06-27 20:20:00",17.247,8.717,"salmon_2023","salmon",28.7925988860568,1.04449480021123,875.343111111111,8.74403980990826
"2023-06-27 20:25:00",17.238,8.697,"salmon_2023","salmon",28.698196922496,1.04339061991741,875.381888888889,7.65103483366973
"2023-06-27 20:30:00",17.23,8.692,"salmon_2023","salmon",28.6037949589351,1.04228397451164,875.420666666667,6.5580298574312
"2023-06-27 20:35:00",17.204,8.687,"salmon_2023","salmon",28.6037949589351,1.04228397451164,875.459444444445,5.46502488119266
"2023-06-27 20:40:00",17.204,8.692,"salmon_2023","salmon",28.6037949589351,1.04228397451164,875.498222222222,4.37201990495413
"2023-06-27 20:45:00",17.171,8.687,"salmon_2023","salmon",28.6037949589351,1.04228397451164,875.537,3.2790149287156
"2023-06-27 20:50:00",17.162,8.693,"salmon_2023","salmon",28.6037949589351,1.04228397451164,875.575777777778,2.18600995247706
"2023-06-27 20:55:00",17.145,8.672,"salmon_2023","salmon",28.6037949589351,1.04228397451164,875.614555555556,1.09300497623853
"2023-06-27 21:00:00",17.137,8.671,"salmon_2023","salmon",28.6037949589351,1.04228397451164,875.653333333333,0
"2023-06-27 21:05:00",17.128,8.664,"salmon_2023","salmon",28.6037949589351,1.04228397451164,875.692111111111,0
"2023-06-27 21:10:00",17.12,8.66,"salmon_2023","salmon",28.6037949589351,1.04228397451164,875.730888888889,0
"2023-06-27 21:15:00",17.12,8.669,"salmon_2023","salmon",28.6037949589351,1.04228397451164,875.769666666667,0
"2023-06-27 21:20:00",17.103,8.661,"salmon_2023","salmon",28.6037949589351,1.04228397451164,875.808444444444,0
"2023-06-27 21:25:00",17.103,8.648,"salmon_2023","salmon",28.6037949589351,1.04228397451164,875.847222222222,0
"2023-06-27 21:30:00",17.111,8.655,"salmon_2023","salmon",28.6037949589351,1.04228397451164,875.886,0
"2023-06-27 21:35:00",17.094,8.65,"salmon_2023","salmon",28.6037949589351,1.04228397451164,875.924777777778,0
"2023-06-27 21:40:00",17.094,8.65,"salmon_2023","salmon",28.6037949589351,1.04228397451164,875.963555555556,0
"2023-06-27 21:45:00",17.094,8.644,"salmon_2023","salmon",28.6037949589351,1.04228397451164,876.002333333333,0
"2023-06-27 21:50:00",17.094,8.643,"salmon_2023","salmon",28.6037949589351,1.04228397451164,876.041111111111,0
"2023-06-27 21:55:00",17.086,8.641,"salmon_2023","salmon",28.6037949589351,1.04228397451164,876.079888888889,0
"2023-06-27 22:00:00",17.094,8.647,"salmon_2023","salmon",28.6037949589351,1.04228397451164,876.118666666667,0
"2023-06-27 22:05:00",17.094,8.64,"salmon_2023","salmon",28.6037949589351,1.04228397451164,876.157444444444,0
"2023-06-27 22:10:00",17.094,8.626,"salmon_2023","salmon",28.6037949589351,1.04228397451164,876.196222222222,0
"2023-06-27 22:15:00",17.094,8.637,"salmon_2023","salmon",28.6037949589351,1.04228397451164,876.235,0
"2023-06-27 22:20:00",17.094,8.627,"salmon_2023","salmon",28.4905126026621,1.04095272682607,876.273777777778,0
"2023-06-27 22:25:00",17.103,8.639,"salmon_2023","salmon",28.3772302463891,1.03961788584672,876.312555555555,0
"2023-06-27 22:30:00",17.12,8.613,"salmon_2023","salmon",28.2639478901161,1.03827942747182,876.351333333333,0
"2023-06-27 22:35:00",17.111,8.629,"salmon_2023","salmon",28.2639478901161,1.03827942747182,876.390111111111,0
"2023-06-27 22:40:00",17.111,8.634,"salmon_2023","salmon",28.2639478901161,1.03827942747182,876.428888888889,0
