"date_time","Temp_C","DO_mgL","SW","pressure_mmHg","discharge_m3_s","depth_m"
2022-08-13 03:30:00,22.063,6.56,0,715.595325602676,1.427167723356,0.437080695885849
2022-08-13 03:35:00,22.038,6.543,0,715.593617124122,1.427167723356,0.437080695885849
2022-08-13 03:40:00,22.046,6.527,0,715.591908645568,1.427167723356,0.437080695885849
2022-08-13 03:45:00,22.005,6.529,0,715.590200167014,1.427167723356,0.437080695885849
2022-08-13 03:50:00,21.988,6.509,0,715.58849168846,1.427167723356,0.437080695885849
2022-08-13 03:55:00,21.971,6.52,0,715.586783209906,1.427167723356,0.437080695885849
2022-08-13 04:00:00,21.921,6.516,0,715.585074731352,1.427167723356,0.437080695885849
2022-08-13 04:05:00,21.904,6.512,0,715.583366252798,1.427167723356,0.437080695885849
2022-08-13 04:10:00,21.887,6.501,0,715.581657774244,1.427167723356,0.437080695885849
2022-08-13 04:15:00,21.871,6.491,0,715.57994929569,1.427167723356,0.437080695885849
2022-08-13 04:20:00,21.846,6.504,0,715.578240817136,1.427167723356,0.437080695885849
2022-08-13 04:25:00,21.821,6.508,0,715.576532338582,1.427167723356,0.437080695885849
2022-08-13 04:30:00,21.821,6.508,0,715.574823860028,1.427167723356,0.437080695885849
2022-08-13 04:35:00,21.77,6.505,0,715.573115381474,1.427167723356,0.437080695885849
2022-08-13 04:40:00,21.745,6.503,0,715.57140690292,1.427167723356,0.437080695885849
2022-08-13 04:45:00,21.729,6.496,0,715.569698424366,1.427167723356,0.437080695885849
2022-08-13 04:50:00,21.695,6.497,0,715.567989945812,1.41867267738364,0.436350036981767
2022-08-13 04:55:00,21.687,6.493,0,715.566281467258,1.41017763141128,0.435619378077684
2022-08-13 05:00:00,21.653,6.473,0,715.564572988704,1.40168258543892,0.434888719173602
2022-08-13 05:05:00,21.62,6.488,0,715.579199231935,1.40168258543892,0.434888719173602
2022-08-13 05:10:00,21.612,6.475,0,715.593825475165,1.40168258543892,0.434888719173602
2022-08-13 05:15:00,21.578,6.486,0,715.608451718396,1.40168258543892,0.434888719173602
2022-08-13 05:20:00,21.561,6.468,0,715.623077961627,1.40168258543892,0.434888719173602
