"date_index","time_index","index","lnK600_lnQ_nodes_mean","lnK600_lnQ_nodes_se_mean","lnK600_lnQ_nodes_sd","lnK600_lnQ_nodes_2.5pct","lnK600_lnQ_nodes_25pct","lnK600_lnQ_nodes_50pct","lnK600_lnQ_nodes_75pct","lnK600_lnQ_nodes_97.5pct","lnK600_lnQ_nodes_n_eff","lnK600_lnQ_nodes_Rhat"
NA,NA,1,1.29481124047223,0.0138532494458465,0.248793701709414,0.786067431000019,1.12511933787332,1.31501112917036,1.47761310676648,1.75565957142118,322.533964656985,1.01305671841766
NA,NA,2,1.23890752579335,0.00785374866199348,0.0790299501968168,1.0781380562264,1.18873160940535,1.2446413662513,1.28434390627827,1.39721974012212,101.258017226163,1.02805624683635
NA,NA,3,1.42611820301264,0.00336447692662226,0.0572142841521823,1.31594601449652,1.38306266041427,1.42529311907248,1.46753098782848,1.53797020599899,289.183712296741,1.02307890302369
NA,NA,4,1.38142135580857,0.00237573100694506,0.049515697887323,1.28263452553631,1.34830769175838,1.37953909664023,1.41360249982959,1.4791048591322,434.401460890233,1.01022031662121
NA,NA,5,1.3681889980637,0.00233640445095862,0.132865242683482,1.09364264972434,1.28699081932867,1.37648900719905,1.44629276142108,1.62927339203062,3233.90099821815,1.00124919061691
NA,NA,6,1.55245442556993,0.00248360027883768,0.0686032583324414,1.4079735702047,1.5077711632973,1.56202093798588,1.59214452346324,1.68402539832436,763.002720464453,1.00329221850645
NA,NA,7,1.75932294353756,0.0036771472351152,0.201248741409569,1.33722997388238,1.63285688433383,1.7850698618671,1.88024837264894,2.14110437554026,2995.32745188168,1.00108010084676
