"date_index","time_index","index","K600_daily_sigma_mean","K600_daily_sigma_se_mean","K600_daily_sigma_sd","K600_daily_sigma_2.5pct","K600_daily_sigma_25pct","K600_daily_sigma_50pct","K600_daily_sigma_75pct","K600_daily_sigma_97.5pct","K600_daily_sigma_n_eff","K600_daily_sigma_Rhat"
NA,NA,1,0.120680205952666,0.0101145327480571,0.0871626965644552,0.0125240264391174,0.0495693242717432,0.10315392384983,0.172603832066114,0.32793386512042,74.2625171195839,1.06464306374568
