"date_time","temp_C","low_range_cond_uS_cm"
"2022-06-28 11:00:00",19.01,94.2
"2022-06-28 11:15:00",19.09,94.4
"2022-06-28 11:30:00",19.12,94.4
"2022-06-28 11:45:00",19.2,94.6
"2022-06-28 12:00:00",19.28,94.7
"2022-06-28 12:15:00",19.37,95
"2022-06-28 12:30:00",19.43,95.1
"2022-06-28 12:45:00",19.52,95.5
"2022-06-28 13:00:00",19.6,95.7
"2022-06-28 13:15:00",19.67,95.8
"2022-06-28 13:30:00",19.7,95.9
"2022-06-28 13:45:00",19.74,96
"2022-06-28 14:00:00",19.8,96.1
"2022-06-28 14:15:00",19.86,96.2
"2022-06-28 14:30:00",19.87,96.2
"2022-06-28 14:45:00",19.92,96.3
"2022-06-28 15:00:00",19.95,96.4
"2022-06-28 15:15:00",20,96.4
"2022-06-28 15:30:00",19.99,96.4
"2022-06-28 15:45:00",20.05,96.5
"2022-06-28 16:00:00",20.09,96.7
"2022-06-28 16:15:00",20.14,96.7
"2022-06-28 16:30:00",20.15,96.9
"2022-06-28 16:45:00",20.2,96.9
"2022-06-28 17:00:00",20.24,97
"2022-06-28 17:15:00",20.25,97.1
"2022-06-28 17:30:00",20.27,97.1
"2022-06-28 17:45:00",20.26,97.1
"2022-06-28 18:00:00",20.26,97.1
"2022-06-28 18:15:00",20.21,96.9
"2022-06-28 18:30:00",20.18,96.8
"2022-06-28 18:45:00",20.13,96.7
"2022-06-28 19:00:00",20.08,96.6
"2022-06-28 19:15:00",20.03,96.5
"2022-06-28 19:30:00",19.96,96.4
"2022-06-28 19:45:00",19.89,96.3
"2022-06-28 20:00:00",19.83,96.1
"2022-06-28 20:15:00",19.76,96
"2022-06-28 20:30:00",19.69,95.9
"2022-06-28 20:45:00",19.6,95.7
"2022-06-28 21:00:00",19.54,95.6
"2022-06-28 21:15:00",19.45,95.4
"2022-06-28 21:30:00",19.37,95.3
"2022-06-28 21:45:00",19.31,95.2
"2022-06-28 22:00:00",19.22,95.1
"2022-06-28 22:15:00",19.16,94.9
"2022-06-28 22:30:00",19.06,94.7
"2022-06-28 22:45:00",19.01,94.6
"2022-06-28 23:00:00",18.97,94.5
"2022-06-28 23:15:00",18.92,94.5
"2022-06-28 23:30:00",18.91,94.4
"2022-06-28 23:45:00",18.87,94.4
"2022-06-29 00:00:00",18.85,94.3
"2022-06-29 00:15:00",18.84,94.3
"2022-06-29 00:30:00",18.82,94.3
"2022-06-29 00:45:00",18.79,94.3
"2022-06-29 01:00:00",18.79,94.2
"2022-06-29 01:15:00",18.77,94.2
"2022-06-29 01:30:00",18.74,94.3
"2022-06-29 01:45:00",18.73,94.3
"2022-06-29 02:00:00",18.71,94.3
"2022-06-29 02:15:00",18.68,94.3
"2022-06-29 02:30:00",18.67,94.2
"2022-06-29 02:45:00",18.62,94.1
"2022-06-29 03:00:00",18.59,94.1
"2022-06-29 03:15:00",18.55,94.1
"2022-06-29 03:30:00",18.53,94.1
"2022-06-29 03:45:00",18.49,94.1
"2022-06-29 04:00:00",18.45,93.9
"2022-06-29 04:15:00",18.41,93.8
"2022-06-29 04:30:00",18.36,93.8
"2022-06-29 04:45:00",18.34,93.7
"2022-06-29 05:00:00",18.3,93.7
"2022-06-29 05:15:00",18.27,93.6
"2022-06-29 05:30:00",18.22,93.5
"2022-06-29 05:45:00",18.18,93.4
"2022-06-29 06:00:00",18.13,93.3
"2022-06-29 06:15:00",18.1,93.2
"2022-06-29 06:30:00",18.09,93.2
"2022-06-29 06:45:00",18.04,93.1
"2022-06-29 07:00:00",18.01,93.1
"2022-06-29 07:15:00",17.97,93
"2022-06-29 07:30:00",17.94,92.9
"2022-06-29 07:45:00",17.92,93
"2022-06-29 08:00:00",17.92,93
"2022-06-29 08:15:00",17.92,93
"2022-06-29 08:30:00",17.95,93
"2022-06-29 08:45:00",17.96,93
"2022-06-29 09:00:00",18,93.1
"2022-06-29 09:15:00",18.05,93.2
"2022-06-29 09:30:00",18.07,93.3
"2022-06-29 09:45:00",18.15,93.4
"2022-06-29 10:00:00",18.22,93.5
"2022-06-29 10:15:00",18.27,93.7
"2022-06-29 10:30:00",18.39,93.9
"2022-06-29 10:45:00",18.49,94.1
"2022-06-29 11:00:00",18.59,94.4
"2022-06-29 11:15:00",18.71,94.6
"2022-06-29 11:30:00",18.78,94.8
"2022-06-29 11:45:00",18.87,95
"2022-06-29 12:00:00",18.94,95.1
"2022-06-29 12:15:00",19.05,95.4
"2022-06-29 12:30:00",19.12,95.6
"2022-06-29 12:45:00",19.23,95.9
"2022-06-29 13:00:00",19.33,96.2
"2022-06-29 13:15:00",19.39,96.4
"2022-06-29 13:30:00",19.51,96.6
"2022-06-29 13:45:00",19.57,96.7
"2022-06-29 14:00:00",19.62,96.7
"2022-06-29 14:15:00",19.67,96.8
"2022-06-29 14:30:00",19.75,97
"2022-06-29 14:45:00",19.8,97.1
"2022-06-29 15:00:00",19.86,97.3
"2022-06-29 15:15:00",19.9,97.3
"2022-06-29 15:30:00",19.95,97.5
"2022-06-29 15:45:00",19.99,97.5
"2022-06-29 16:00:00",20.01,97.6
"2022-06-29 16:15:00",20.06,97.7
"2022-06-29 16:30:00",20.09,97.8
"2022-06-29 16:45:00",20.08,97.7
"2022-06-29 17:00:00",20.14,97.9
"2022-06-29 17:15:00",20.15,97.9
"2022-06-29 17:30:00",20.14,97.9
"2022-06-29 17:45:00",20.18,97.9
"2022-06-29 18:00:00",20.18,98
"2022-06-29 18:15:00",20.15,97.9
"2022-06-29 18:30:00",20.12,97.9
"2022-06-29 18:45:00",20.08,97.8
"2022-06-29 19:00:00",20.03,97.7
"2022-06-29 19:15:00",19.96,97.5
"2022-06-29 19:30:00",19.93,97.5
"2022-06-29 19:45:00",19.87,97.4
"2022-06-29 20:00:00",19.81,97.3
"2022-06-29 20:15:00",19.73,97.1
"2022-06-29 20:30:00",19.68,96.9
"2022-06-29 20:45:00",19.58,96.8
"2022-06-29 21:00:00",19.51,96.7
"2022-06-29 21:15:00",19.46,96.6
"2022-06-29 21:30:00",19.41,96.5
"2022-06-29 21:45:00",19.33,96.5
"2022-06-29 22:00:00",19.26,96.3
"2022-06-29 22:15:00",19.18,96.2
"2022-06-29 22:30:00",19.13,96.1
"2022-06-29 22:45:00",19.07,95.9
"2022-06-29 23:00:00",19,95.8
"2022-06-29 23:15:00",18.98,95.5
"2022-06-29 23:30:00",18.93,95.5
"2022-06-29 23:45:00",18.87,95.5
"2022-06-30 00:00:00",18.86,95.4
"2022-06-30 00:15:00",18.84,95.4
"2022-06-30 00:30:00",18.81,95.3
"2022-06-30 00:45:00",18.8,95.3
"2022-06-30 01:00:00",18.78,95.3
"2022-06-30 01:15:00",18.78,95.3
"2022-06-30 01:30:00",18.77,95.3
"2022-06-30 01:45:00",18.75,95.3
"2022-06-30 02:00:00",18.74,95.3
"2022-06-30 02:15:00",18.73,95.3
"2022-06-30 02:30:00",18.69,95.3
"2022-06-30 02:45:00",18.68,95.3
"2022-06-30 03:00:00",18.65,95.2
"2022-06-30 03:15:00",18.6,95.2
"2022-06-30 03:30:00",18.58,95.1
"2022-06-30 03:45:00",18.52,95.1
"2022-06-30 04:00:00",18.5,95.1
"2022-06-30 04:15:00",18.46,95
"2022-06-30 04:30:00",18.43,95
"2022-06-30 04:45:00",18.41,94.9
"2022-06-30 05:00:00",18.36,94.9
"2022-06-30 05:15:00",18.33,94.8
"2022-06-30 05:30:00",18.3,94.7
"2022-06-30 05:45:00",18.29,94.7
"2022-06-30 06:00:00",18.24,94.7
"2022-06-30 06:15:00",18.22,94.7
"2022-06-30 06:30:00",18.21,94.7
"2022-06-30 06:45:00",18.17,94.6
"2022-06-30 07:00:00",18.14,94.6
"2022-06-30 07:15:00",18.1,94.4
"2022-06-30 07:30:00",18.08,94.5
"2022-06-30 07:45:00",18.07,94.3
"2022-06-30 08:00:00",18.05,94.4
"2022-06-30 08:15:00",18.05,94.4
"2022-06-30 08:30:00",18.08,94.5
"2022-06-30 08:45:00",18.11,94.5
"2022-06-30 09:00:00",18.15,94.6
"2022-06-30 09:15:00",18.2,94.7
"2022-06-30 09:30:00",18.26,94.8
"2022-06-30 09:45:00",18.29,95
"2022-06-30 10:00:00",18.36,95
"2022-06-30 10:15:00",18.42,95.2
"2022-06-30 10:30:00",18.53,95.4
"2022-06-30 10:45:00",18.61,95.6
"2022-06-30 11:00:00",18.72,95.9
"2022-06-30 11:15:00",18.82,96.2
"2022-06-30 11:30:00",18.92,96.4
"2022-06-30 11:45:00",19.04,96.6
"2022-06-30 12:00:00",19.12,96.8
"2022-06-30 12:15:00",19.25,97.2
"2022-06-30 12:30:00",19.33,97.4
"2022-06-30 12:45:00",19.43,97.6
"2022-06-30 13:00:00",19.49,97.7
"2022-06-30 13:15:00",19.57,98
"2022-06-30 13:30:00",19.62,98.1
"2022-06-30 13:45:00",19.7,98.3
"2022-06-30 14:00:00",19.79,98.5
"2022-06-30 14:15:00",19.86,98.6
"2022-06-30 14:30:00",19.94,98.8
"2022-06-30 14:45:00",20.01,99
"2022-06-30 15:00:00",20.06,99.2
"2022-06-30 15:15:00",20.11,99.2
"2022-06-30 15:30:00",20.13,99.4
"2022-06-30 15:45:00",20.2,99.5
"2022-06-30 16:00:00",20.21,99.5
"2022-06-30 16:15:00",20.25,99.6
"2022-06-30 16:30:00",20.28,99.7
"2022-06-30 16:45:00",20.32,99.8
"2022-06-30 17:00:00",20.33,99.9
"2022-06-30 17:15:00",20.35,99.9
"2022-06-30 17:30:00",20.35,99.9
"2022-06-30 17:45:00",20.35,99.9
"2022-06-30 18:00:00",20.34,99.8
"2022-06-30 18:15:00",20.29,99.7
"2022-06-30 18:30:00",20.26,99.7
"2022-06-30 18:45:00",20.22,99.7
"2022-06-30 19:00:00",20.19,99.6
"2022-06-30 19:15:00",20.14,99.6
"2022-06-30 19:30:00",20.08,99.5
"2022-06-30 19:45:00",20.05,99.4
"2022-06-30 20:00:00",20,99.4
"2022-06-30 20:15:00",19.94,99.3
"2022-06-30 20:30:00",19.87,99.3
"2022-06-30 20:45:00",19.8,99
"2022-06-30 21:00:00",19.73,98.8
"2022-06-30 21:15:00",19.65,98.7
"2022-06-30 21:30:00",19.6,98.6
"2022-06-30 21:45:00",19.52,98.5
"2022-06-30 22:00:00",19.46,98.4
"2022-06-30 22:15:00",19.41,98.3
"2022-06-30 22:30:00",19.35,98.1
"2022-06-30 22:45:00",19.28,98
"2022-06-30 23:00:00",19.22,98
"2022-06-30 23:15:00",19.17,97.8
"2022-06-30 23:30:00",19.13,97.8
"2022-06-30 23:45:00",19.1,97.7
"2022-07-01 00:00:00",19.06,97.6
"2022-07-01 00:15:00",19.05,97.6
"2022-07-01 00:30:00",19.01,97.6
"2022-07-01 00:45:00",19,97.5
"2022-07-01 01:00:00",18.98,97.4
"2022-07-01 01:15:00",18.96,97.4
"2022-07-01 01:30:00",18.92,97.3
"2022-07-01 01:45:00",18.91,97.3
"2022-07-01 02:00:00",18.87,97.3
"2022-07-01 02:15:00",18.86,97.3
"2022-07-01 02:30:00",18.81,97.2
"2022-07-01 02:45:00",18.78,97.1
"2022-07-01 03:00:00",18.75,97.1
"2022-07-01 03:15:00",18.72,97
"2022-07-01 03:30:00",18.71,97
"2022-07-01 03:45:00",18.65,96.9
"2022-07-01 04:00:00",18.62,96.9
"2022-07-01 04:15:00",18.6,96.9
"2022-07-01 04:30:00",18.55,96.9
"2022-07-01 04:45:00",18.53,96.7
"2022-07-01 05:00:00",18.5,96.7
"2022-07-01 05:15:00",18.46,96.6
"2022-07-01 05:30:00",18.42,96.6
"2022-07-01 05:45:00",18.39,96.5
"2022-07-01 06:00:00",18.35,96.5
"2022-07-01 06:15:00",18.32,96.4
"2022-07-01 06:30:00",18.28,96.3
"2022-07-01 06:45:00",18.26,96.3
"2022-07-01 07:00:00",18.22,96.1
"2022-07-01 07:15:00",18.17,96.1
"2022-07-01 07:30:00",18.15,96
"2022-07-01 07:45:00",18.13,95.9
"2022-07-01 08:00:00",18.09,95.9
"2022-07-01 08:15:00",18.09,95.9
"2022-07-01 08:30:00",18.13,95.9
"2022-07-01 08:45:00",18.16,96.1
"2022-07-01 09:00:00",18.17,96.1
"2022-07-01 09:15:00",18.23,96.2
"2022-07-01 09:30:00",18.28,96.3
"2022-07-01 09:45:00",18.33,96.4
"2022-07-01 10:00:00",18.39,96.6
"2022-07-01 10:15:00",18.47,96.7
"2022-07-01 10:30:00",18.58,97
"2022-07-01 10:45:00",18.66,97.2
"2022-07-01 11:00:00",18.77,97.4
"2022-07-01 11:15:00",18.85,97.6
"2022-07-01 11:30:00",18.98,97.8
"2022-07-01 11:45:00",19.04,98
"2022-07-01 12:00:00",19.16,98.3
"2022-07-01 12:15:00",19.25,98.6
"2022-07-01 12:30:00",19.36,98.9
"2022-07-01 12:45:00",19.48,99.2
"2022-07-01 13:00:00",19.52,99.3
"2022-07-01 13:15:00",19.62,99.5
"2022-07-01 13:30:00",19.68,99.7
"2022-07-01 13:45:00",19.75,99.9
"2022-07-01 14:00:00",19.8,99.9
"2022-07-01 14:15:00",19.83,100.1
"2022-07-01 14:30:00",19.9,100.1
"2022-07-01 14:45:00",19.96,100.3
"2022-07-01 15:00:00",20.02,100.4
"2022-07-01 15:15:00",20.07,100.5
"2022-07-01 15:30:00",20.09,100.6
"2022-07-01 15:45:00",20.14,100.8
"2022-07-01 16:00:00",20.19,100.8
"2022-07-01 16:15:00",20.21,100.7
"2022-07-01 16:30:00",20.21,100.8
"2022-07-01 16:45:00",20.22,100.8
"2022-07-01 17:00:00",20.26,101
"2022-07-01 17:15:00",20.28,101
"2022-07-01 17:30:00",20.27,101
"2022-07-01 17:45:00",20.26,100.9
"2022-07-01 18:00:00",20.26,101
"2022-07-01 18:15:00",20.22,101
"2022-07-01 18:30:00",20.19,101
"2022-07-01 18:45:00",20.15,100.8
"2022-07-01 19:00:00",20.11,101.2
"2022-07-01 19:15:00",20.05,100.6
"2022-07-01 19:30:00",19.96,101
"2022-07-01 19:45:00",19.9,100.3
"2022-07-01 20:00:00",19.84,100.2
"2022-07-01 20:15:00",19.77,100.1
"2022-07-01 20:30:00",19.7,99.9
"2022-07-01 20:45:00",19.64,99.9
"2022-07-01 21:00:00",19.6,99.8
"2022-07-01 21:15:00",19.52,99.6
"2022-07-01 21:30:00",19.45,99.6
"2022-07-01 21:45:00",19.42,99.5
"2022-07-01 22:00:00",19.36,99.5
"2022-07-01 22:15:00",19.3,99.3
"2022-07-01 22:30:00",19.24,99.3
"2022-07-01 22:45:00",19.14,99.1
"2022-07-01 23:00:00",19.07,98.9
"2022-07-01 23:15:00",19.04,98.8
"2022-07-01 23:30:00",18.99,98.7
"2022-07-01 23:45:00",18.96,98.6
"2022-07-02 00:00:00",18.92,98.5
"2022-07-02 00:15:00",18.87,98.5
"2022-07-02 00:30:00",18.84,98.4
"2022-07-02 00:45:00",18.8,98.4
"2022-07-02 01:00:00",18.79,98.3
"2022-07-02 01:15:00",18.75,98.1
"2022-07-02 01:30:00",18.74,98.1
"2022-07-02 01:45:00",18.72,98.1
"2022-07-02 02:00:00",18.71,98.1
"2022-07-02 02:15:00",18.67,98
"2022-07-02 02:30:00",18.66,98
"2022-07-02 02:45:00",18.64,97.9
"2022-07-02 03:00:00",18.6,97.8
"2022-07-02 03:15:00",18.56,97.8
"2022-07-02 03:30:00",18.53,97.7
"2022-07-02 03:45:00",18.49,97.7
"2022-07-02 04:00:00",18.48,97.7
"2022-07-02 04:15:00",18.42,97.6
"2022-07-02 04:30:00",18.37,97.5
"2022-07-02 04:45:00",18.35,97.5
"2022-07-02 05:00:00",18.32,97.4
"2022-07-02 05:15:00",18.28,97.3
"2022-07-02 05:30:00",18.27,97.3
"2022-07-02 05:45:00",18.22,97.3
"2022-07-02 06:00:00",18.2,97.2
"2022-07-02 06:15:00",18.16,97.1
"2022-07-02 06:30:00",18.15,97.1
"2022-07-02 06:45:00",18.11,97.1
"2022-07-02 07:00:00",18.08,97
"2022-07-02 07:15:00",18.07,96.9
"2022-07-02 07:30:00",18.05,96.9
"2022-07-02 07:45:00",18.04,96.9
"2022-07-02 08:00:00",18.03,96.9
"2022-07-02 08:15:00",18.04,96.9
"2022-07-02 08:30:00",18.04,96.9
"2022-07-02 08:45:00",18.04,96.9
"2022-07-02 09:00:00",18.07,96.9
"2022-07-02 09:15:00",18.13,97.1
"2022-07-02 09:30:00",18.15,97.1
"2022-07-02 09:45:00",18.2,97.3
"2022-07-02 10:00:00",18.23,97.3
"2022-07-02 10:15:00",18.3,97.5
"2022-07-02 10:30:00",18.39,97.7
"2022-07-02 10:45:00",18.5,97.8
"2022-07-02 11:00:00",18.59,98.1
"2022-07-02 11:15:00",18.69,98.3
"2022-07-02 11:30:00",18.81,98.7
"2022-07-02 11:45:00",18.91,98.9
"2022-07-02 12:00:00",19,99.1
"2022-07-02 12:15:00",19.12,99.4
"2022-07-02 12:30:00",19.22,99.6
"2022-07-02 12:45:00",19.28,99.8
"2022-07-02 13:00:00",19.37,100
"2022-07-02 13:15:00",19.45,100.3
"2022-07-02 13:30:00",19.51,100.3
"2022-07-02 13:45:00",19.57,100.4
"2022-07-02 14:00:00",19.62,100.5
"2022-07-02 14:15:00",19.69,100.7
"2022-07-02 14:30:00",19.79,100.9
"2022-07-02 14:45:00",19.83,101
"2022-07-02 15:00:00",19.89,101.2
"2022-07-02 15:15:00",19.92,101.3
"2022-07-02 15:30:00",19.9,101.3
"2022-07-02 15:45:00",19.86,101.1
"2022-07-02 16:00:00",19.81,100.9
"2022-07-02 16:15:00",19.77,100.9
"2022-07-02 16:30:00",19.74,100.9
"2022-07-02 16:45:00",19.75,100.9
"2022-07-02 17:00:00",19.73,102
"2022-07-02 17:15:00",19.68,100.8
"2022-07-02 17:30:00",19.62,100.5
"2022-07-02 17:45:00",19.57,100.4
"2022-07-02 18:00:00",19.54,100.2
"2022-07-02 18:15:00",19.51,100.2
"2022-07-02 18:30:00",19.45,100.1
"2022-07-02 18:45:00",19.43,100
"2022-07-02 19:00:00",19.38,100
"2022-07-02 19:15:00",19.33,100
"2022-07-02 19:30:00",19.28,101.3
"2022-07-02 19:45:00",19.2,99.6
"2022-07-02 20:00:00",19.16,99.6
"2022-07-02 20:15:00",19.09,99.4
"2022-07-02 20:30:00",19.04,99.4
"2022-07-02 20:45:00",18.98,99.3
"2022-07-02 21:00:00",18.93,99.2
"2022-07-02 21:15:00",18.88,99.2
"2022-07-02 21:30:00",18.85,99
"2022-07-02 21:45:00",18.79,99
"2022-07-02 22:00:00",18.75,99
"2022-07-02 22:15:00",18.72,99
"2022-07-02 22:30:00",18.67,98.7
"2022-07-02 22:45:00",18.64,98.7
"2022-07-02 23:00:00",18.6,98.6
"2022-07-02 23:15:00",18.56,98.5
"2022-07-02 23:30:00",18.55,98.4
"2022-07-02 23:45:00",18.5,98.4
"2022-07-03 00:00:00",18.47,98.3
"2022-07-03 00:15:00",18.43,98.2
"2022-07-03 00:30:00",18.41,98.1
"2022-07-03 00:45:00",18.37,98
"2022-07-03 01:00:00",18.35,98
"2022-07-03 01:15:00",18.3,98
"2022-07-03 01:30:00",18.3,97.9
"2022-07-03 01:45:00",18.28,97.8
"2022-07-03 02:00:00",18.27,97.8
"2022-07-03 02:15:00",18.23,97.9
"2022-07-03 02:30:00",18.21,97.7
"2022-07-03 02:45:00",18.18,97.7
"2022-07-03 03:00:00",18.15,97.6
"2022-07-03 03:15:00",18.11,97.6
"2022-07-03 03:30:00",18.09,97.5
"2022-07-03 03:45:00",18.05,97.4
"2022-07-03 04:00:00",18.04,97.4
"2022-07-03 04:15:00",18.03,97.4
"2022-07-03 04:30:00",18.01,97.4
"2022-07-03 04:45:00",17.97,97.4
"2022-07-03 05:00:00",17.94,97.2
"2022-07-03 05:15:00",17.95,97.2
"2022-07-03 05:30:00",17.92,97.2
"2022-07-03 05:45:00",17.9,97.2
"2022-07-03 06:00:00",17.88,97.1
"2022-07-03 06:15:00",17.83,97.1
"2022-07-03 06:30:00",17.81,97
"2022-07-03 06:45:00",17.79,97
"2022-07-03 07:00:00",17.77,97
"2022-07-03 07:15:00",17.76,96.9
"2022-07-03 07:30:00",17.73,96.9
"2022-07-03 07:45:00",17.71,96.8
"2022-07-03 08:00:00",17.7,96.8
"2022-07-03 08:15:00",17.67,96.8
"2022-07-03 08:30:00",17.69,96.8
"2022-07-03 08:45:00",17.7,96.9
"2022-07-03 09:00:00",17.69,96.9
"2022-07-03 09:15:00",17.71,96.9
"2022-07-03 09:30:00",17.72,96.9
"2022-07-03 09:45:00",17.76,97
"2022-07-03 10:00:00",17.82,97
"2022-07-03 10:15:00",17.88,97.2
"2022-07-03 10:30:00",17.97,97.4
"2022-07-03 10:45:00",18.07,97.6
"2022-07-03 11:00:00",18.13,97.8
