"date_time","temp_C","low_range_cond_uS_cm"
"2023-06-29 03:30:00",17.45,75.2
"2023-06-29 03:45:00",17.43,75.1
"2023-06-29 04:00:00",17.41,75.1
"2023-06-29 04:15:00",17.39,75.1
"2023-06-29 04:30:00",17.35,75.1
"2023-06-29 04:45:00",17.32,75.1
"2023-06-29 05:00:00",17.3,75
"2023-06-29 05:15:00",17.27,75
"2023-06-29 05:30:00",17.22,75
"2023-06-29 05:45:00",17.19,75
"2023-06-29 06:00:00",17.15,75
"2023-06-29 06:15:00",17.11,75
"2023-06-29 06:30:00",17.08,75
"2023-06-29 06:45:00",17.03,75
"2023-06-29 07:00:00",17,74.9
"2023-06-29 07:15:00",16.94,74.8
"2023-06-29 07:30:00",16.9,74.8
"2023-06-29 07:45:00",16.88,74.8
"2023-06-29 08:00:00",16.85,74.8
"2023-06-29 08:15:00",16.85,74.8
"2023-06-29 08:30:00",16.85,74.8
"2023-06-29 08:45:00",16.85,74.9
"2023-06-29 09:00:00",16.85,75
"2023-06-29 09:15:00",16.87,75
"2023-06-29 09:30:00",16.89,75.1
"2023-06-29 09:45:00",16.94,75.3
"2023-06-29 10:00:00",16.99,75.5
"2023-06-29 10:15:00",17.06,75.6
"2023-06-29 10:30:00",17.12,75.7
"2023-06-29 10:45:00",17.18,76
"2023-06-29 11:00:00",17.22,76.2
"2023-06-29 11:15:00",17.28,76.2
"2023-06-29 11:30:00",17.33,76.4
"2023-06-29 11:45:00",17.41,76.6
"2023-06-29 12:00:00",17.47,76.7
"2023-06-29 12:15:00",17.54,76.9
"2023-06-29 12:30:00",17.58,77
"2023-06-29 12:45:00",17.64,77.2
"2023-06-29 13:00:00",17.72,77.4
"2023-06-29 13:15:00",17.79,77.5
"2023-06-29 13:30:00",17.88,77.8
"2023-06-29 13:45:00",17.94,77.9
"2023-06-29 14:00:00",18.01,78.1
"2023-06-29 14:15:00",18.09,78.3
"2023-06-29 14:30:00",18.18,78.5
"2023-06-29 14:45:00",18.26,78.7
"2023-06-29 15:00:00",18.34,78.8
"2023-06-29 15:15:00",18.43,79.1
"2023-06-29 15:30:00",18.5,79.3
"2023-06-29 15:45:00",18.56,79.4
"2023-06-29 16:00:00",18.68,79.6
"2023-06-29 16:15:00",18.75,79.8
"2023-06-29 16:30:00",18.82,79.9
"2023-06-29 16:45:00",18.91,80.1
"2023-06-29 17:00:00",18.94,80.1
"2023-06-29 17:15:00",19.03,80.3
"2023-06-29 17:30:00",19.04,80.5
"2023-06-29 17:45:00",19.07,80.5
"2023-06-29 18:00:00",19.07,80.5
"2023-06-29 18:15:00",19.05,80.5
"2023-06-29 18:30:00",19.04,80.5
"2023-06-29 18:45:00",19.01,80.4
"2023-06-29 19:00:00",18.99,80.3
"2023-06-29 19:15:00",18.98,80.3
