"date","discharge.daily","lnQ.daily","lnQ.bin1","lnQ.bin2","lnQ.bin1.weight","lnQ.bin2.weight"
2023-09-06,0.540844582900657,-0.614623318855679,2,3,0.536558297139198,0.463441702860802
2023-09-07,0.542535951414456,-0.611500925874877,2,3,0.528752314687191,0.471247685312809
2023-09-08,0.524914251549765,-0.644520360111772,2,3,0.61130090027943,0.38869909972057
2023-09-09,0.50948543063029,-0.674354022154534,2,3,0.685885055386335,0.314114944613665
2023-09-10,0.493338761446238,-0.706559198021054,2,3,0.766397995052636,0.233602004947364
2023-09-11,0.478067277132698,-0.738003809255096,2,3,0.845009523137739,0.154990476862261
2023-09-12,0.46357264231096,-0.76879218066641,2,3,0.921980451666026,0.0780195483339741
2023-09-13,0.45961956008685,-0.777356174977438,2,3,0.943390437443596,0.0566095625564045
2023-09-14,0.455155133893451,-0.78711696453068,2,3,0.967792411326699,0.0322075886733005
2023-09-15,0.44734730482394,-0.804420017765952,1,2,0.0110500444148798,0.98894995558512
2023-09-16,0.435340555083546,-0.831626668938728,1,2,0.0790666723468198,0.92093332765318
2023-09-17,0.433659020107618,-0.835496721635349,1,2,0.0887418040883736,0.911258195911626
2023-09-18,0.436727083923346,-0.82844680089613,1,2,0.0711170022403254,0.928882997759675
2023-09-19,0.437966109695082,-0.825613746724685,1,2,0.0640343668117119,0.935965633188288
2023-09-20,0.429755105572863,-0.844539754457317,1,2,0.111349386143293,0.888650613856707
2023-09-21,0.421593269139998,-0.863714246920382,1,2,0.159285617300956,0.840714382699044
2023-09-22,0.421091758708581,-0.864904514871164,1,2,0.162261287177911,0.837738712822089
2023-09-23,0.419941234777683,-0.867640494690039,1,2,0.169101236725098,0.830898763274902
2023-09-24,0.419823232323232,-0.867921531718517,1,2,0.169803829296293,0.830196170703707
2023-09-25,0.487822146700651,-0.717804393040573,2,3,0.794510982601433,0.205489017398567
2023-09-26,0.620899414707826,-0.476586183263005,2,3,0.191465458157513,0.808534541842487
2023-09-27,NA,NA,NA,NA,NA,NA
