"date_time","Temp_C","DO_mgL"
2022-06-29 17:15:00,24.455,9.125
2022-06-29 17:20:00,24.472,9.133
2022-06-29 17:25:00,24.488,9.138
2022-06-29 17:30:00,24.53,9.127
2022-06-29 17:35:00,24.522,9.151
2022-06-29 17:40:00,24.564,9.134
2022-06-29 17:45:00,24.572,9.13
2022-06-29 17:50:00,24.598,9.127
2022-06-29 17:55:00,24.606,9.105
2022-06-29 18:00:00,24.631,9.094
2022-06-29 18:05:00,24.598,9.104
2022-06-29 18:10:00,24.64,9.078
2022-06-29 18:15:00,24.614,9.069
2022-06-29 18:20:00,24.631,9.059
2022-06-29 18:25:00,24.631,9.066
2022-06-29 18:30:00,24.623,9.045
2022-06-29 18:35:00,24.614,9.037
2022-06-29 18:40:00,24.614,9.016
2022-06-29 18:45:00,24.606,9.022
2022-06-29 18:50:00,24.598,9.002
2022-06-29 18:55:00,24.589,8.989
2022-06-29 19:00:00,24.598,8.98
2022-06-29 19:05:00,24.598,8.951
2022-06-29 19:10:00,24.556,8.95
2022-06-29 19:15:00,24.556,8.925
2022-06-29 19:20:00,24.547,8.905
2022-06-29 19:25:00,24.514,8.876
2022-06-29 19:30:00,24.488,8.86
2022-06-29 19:35:00,24.48,8.84
2022-06-29 19:40:00,24.455,8.816
2022-06-29 19:45:00,24.421,8.792
2022-06-29 19:50:00,24.421,8.766
2022-06-29 19:55:00,24.379,8.755
2022-06-29 20:00:00,24.354,8.738
2022-06-29 20:05:00,24.337,8.695
2022-06-29 20:10:00,24.287,8.676
2022-06-29 20:15:00,24.27,8.655
2022-06-29 20:20:00,24.245,8.616
2022-06-29 20:25:00,24.22,8.594
2022-06-29 20:30:00,24.178,8.576
2022-06-29 20:35:00,24.161,8.541
2022-06-29 20:40:00,24.111,8.515
2022-06-29 20:45:00,24.069,8.496
2022-06-29 20:50:00,24.044,8.461
2022-06-29 20:55:00,24.01,8.436
2022-06-29 21:00:00,23.985,8.405
2022-06-29 21:05:00,23.935,8.383
2022-06-29 21:10:00,23.901,8.368
2022-06-29 21:15:00,23.868,8.326
2022-06-29 21:20:00,23.842,8.305
2022-06-29 21:25:00,23.817,8.275
2022-06-29 21:30:00,23.767,8.254
2022-06-29 21:35:00,23.725,8.231
2022-06-29 21:40:00,23.717,8.198
2022-06-29 21:45:00,23.658,8.173
2022-06-29 21:50:00,23.633,8.149
2022-06-29 21:55:00,23.591,8.123
2022-06-29 22:00:00,23.541,8.105
2022-06-29 22:05:00,23.516,8.073
2022-06-29 22:10:00,23.482,8.048
2022-06-29 22:15:00,23.44,8.03
2022-06-29 22:20:00,23.382,7.991
2022-06-29 22:25:00,23.356,7.974
2022-06-29 22:30:00,23.34,7.954
2022-06-29 22:35:00,23.273,7.938
2022-06-29 22:40:00,23.256,7.917
2022-06-29 22:45:00,23.231,7.902
2022-06-29 22:50:00,23.189,7.877
2022-06-29 22:55:00,23.156,7.85
2022-06-29 23:00:00,23.122,7.838
2022-06-29 23:05:00,23.08,7.826
2022-06-29 23:10:00,23.055,7.803
2022-06-29 23:15:00,23.013,7.798
2022-06-29 23:20:00,22.971,7.777
2022-06-29 23:25:00,22.971,7.759
2022-06-29 23:30:00,22.938,7.75
2022-06-29 23:35:00,22.913,7.738
2022-06-29 23:40:00,22.896,7.725
2022-06-29 23:45:00,22.863,7.705
2022-06-29 23:50:00,22.829,7.693
2022-06-29 23:55:00,22.804,7.684
2022-06-30 00:00:00,22.779,7.667
2022-06-30 00:05:00,22.771,7.649
2022-06-30 00:10:00,22.737,7.641
2022-06-30 00:15:00,22.712,7.624
2022-06-30 00:20:00,22.687,7.609
2022-06-30 00:25:00,22.645,7.601
2022-06-30 00:30:00,22.612,7.591
2022-06-30 00:35:00,22.587,7.57
2022-06-30 00:40:00,22.57,7.564
2022-06-30 00:45:00,22.537,7.542
2022-06-30 00:50:00,22.52,7.539
2022-06-30 00:55:00,22.478,7.528
2022-06-30 01:00:00,22.47,7.511
2022-06-30 01:05:00,22.419,7.502
2022-06-30 01:10:00,22.411,7.48
2022-06-30 01:15:00,22.378,7.474
2022-06-30 01:20:00,22.336,7.466
2022-06-30 01:25:00,22.302,7.459
2022-06-30 01:30:00,22.277,7.448
2022-06-30 01:35:00,22.252,7.446
2022-06-30 01:40:00,22.227,7.428
2022-06-30 01:45:00,22.194,7.427
2022-06-30 01:50:00,22.169,7.419
2022-06-30 01:55:00,22.127,7.407
2022-06-30 02:00:00,22.118,7.397
2022-06-30 02:05:00,22.085,7.392
2022-06-30 02:10:00,22.052,7.382
2022-06-30 02:15:00,22.027,7.382
2022-06-30 02:20:00,21.976,7.38
2022-06-30 02:25:00,21.993,7.359
2022-06-30 02:30:00,21.951,7.353
2022-06-30 02:35:00,21.926,7.348
2022-06-30 02:40:00,21.876,7.347
2022-06-30 02:45:00,21.884,7.327
2022-06-30 02:50:00,21.859,7.324
2022-06-30 02:55:00,21.834,7.319
2022-06-30 03:00:00,21.801,7.31
2022-06-30 03:05:00,21.776,7.301
2022-06-30 03:10:00,21.759,7.3
2022-06-30 03:15:00,21.717,7.293
2022-06-30 03:20:00,21.701,7.292
2022-06-30 03:25:00,21.659,7.283
2022-06-30 03:30:00,21.642,7.283
2022-06-30 03:35:00,21.617,7.277
2022-06-30 03:40:00,21.609,7.267
2022-06-30 03:45:00,21.584,7.274
2022-06-30 03:50:00,21.558,7.262
2022-06-30 03:55:00,21.533,7.254
2022-06-30 04:00:00,21.533,7.248
2022-06-30 04:05:00,21.508,7.24
2022-06-30 04:10:00,21.483,7.238
2022-06-30 04:15:00,21.475,7.231
2022-06-30 04:20:00,21.441,7.233
2022-06-30 04:25:00,21.425,7.231
2022-06-30 04:30:00,21.391,7.229
2022-06-30 04:35:00,21.375,7.219
2022-06-30 04:40:00,21.35,7.219
2022-06-30 04:45:00,21.333,7.218
2022-06-30 04:50:00,21.324,7.218
2022-06-30 04:55:00,21.308,7.197
2022-06-30 05:00:00,21.283,7.211
2022-06-30 05:05:00,21.258,7.203
2022-06-30 05:10:00,21.224,7.214
2022-06-30 05:15:00,21.207,7.206
2022-06-30 05:20:00,21.191,7.206
2022-06-30 05:25:00,21.157,7.198
2022-06-30 05:30:00,21.141,7.189
2022-06-30 05:35:00,21.116,7.197
2022-06-30 05:40:00,21.099,7.194
2022-06-30 05:45:00,21.065,7.199
2022-06-30 05:50:00,21.032,7.186
2022-06-30 05:55:00,21.007,7.192
2022-06-30 06:00:00,20.99,7.183
2022-06-30 06:05:00,20.948,7.202
2022-06-30 06:10:00,20.94,7.193
2022-06-30 06:15:00,20.907,7.203
2022-06-30 06:20:00,20.856,7.205
2022-06-30 06:25:00,20.831,7.204
2022-06-30 06:30:00,20.823,7.206
2022-06-30 06:35:00,20.79,7.221
2022-06-30 06:40:00,20.781,7.225
2022-06-30 06:45:00,20.739,7.235
2022-06-30 06:50:00,20.723,7.236
2022-06-30 06:55:00,20.672,7.251
2022-06-30 07:00:00,20.647,7.259
2022-06-30 07:05:00,20.639,7.269
2022-06-30 07:10:00,20.606,7.289
2022-06-30 07:15:00,20.597,7.301
2022-06-30 07:20:00,20.572,7.323
2022-06-30 07:25:00,20.539,7.347
2022-06-30 07:30:00,20.539,7.37
2022-06-30 07:35:00,20.514,7.396
2022-06-30 07:40:00,20.497,7.418
2022-06-30 07:45:00,20.455,7.443
2022-06-30 07:50:00,20.447,7.458
2022-06-30 07:55:00,20.447,7.498
2022-06-30 08:00:00,20.438,7.532
2022-06-30 08:05:00,20.438,7.548
2022-06-30 08:10:00,20.422,7.582
2022-06-30 08:15:00,20.43,7.614
2022-06-30 08:20:00,20.43,7.639
2022-06-30 08:25:00,20.438,7.68
2022-06-30 08:30:00,20.43,7.695
2022-06-30 08:35:00,20.43,7.741
2022-06-30 08:40:00,20.438,7.756
2022-06-30 08:45:00,20.48,7.796
2022-06-30 08:50:00,20.489,7.829
2022-06-30 08:55:00,20.505,7.848
2022-06-30 09:00:00,20.514,7.878
2022-06-30 09:05:00,20.53,7.895
2022-06-30 09:10:00,20.539,7.926
2022-06-30 09:15:00,20.53,7.965
2022-06-30 09:20:00,20.58,7.993
2022-06-30 09:25:00,20.589,8.003
2022-06-30 09:30:00,20.597,8.03
2022-06-30 09:35:00,20.631,8.04
2022-06-30 09:40:00,20.656,8.066
2022-06-30 09:45:00,20.664,8.083
2022-06-30 09:50:00,20.698,8.104
2022-06-30 09:55:00,20.706,8.136
2022-06-30 10:00:00,20.714,8.15
2022-06-30 10:05:00,20.748,8.172
2022-06-30 10:10:00,20.79,8.181
2022-06-30 10:15:00,20.806,8.201
2022-06-30 10:20:00,20.856,8.221
2022-06-30 10:25:00,20.881,8.248
2022-06-30 10:30:00,20.94,8.265
2022-06-30 10:35:00,20.957,8.28
2022-06-30 10:40:00,20.99,8.302
2022-06-30 10:45:00,21.032,8.321
2022-06-30 10:50:00,21.065,8.354
2022-06-30 10:55:00,21.107,8.371
2022-06-30 11:00:00,21.132,8.392
2022-06-30 11:05:00,21.182,8.412
2022-06-30 11:10:00,21.249,8.429
2022-06-30 11:15:00,21.266,8.445
2022-06-30 11:20:00,21.333,8.464
2022-06-30 11:25:00,21.375,8.478
2022-06-30 11:30:00,21.408,8.501
2022-06-30 11:35:00,21.467,8.527
2022-06-30 11:40:00,21.508,8.554
2022-06-30 11:45:00,21.567,8.564
2022-06-30 11:50:00,21.617,8.583
2022-06-30 11:55:00,21.634,8.602
2022-06-30 12:00:00,21.684,8.623
2022-06-30 12:05:00,21.742,8.651
2022-06-30 12:10:00,21.776,8.657
2022-06-30 12:15:00,21.834,8.673
2022-06-30 12:20:00,21.876,8.691
2022-06-30 12:25:00,21.935,8.707
2022-06-30 12:30:00,21.96,8.714
2022-06-30 12:35:00,22.018,8.735
2022-06-30 12:40:00,22.06,8.756
2022-06-30 12:45:00,22.118,8.767
2022-06-30 12:50:00,22.177,8.791
2022-06-30 12:55:00,22.236,8.787
2022-06-30 13:00:00,22.277,8.811
2022-06-30 13:05:00,22.336,8.824
2022-06-30 13:10:00,22.369,8.831
2022-06-30 13:15:00,22.428,8.84
2022-06-30 13:20:00,22.47,8.848
2022-06-30 13:25:00,22.537,8.852
2022-06-30 13:30:00,22.553,8.878
2022-06-30 13:35:00,22.612,8.883
2022-06-30 13:40:00,22.637,8.887
2022-06-30 13:45:00,22.704,8.886
2022-06-30 13:50:00,22.729,8.91
2022-06-30 13:55:00,22.787,8.914
2022-06-30 14:00:00,22.829,8.929
2022-06-30 14:05:00,22.871,8.938
2022-06-30 14:10:00,22.913,8.946
2022-06-30 14:15:00,22.921,8.936
2022-06-30 14:20:00,22.946,8.923
2022-06-30 14:25:00,22.997,8.942
2022-06-30 14:30:00,23.038,8.951
2022-06-30 14:35:00,23.072,8.964
2022-06-30 14:40:00,23.114,8.969
2022-06-30 14:45:00,23.156,8.972
2022-06-30 14:50:00,23.206,8.987
2022-06-30 14:55:00,23.239,8.991
2022-06-30 15:00:00,23.264,8.996
2022-06-30 15:05:00,23.34,9.012
2022-06-30 15:10:00,23.365,9.007
2022-06-30 15:15:00,23.398,9.019
2022-06-30 15:20:00,23.457,9.029
2022-06-30 15:25:00,23.499,9.026
2022-06-30 15:30:00,23.524,9.042
2022-06-30 15:35:00,23.574,9.044
2022-06-30 15:40:00,23.608,9.059
2022-06-30 15:45:00,23.65,9.067
2022-06-30 15:50:00,23.717,9.045
2022-06-30 15:55:00,23.733,9.049
2022-06-30 16:00:00,23.775,9.061
2022-06-30 16:05:00,23.842,9.068
2022-06-30 16:10:00,23.876,9.075
2022-06-30 16:15:00,23.901,9.058
2022-06-30 16:20:00,23.951,9.077
2022-06-30 16:25:00,23.977,9.042
2022-06-30 16:30:00,23.993,9.057
2022-06-30 16:35:00,24.044,9.055
2022-06-30 16:40:00,24.077,9.068
2022-06-30 16:45:00,24.077,9.078
2022-06-30 16:50:00,24.144,9.048
2022-06-30 16:55:00,24.161,9.066
2022-06-30 17:00:00,24.195,9.048
2022-06-30 17:05:00,24.22,9.035
2022-06-30 17:10:00,24.203,9.026
2022-06-30 17:15:00,24.195,9.016
2022-06-30 17:20:00,24.211,9.019
2022-06-30 17:25:00,24.237,9.015
2022-06-30 17:30:00,24.27,8.993
2022-06-30 17:35:00,24.287,8.995
2022-06-30 17:40:00,24.295,9.006
2022-06-30 17:45:00,24.312,8.994
2022-06-30 17:50:00,24.32,8.975
2022-06-30 17:55:00,24.32,8.972
2022-06-30 18:00:00,24.312,8.981
2022-06-30 18:05:00,24.32,8.943
2022-06-30 18:10:00,24.32,8.937
2022-06-30 18:15:00,24.329,8.905
2022-06-30 18:20:00,24.32,8.933
2022-06-30 18:25:00,24.329,8.913
2022-06-30 18:30:00,24.329,8.888
2022-06-30 18:35:00,24.32,8.895
2022-06-30 18:40:00,24.295,8.88
2022-06-30 18:45:00,24.304,8.871
2022-06-30 18:50:00,24.304,8.862
2022-06-30 18:55:00,24.287,8.831
2022-06-30 19:00:00,24.253,8.821
2022-06-30 19:05:00,24.253,8.789
2022-06-30 19:10:00,24.211,8.758
2022-06-30 19:15:00,24.211,8.753
2022-06-30 19:20:00,24.178,8.725
2022-06-30 19:25:00,24.161,8.706
2022-06-30 19:30:00,24.144,8.703
2022-06-30 19:35:00,24.111,8.667
2022-06-30 19:40:00,24.077,8.643
2022-06-30 19:45:00,24.077,8.632
2022-06-30 19:50:00,24.027,8.626
2022-06-30 19:55:00,24.018,8.585
2022-06-30 20:00:00,24.002,8.551
2022-06-30 20:05:00,23.951,8.557
2022-06-30 20:10:00,23.935,8.509
2022-06-30 20:15:00,23.918,8.496
2022-06-30 20:20:00,23.868,8.475
2022-06-30 20:25:00,23.834,8.453
2022-06-30 20:30:00,23.809,8.447
2022-06-30 20:35:00,23.784,8.411
2022-06-30 20:40:00,23.767,8.38
2022-06-30 20:45:00,23.733,8.348
2022-06-30 20:50:00,23.717,8.322
2022-06-30 20:55:00,23.7,8.299
2022-06-30 21:00:00,23.658,8.286
2022-06-30 21:05:00,23.625,8.229
2022-06-30 21:10:00,23.599,8.233
2022-06-30 21:15:00,23.566,8.184
2022-06-30 21:20:00,23.541,8.182
2022-06-30 21:25:00,23.541,8.141
2022-06-30 21:30:00,23.482,8.13
2022-06-30 21:35:00,23.474,8.09
2022-06-30 21:40:00,23.449,8.08
2022-06-30 21:45:00,23.407,8.051
2022-06-30 21:50:00,23.373,8.031
2022-06-30 21:55:00,23.348,8.013
2022-06-30 22:00:00,23.323,7.998
2022-06-30 22:05:00,23.298,7.969
2022-06-30 22:10:00,23.264,7.963
2022-06-30 22:15:00,23.248,7.916
2022-06-30 22:20:00,23.214,7.912
2022-06-30 22:25:00,23.164,7.901
2022-06-30 22:30:00,23.139,7.875
2022-06-30 22:35:00,23.122,7.858
2022-06-30 22:40:00,23.089,7.834
2022-06-30 22:45:00,23.055,7.827
2022-06-30 22:50:00,23.022,7.815
2022-06-30 22:55:00,22.971,7.791
2022-06-30 23:00:00,22.963,7.772
2022-06-30 23:05:00,22.921,7.742
2022-06-30 23:10:00,22.921,7.745
2022-06-30 23:15:00,22.896,7.723
2022-06-30 23:20:00,22.888,7.707
2022-06-30 23:25:00,22.846,7.704
2022-06-30 23:30:00,22.813,7.689
2022-06-30 23:35:00,22.779,7.673
2022-06-30 23:40:00,22.762,7.663
2022-06-30 23:45:00,22.729,7.648
2022-06-30 23:50:00,22.72,7.626
2022-06-30 23:55:00,22.687,7.628
2022-07-01 00:00:00,22.662,7.614
2022-07-01 00:05:00,22.612,7.619
2022-07-01 00:10:00,22.595,7.602
2022-07-01 00:15:00,22.578,7.573
2022-07-01 00:20:00,22.562,7.565
2022-07-01 00:25:00,22.528,7.547
2022-07-01 00:30:00,22.495,7.537
2022-07-01 00:35:00,22.453,7.545
2022-07-01 00:40:00,22.453,7.511
2022-07-01 00:45:00,22.394,7.526
2022-07-01 00:50:00,22.369,7.509
2022-07-01 00:55:00,22.336,7.498
2022-07-01 01:00:00,22.327,7.485
2022-07-01 01:05:00,22.319,7.468
2022-07-01 01:10:00,22.269,7.473
2022-07-01 01:15:00,22.244,7.458
2022-07-01 01:20:00,22.227,7.457
2022-07-01 01:25:00,22.194,7.443
2022-07-01 01:30:00,22.185,7.432
2022-07-01 01:35:00,22.152,7.413
2022-07-01 01:40:00,22.118,7.41
2022-07-01 01:45:00,22.11,7.398
2022-07-01 01:50:00,22.085,7.383
2022-07-01 01:55:00,22.06,7.387
2022-07-01 02:00:00,22.043,7.378
2022-07-01 02:05:00,22.001,7.375
2022-07-01 02:10:00,21.985,7.361
2022-07-01 02:15:00,21.96,7.36
2022-07-01 02:20:00,21.943,7.346
2022-07-01 02:25:00,21.926,7.341
2022-07-01 02:30:00,21.893,7.338
2022-07-01 02:35:00,21.859,7.325
2022-07-01 02:40:00,21.843,7.325
2022-07-01 02:45:00,21.818,7.317
2022-07-01 02:50:00,21.801,7.311
2022-07-01 02:55:00,21.776,7.298
2022-07-01 03:00:00,21.751,7.291
2022-07-01 03:05:00,21.726,7.291
2022-07-01 03:10:00,21.692,7.28
2022-07-01 03:15:00,21.667,7.282
2022-07-01 03:20:00,21.634,7.273
2022-07-01 03:25:00,21.625,7.266
2022-07-01 03:30:00,21.6,7.254
2022-07-01 03:35:00,21.584,7.248
2022-07-01 03:40:00,21.533,7.251
2022-07-01 03:45:00,21.517,7.254
2022-07-01 03:50:00,21.475,7.246
2022-07-01 03:55:00,21.45,7.25
2022-07-01 04:00:00,21.441,7.231
2022-07-01 04:05:00,21.4,7.242
2022-07-01 04:10:00,21.375,7.232
2022-07-01 04:15:00,21.366,7.225
2022-07-01 04:20:00,21.333,7.226
2022-07-01 04:25:00,21.308,7.229
2022-07-01 04:30:00,21.274,7.225
2022-07-01 04:35:00,21.266,7.221
2022-07-01 04:40:00,21.207,7.21
2022-07-01 04:45:00,21.224,7.211
2022-07-01 04:50:00,21.199,7.206
2022-07-01 04:55:00,21.166,7.222
2022-07-01 05:00:00,21.149,7.198
2022-07-01 05:05:00,21.124,7.203
2022-07-01 05:10:00,21.116,7.194
2022-07-01 05:15:00,21.065,7.197
2022-07-01 05:20:00,21.057,7.2
2022-07-01 05:25:00,21.049,7.187
2022-07-01 05:30:00,21.007,7.194
2022-07-01 05:35:00,20.99,7.207
2022-07-01 05:40:00,20.965,7.186
2022-07-01 05:45:00,20.948,7.19
2022-07-01 05:50:00,20.923,7.197
2022-07-01 05:55:00,20.923,7.19
2022-07-01 06:00:00,20.89,7.203
2022-07-01 06:05:00,20.848,7.2
2022-07-01 06:10:00,20.84,7.198
2022-07-01 06:15:00,20.831,7.193
2022-07-01 06:20:00,20.806,7.213
2022-07-01 06:25:00,20.764,7.21
2022-07-01 06:30:00,20.773,7.208
2022-07-01 06:35:00,20.731,7.219
2022-07-01 06:40:00,20.714,7.215
2022-07-01 06:45:00,20.706,7.212
2022-07-01 06:50:00,20.672,7.22
2022-07-01 06:55:00,20.647,7.23
2022-07-01 07:00:00,20.631,7.221
2022-07-01 07:05:00,20.622,7.23
2022-07-01 07:10:00,20.597,7.241
2022-07-01 07:15:00,20.58,7.248
2022-07-01 07:20:00,20.547,7.261
2022-07-01 07:25:00,20.522,7.277
2022-07-01 07:30:00,20.522,7.277
2022-07-01 07:35:00,20.489,7.29
2022-07-01 07:40:00,20.497,7.3
2022-07-01 07:45:00,20.472,7.313
2022-07-01 07:50:00,20.447,7.322
2022-07-01 07:55:00,20.43,7.347
2022-07-01 08:00:00,20.405,7.356
2022-07-01 08:05:00,20.397,7.376
2022-07-01 08:10:00,20.397,7.397
2022-07-01 08:15:00,20.388,7.418
2022-07-01 08:20:00,20.355,7.45
2022-07-01 08:25:00,20.355,7.473
2022-07-01 08:30:00,20.338,7.502
2022-07-01 08:35:00,20.346,7.531
2022-07-01 08:40:00,20.338,7.557
2022-07-01 08:45:00,20.346,7.587
2022-07-01 08:50:00,20.388,7.646
2022-07-01 08:55:00,20.363,7.684
2022-07-01 09:00:00,20.397,7.728
2022-07-01 09:05:00,20.438,7.768
2022-07-01 09:10:00,20.472,7.814
2022-07-01 09:15:00,20.48,7.838
2022-07-01 09:20:00,20.489,7.857
2022-07-01 09:25:00,20.522,7.913
2022-07-01 09:30:00,20.555,7.956
2022-07-01 09:35:00,20.564,7.99
2022-07-01 09:40:00,20.606,8.002
2022-07-01 09:45:00,20.614,8.02
2022-07-01 09:50:00,20.614,8.044
2022-07-01 09:55:00,20.606,8.075
2022-07-01 10:00:00,20.589,8.087
2022-07-01 10:05:00,20.597,8.126
2022-07-01 10:10:00,20.597,8.141
2022-07-01 10:15:00,20.597,8.154
2022-07-01 10:20:00,20.631,8.198
2022-07-01 10:25:00,20.672,8.212
2022-07-01 10:30:00,20.672,8.242
2022-07-01 10:35:00,20.731,8.264
2022-07-01 10:40:00,20.764,8.31
2022-07-01 10:45:00,20.823,8.328
2022-07-01 10:50:00,20.898,8.354
2022-07-01 10:55:00,20.99,8.368
2022-07-01 11:00:00,21.024,8.41
2022-07-01 11:05:00,21.082,8.427
2022-07-01 11:10:00,21.157,8.446
2022-07-01 11:15:00,21.199,8.458
2022-07-01 11:20:00,21.266,8.492
2022-07-01 11:25:00,21.299,8.504
2022-07-01 11:30:00,21.358,8.503
2022-07-01 11:35:00,21.366,8.56
2022-07-01 11:40:00,21.416,8.57
2022-07-01 11:45:00,21.483,8.582
2022-07-01 11:50:00,21.517,8.599
2022-07-01 11:55:00,21.558,8.629
2022-07-01 12:00:00,21.592,8.635
2022-07-01 12:05:00,21.617,8.673
2022-07-01 12:10:00,21.692,8.67
2022-07-01 12:15:00,21.717,8.697
2022-07-01 12:20:00,21.759,8.713
2022-07-01 12:25:00,21.809,8.733
2022-07-01 12:30:00,21.859,8.754
2022-07-01 12:35:00,21.884,8.778
2022-07-01 12:40:00,21.943,8.772
2022-07-01 12:45:00,21.985,8.804
2022-07-01 12:50:00,22.027,8.805
2022-07-01 12:55:00,22.077,8.818
2022-07-01 13:00:00,22.102,8.836
2022-07-01 13:05:00,22.152,8.851
2022-07-01 13:10:00,22.219,8.857
2022-07-01 13:15:00,22.252,8.878
2022-07-01 13:20:00,22.294,8.908
2022-07-01 13:25:00,22.336,8.908
2022-07-01 13:30:00,22.386,8.916
2022-07-01 13:35:00,22.495,9.009
2022-07-01 13:40:00,22.511,9.038
2022-07-01 13:45:00,22.587,9.06
2022-07-01 13:50:00,22.628,9.057
2022-07-01 13:55:00,22.662,9.055
2022-07-01 14:00:00,22.695,9.097
2022-07-01 14:05:00,22.771,9.211
2022-07-01 14:10:00,22.813,9.172
2022-07-01 14:15:00,22.779,9.019
2022-07-01 14:20:00,22.771,8.945
2022-07-01 14:25:00,22.804,8.951
2022-07-01 14:30:00,22.846,8.963
2022-07-01 14:35:00,22.896,8.983
2022-07-01 14:40:00,22.946,8.99
2022-07-01 14:45:00,22.997,8.981
2022-07-01 14:50:00,23.038,9.013
2022-07-01 14:55:00,23.08,9.03
2022-07-01 15:00:00,23.114,9.034
2022-07-01 15:05:00,23.172,9.067
2022-07-01 15:10:00,23.239,9.063
2022-07-01 15:15:00,23.264,9.044
2022-07-01 15:20:00,23.306,9.079
2022-07-01 15:25:00,23.356,9.062
2022-07-01 15:30:00,23.39,9.103
2022-07-01 15:35:00,23.457,9.173
2022-07-01 15:40:00,23.465,9.111
2022-07-01 15:45:00,23.524,9.12
2022-07-01 15:50:00,23.549,9.116
2022-07-01 15:55:00,23.566,9.13
2022-07-01 16:00:00,23.625,9.147
2022-07-01 16:05:00,23.666,9.197
2022-07-01 16:10:00,23.742,9.299
2022-07-01 16:15:00,23.767,9.18
2022-07-01 16:20:00,23.775,9.116
2022-07-01 16:25:00,23.792,9.104
2022-07-01 16:30:00,23.817,9.104
2022-07-01 16:35:00,23.868,9.123
2022-07-01 16:40:00,23.868,9.114
2022-07-01 16:45:00,23.926,9.149
2022-07-01 16:50:00,23.935,9.16
2022-07-01 16:55:00,23.985,9.218
2022-07-01 17:00:00,24.052,9.258
2022-07-01 17:05:00,24.06,9.235
2022-07-01 17:10:00,24.035,9.136
2022-07-01 17:15:00,24.052,9.104
2022-07-01 17:20:00,24.06,9.079
2022-07-01 17:25:00,24.06,9.085
2022-07-01 17:30:00,24.069,9.083
2022-07-01 17:35:00,24.094,9.088
2022-07-01 17:40:00,24.102,9.058
2022-07-01 17:45:00,24.111,9.068
2022-07-01 17:50:00,24.127,9.061
2022-07-01 17:55:00,24.127,9.049
