"date_time","Temp_C","DO_mgL","discharge_m3_s","depth_m","pressure_mmHg","SW"
2023-09-07 03:45:01,18.125,8.138,6.5978190385307,0.649860260312374,658.192633873879,0
2023-09-07 03:50:01,18.125,8.159,6.5978190385307,0.649860260312374,658.193904815243,0
2023-09-07 03:55:01,18.099,8.155,6.5978190385307,0.649860260312374,658.195175756606,0
2023-09-07 04:00:01,18.091,8.157,6.5978190385307,0.649860260312374,658.196446697969,0
2023-09-07 04:05:01,18.074,8.162,6.5978190385307,0.649860260312374,658.197717639333,0
2023-09-07 04:10:01,18.074,8.171,6.5978190385307,0.649860260312374,658.198988580696,0
2023-09-07 04:15:01,18.057,8.154,6.5978190385307,0.649860260312374,658.200259522059,0
2023-09-07 04:20:01,18.066,8.136,6.5978190385307,0.649860260312374,658.201530463423,0
2023-09-07 04:25:01,18.057,8.144,6.5978190385307,0.649860260312374,658.202801404786,0
2023-09-07 04:30:01,18.049,8.165,6.5978190385307,0.649860260312374,658.204072346149,0
2023-09-07 04:35:01,18.032,8.172,6.63557479840784,0.651055658340473,658.205343287513,0
2023-09-07 04:40:01,18.007,8.165,6.67333055828498,0.652246454143633,658.206614228876,0
2023-09-07 04:45:01,18.024,8.154,6.71108631816212,0.653432691328662,658.207885170239,0
2023-09-07 04:50:01,17.99,8.186,6.67333055828498,0.652246454143633,658.209156111603,0
2023-09-07 04:55:01,17.998,8.151,6.63557479840784,0.651055658340473,658.210427052966,0
2023-09-07 05:00:01,17.998,8.17,6.5978190385307,0.649860260312374,658.21169799433,0
2023-09-07 05:05:01,17.99,8.163,6.63557479840784,0.651055658340473,658.223448993164,0
2023-09-07 05:10:01,17.973,8.189,6.67333055828498,0.652246454143633,658.235199991999,0
2023-09-07 05:15:01,17.965,8.189,6.71108631816212,0.653432691328662,658.246950990834,0
2023-09-07 05:20:01,17.973,8.162,6.67333055828498,0.652246454143633,658.258701989669,0
2023-09-07 05:25:01,17.948,8.176,6.63557479840784,0.651055658340473,658.270452988504,0
2023-09-07 05:30:01,17.956,8.165,6.5978190385307,0.649860260312374,658.282203987339,0
2023-09-07 05:35:01,17.948,8.18,6.5978190385307,0.649860260312374,658.293954986174,0
2023-09-07 05:40:01,17.931,8.183,6.5978190385307,0.649860260312374,658.305705985009,0
2023-09-07 05:45:01,17.922,8.186,6.5978190385307,0.649860260312374,658.317456983844,0
2023-09-07 05:50:01,17.914,8.186,6.5978190385307,0.649860260312374,658.329207982679,0
2023-09-07 05:55:01,17.897,8.178,6.5978190385307,0.649860260312374,658.340958981513,0
2023-09-07 06:00:01,17.906,8.175,6.5978190385307,0.649860260312374,658.352709980348,0
