"","SFE-M-1S","SFE-M-2","SFE-M-3","SFE-M-4","SFE-SH-1S"
"b0",8.7069038579787,9.04371158777611,9.40621985102568,8.54216674230299,8.88412951502861
"b1",0.684307707020206,0.638719356791839,0.607886873779982,0.741590922356715,0.579054130795367
"b[1]",0.00620750117634389,-0.00546525187213282,0.0105250833721124,-0.00548129227258877,0.00344147952124566
"b[2]",0.0103595183884232,-0.0403557776040732,0.0329933542683683,0.0127601466956637,-0.0360647752905261
"b[3]",0.0114829022407417,-0.000971640425569024,-0.0111520100702198,-0.00437297951994467,0.0182962242064415
"b[4]",-0.00271574107718277,0.004999772709507,-0.00340872708559789,0.00361345509736505,0.0343856743018366
"b[5]",0.0123289175152283,-0.037240588841421,0.0450670414414994,0.00798628960581899,-0.051830607208107
"sigma",25.4232215821766,25.7343266144834,26.652537503282,22.9577402949571,25.4017897077095
"lp__",-11301.1305595346,-11339.7789800474,-11446.2054703142,-10991.984823114,-11713.7535018975
