"","SFE-M-1S","SFE-M-2","SFE-M-3","SFE-M-4","SFE-SH-1S"
"b0",8.71519521338836,9.05560954662016,9.40184212201513,8.52429230783683,8.89299429267935
"b1",0.684267088075735,0.638548376028647,0.607810315770724,0.741746770071565,0.579235873457092
"b[1]",-0.000903878436319442,-0.0141587841433895,0.0199196046041965,0.0170135914250659,0.000406008447118001
"b[2]",0.00586817092933976,-0.0183906354686409,-0.00207185027203291,-0.0155614853079147,-0.00820515113044669
"b[3]",0.00368429071166817,0.0144715395318556,-0.0150923962031386,-0.0182047497549369,-0.0032487730746716
"sigma",25.3944325356792,25.7378505230953,26.664598857729,22.9455658737131,25.3905064143418
"lp__",-11300.1149640729,-11338.8713610047,-11445.1875949356,-10990.955627569,-11712.8061687723
