"","SFE-M-1S","SFE-M-2","SFE-M-3","SFE-M-4","SFE-SH-1S"
"b0",8.69520945297042,9.05556456632198,9.38551424883803,8.528433419121,8.89664110533905
"b1",0.684711309473373,0.638325288791021,0.607962875690296,0.741487766924387,0.578887944817701
"b[1]",-0.0122750913116999,-0.0101436596375971,0.00115793647407843,-0.00453968746746775,0.0156838940574649
"b[2]",-0.00509728441532583,-0.0037450958511254,-0.00412210294278224,-0.00122821936059355,0.00109092030426082
"sigma",25.4092766138079,25.7326107804929,26.6522311984094,22.9475410673301,25.3845613907143
"lp__",-11299.6597827132,-11338.3441104445,-11444.786907216,-10990.4266196816,-11712.2970511071
