"site_year","date","GPP.mean","GPP.2.5.pct","GPP.97.5.pct","GPP_Rhat","ER.mean","ER.2.5.pct","ER.97.5.pct","ER_Rhat","NEP.mean","NEP.2.5.pct","NEP.97.5.pct","K600_daily_mean","K600_daily_Rhat","discharge_m3_s"
"salmon_karuk_2023",2023-06-28,5.71178814743191,4.86597341914694,6.52476853678053,1.00107548483164,-7.0535223368436,-8.15788139731891,-6.08864837751358,1.0000400476605,-1.34173418941169,-3.29190797817197,0.436120159266954,18.7610809778902,1.00546577796223,28.3205890682526
"salmon_karuk_2023",2023-06-29,6.22238910386662,5.39552318225069,7.13156551437436,1.0069867426323,-8.12749161619849,-9.23367612536964,-7.02987833791917,1.00605739252553,-1.90510251233187,-3.83815294311895,0.101687176455192,18.4024697300405,1.00888448695189,27.0744831492495
"salmon_karuk_2023",2023-06-30,6.83338572468418,6.02724497748891,7.68830054915271,1.01055021424458,-9.22029041454382,-10.3043016307708,-8.09456935633021,1.01368176794066,-2.38690468985963,-4.27705665328188,-0.406268807177495,18.6821255359231,1.01210268708846,26.677994902294
"salmon_karuk_2023",2023-07-01,7.07273979183933,6.0780996312549,7.98879798966213,0.995180392410557,-9.81352640387945,-11.190567284289,-8.46631888247774,0.995306648053625,-2.74078661204012,-5.11246765303409,-0.477520892815607,18.4140247692084,0.995476760298751,26.3381478334749
"salmon_karuk_2023",2023-07-02,7.24755310055739,6.42310088627904,8.05319766425201,1.02587830054494,-10.2930198428964,-11.4073575864802,-9.11753281599686,1.02019478187461,-3.04546674233906,-4.98425670020113,-1.06433515174485,18.0892219618179,1.01875598916004,25.7150948739734
"salmon_karuk_2023",2023-07-03,7.2916755213596,6.49909692488694,8.15157961691144,1.00198071756669,-10.4600996182715,-11.672507101485,-9.21913012092088,1.00226911643178,-3.1684240969119,-5.17341017659806,-1.06755050400944,17.5425933017166,1.00391189249254,24.5822713112433
"salmon_karuk_2023",2023-07-04,7.05924284921824,6.29224502138547,7.95454759386507,1.01049418504205,-10.7787004909297,-11.9323136621917,-9.60790185493321,1.00743368204254,-3.71945764171143,-5.64006864080622,-1.65335426106815,17.2799045663158,1.01286711442719,22.5148683092608
"salmon_karuk_2023",2023-07-05,6.85916031521415,6.07272411316241,7.61442970389709,1.00300720208895,-11.2010971380813,-12.3214532047204,-9.89352697113206,1.00093542233882,-4.34193682286712,-6.24872909155802,-2.27909726723497,17.0515402847565,0.998797919959853,21.636930048145
"salmon_karuk_2023",2023-07-06,5.74448576019656,5.04061891819282,6.4291777487071,1.02427043090183,-9.38742591455136,-10.5209688020778,-8.29655160318148,1.02706743044188,-3.64294015435481,-5.48034988388501,-1.86737385447439,15.7048271540578,1.0264614889746,20.8156329651657
"salmon_karuk_2023",2023-07-07,5.78277201367936,5.06675356595544,6.47314978535228,1.01037751091353,-9.63113856558045,-10.8098908522851,-8.4182145226771,1.0140290606848,-3.84836655190109,-5.74313728632966,-1.94506473732482,16.453759357949,1.01134511650045,19.6261682242991
"salmon_karuk_2023",2023-07-08,5.3294022942551,4.4932553469215,6.07931541670543,1.00708840881157,-9.55870475791779,-10.9378525392108,-8.1984938191685,1.00717986088133,-4.2293024636627,-6.44459719228926,-2.11917840246307,16.3805522766313,1.00373099871492,18.8048711413197
"salmon_karuk_2023",2023-07-09,4.76943292123236,4.07398471371513,5.49995185074576,1.00932021006091,-9.28599347813246,-10.7449207681936,-7.89836288312999,1.01044346094794,-4.5165605569001,-6.67093605447845,-2.39841103238423,15.7407110391012,1.0074005802335,17.6720475785896
"salmon_karuk_2023",2023-07-10,4.4752443943048,3.77137808049497,5.1005717630128,1.00621867031395,-9.37267564593197,-10.5934635402319,-8.07886275030424,1.00607302608052,-4.89743125162717,-6.82208545973693,-2.97829098729144,15.1238298412356,1.008127153693,17.0206740300198
"salmon_karuk_2023",2023-07-11,4.11311627047094,3.43568081234905,4.72821670227274,1.01790818793813,-9.31411360047866,-10.6533691395676,-7.94643923837883,1.01362176467218,-5.20099733000772,-7.21768832721859,-3.21822253610609,14.1430627824238,1.01241531400155,16.256018125177
"salmon_karuk_2023",2023-07-12,3.88336924601964,3.22516608286916,4.52806635762614,1.02456303861977,-9.24351097840993,-10.6888791003077,-7.83222843132665,1.02943249628566,-5.36014173239029,-7.46371301743851,-3.3041620737005,13.6222732342146,1.03341707576767,15.802888700085
"salmon_karuk_2023",2023-07-13,3.84765617579191,3.20064935121325,4.45154179815384,1.00212995689311,-9.81510862224772,-11.1434914517216,-8.41719713060325,1.00311491911032,-5.9674524464558,-7.94284210050835,-3.96565533244941,13.7378958513469,1.00078940630211,15.4630416312659
"salmon_karuk_2023",2023-07-14,3.528127944898,2.96399176215402,4.06957030541783,1.00084968170838,-9.68398305223632,-11.123846335922,-8.31298077129315,1.0036016795689,-6.15585510733832,-8.15985457376794,-4.24341046587532,12.4870648545647,1.00440419396986,15.2081563296517
