"site_year","date","GPP.mean","GPP.2.5.pct","GPP.97.5.pct","GPP_Rhat","ER.mean","ER.2.5.pct","ER.97.5.pct","ER_Rhat","NEP.mean","NEP.2.5.pct","NEP.97.5.pct","K600_daily_mean","K600_daily_Rhat","discharge_m3_s"
"russian_USGS_2022",2022-06-23,7.06993738158788,5.02302654565607,9.18415983378652,1.0011177917728,-13.771104242895,-17.0471429308489,-10.61405807167,1.00100090652312,-6.70116686130714,-12.0241163851928,-1.42989823788347,5.42093360059695,1.01018924031887,1.12715944491645
"russian_USGS_2022",2022-06-24,6.6329830711791,4.40032034410469,8.89681705593047,1.0101307267107,-13.6499188769528,-16.9990776518924,-10.4411896140114,1.00178868308662,-7.01693580577371,-12.5987573077877,-1.54437255808093,5.33161047185016,1.00679638690189,1.23194562446899
"russian_USGS_2022",2022-06-25,6.87457684781347,4.78741947338417,8.99767561485491,1.00220481071359,-12.7874783215148,-15.9499207758403,-9.53989649077419,1.00291097818101,-5.91290147370132,-11.1625013024561,-0.542220875919282,5.41319002979437,1.00890537933601,1.16964032851883
"russian_USGS_2022",2022-06-26,7.8293967469232,5.64150980074685,9.9763290359899,1.00366319535277,-14.0303578068058,-17.3449028474879,-10.8258011242544,1.00522417905241,-6.20096105988255,-11.703393046741,-0.849472088264545,5.42207224237865,1.00914049708155,1.11299915038233
"russian_USGS_2022",2022-06-27,7.63284574832081,5.50483393085673,9.73872413448611,1.00498255568318,-13.4698609810945,-16.649636746385,-10.2884446461319,1.0043385347602,-5.83701523277367,-11.1448028155283,-0.549720511645798,5.40911117337565,1.00917047818562,1.03936561880487
"russian_USGS_2022",2022-06-28,7.07774672670736,5.02137920142304,9.24116257287949,1.00852815859614,-14.1351576221987,-17.4090178220936,-10.8541748008171,1.00700746603184,-7.05741089549139,-12.3876386206706,-1.61301222793765,5.42005254904401,1.00906886266316,0.96856414613424
"russian_USGS_2022",2022-06-29,7.04233466631822,4.99487232933784,9.16882389813988,1.01140061608943,-12.0020505545728,-15.1995875756223,-8.85516952485824,1.00379407814867,-4.95971588825463,-10.2047152462844,0.313654373281633,5.40926104896275,1.00966345080277,1.00254885301614
"russian_USGS_2022",2022-06-30,5.96394750266654,3.86626343063605,8.15709107795351,1.00415095034993,-13.2426832857399,-16.511893258262,-10.0436052742443,1.00293386703691,-7.27873578307341,-12.645629827626,-1.88651419629074,5.41406956399505,1.00975015559488,1.10167091475503
"russian_USGS_2022",2022-07-01,6.3887290824638,4.21841973791925,8.52607398888427,1.00170838973219,-12.6553320614133,-15.8097014957529,-9.32134334168192,1.00747023902078,-6.26660297894946,-11.5912817578336,-0.795269352797648,5.41181932916937,1.01043010732991,1.053525913339
"russian_USGS_2022",2022-07-02,6.09830354823369,4.02905150614941,8.1420737217204,1.00433303365036,-11.8134606693194,-14.8800568837368,-8.6779807487053,1.00408771649023,-5.7151571210857,-10.8510053775874,-0.535907026984903,5.37943886126461,1.0076338106763,1.17530444633248
"russian_USGS_2022",2022-07-03,8.67355851118118,6.68779632202087,10.5559491936436,1.00736880216401,-12.8076286147256,-15.8073183061853,-9.60561504172395,1.01272346890704,-4.13407010354446,-9.11952198416446,0.950334151919609,5.09055789673168,1.00707445984683,1.3905409232512
"russian_USGS_2022",2022-07-04,7.06683257649258,4.86490407206027,9.23514763731641,1.00156203712811,-9.56877677260136,-12.6694387974794,-6.3756777144664,1.00381047461771,-2.50194419610878,-7.80453472541916,2.85946992285001,5.12233115849437,1.0024401846722,1.56612857547437
