"site_year","date","GPP.mean","GPP.2.5.pct","GPP.97.5.pct","GPP_Rhat","ER.mean","ER.2.5.pct","ER.97.5.pct","ER_Rhat","NEP.mean","NEP.2.5.pct","NEP.97.5.pct","K600_daily_mean","K600_daily_Rhat","discharge_m3_s"
"sfkeel_mir_2022",2022-06-30,3.60247559887354,2.38684704082607,4.85161214652992,0.999671923655027,-3.78719588292155,-5.50830691451942,-1.98981501391877,0.999538591529942,-0.184720284048005,-3.12145987369335,2.86179713261116,4.28737288761577,1.00003659554124,3.39847068819031
"sfkeel_mir_2022",2022-07-01,3.80603109849098,2.57056425987589,5.02487194560715,0.999346787209861,-3.85312266349276,-5.55559864918294,-2.13213036994093,0.999516057460736,-0.0470915650017858,-2.98503438930705,2.89274157566622,4.23156489779262,0.999277125985409,3.34182951005381
"sfkeel_mir_2022",2022-07-02,4.073441015731,2.87483113108586,5.2710351302455,1.00008368106003,-3.73135453107882,-5.46657608833239,-2.05343229081925,1.00006495770532,0.342086484652175,-2.59174495724652,3.21760283942625,3.92764865942428,0.999509422977721,3.34182951005381
"sfkeel_mir_2022",2022-07-03,2.98557224774282,1.89473949896712,4.06350702336819,1.00001014275239,-3.01313984919208,-4.66050069947087,-1.31847178330496,0.999418913959251,-0.0275676014492636,-2.76576120050375,2.74503524006323,3.46752922461958,1.00313201168965,3.37015009912206
"sfkeel_mir_2022",2022-07-04,4.13232198843506,2.91208986401283,5.35050838891376,0.999689792571118,-4.17783876333325,-5.91071585862429,-2.42793140889758,0.999522713947842,-0.0455167748981928,-2.99862599461146,2.92257698001618,4.21841890239486,0.999105160163739,3.51175304446332
"sfkeel_mir_2022",2022-07-05,3.82809151442695,2.60758867590516,4.99996626902895,0.999238617103606,-3.59373661315035,-5.29141234940308,-1.86440074403729,0.999358472271515,0.234354901276608,-2.68382367349793,3.13556552499166,4.30330039140919,0.999594861998004,3.7666383460776
"sfkeel_mir_2022",2022-07-06,4.64790519409068,3.38610424293914,5.90707542773679,0.999541436230436,-4.00498277896089,-5.7855150345261,-2.2501824310964,1.00136467923538,0.642922415129795,-2.39941079158696,3.65689299664039,4.26502632502049,0.999599341881397,4.04984423676012
"sfkeel_mir_2022",2022-07-07,4.62152385571161,3.27309721528017,5.90889830449384,0.999977520944634,-4.21937948345357,-6.07574784644687,-2.34412560907891,0.99919525872039,0.402144372258037,-2.8026506311667,3.56477269541493,4.41959868181004,0.999439037438409,4.10648541489663
"sfkeel_mir_2022",2022-07-08,4.76770629476413,3.4461136573715,6.04528970799863,1.00000409081162,-4.31894495726685,-6.11288971304857,-2.48868506390975,0.99998691218546,0.448761337497282,-2.66677605567707,3.55660464408888,4.39574434265646,0.999765256648419,3.90824129141886
"sfkeel_mir_2022",2022-07-09,4.92517563026597,3.61057911120958,6.2451817341192,0.999187570488974,-4.59203007411884,-6.52461363029427,-2.83100201217865,0.99975448531229,0.333145556147134,-2.91403451908469,3.41417972194055,4.42564500914174,0.999205580286599,3.65335598980459
