"site_year","date","GPP.mean","GPP.2.5.pct","GPP.97.5.pct","GPP_Rhat","ER.mean","ER.2.5.pct","ER.97.5.pct","ER_Rhat","NEP.mean","NEP.2.5.pct","NEP.97.5.pct","K600_daily_mean","K600_daily_Rhat","discharge_m3_s"
"sfkeel_mir_2023",2023-06-19,3.61930852757741,2.34886167009048,4.87189807199274,0.99996839756967,-4.87630746382681,-6.75082689317089,-2.95928275010874,1.00035106769479,-1.2569989362494,-4.40196522308042,1.912615321884,4.0621671147054,1.00056631568043,4.55961483998867
"sfkeel_mir_2023",2023-06-20,3.5093781747387,2.28141268370356,4.72900242874765,0.99935756893316,-5.01875637473321,-6.90596838022379,-3.12817454645261,1.00024782492218,-1.5093781999945,-4.62455569652023,1.60082788229503,4.17855603042547,0.99993594912643,4.64457660719343
"sfkeel_mir_2023",2023-06-21,3.56310821085986,2.27496367294347,4.87604393556399,0.999350412215227,-4.77683384498003,-6.73420880906758,-2.87376519976953,0.99939964873464,-1.21372563412017,-4.45924513612411,2.00227873579446,4.08470098306444,1.00004778773577,4.58793542905692
"sfkeel_mir_2023",2023-06-22,3.64682446484928,2.43747016308371,4.87010025939261,1.00039343997394,-4.54722088031589,-6.31470992746581,-2.67210309580473,1.00004133956378,-0.900396415466607,-3.8772397643821,2.19799716358788,4.04952066113929,1.00016457857852,4.50297366185217
"sfkeel_mir_2023",2023-06-23,3.14718050714832,1.90808699703609,4.35315471117219,0.999483684892029,-4.63587166989594,-6.49184874949155,-2.78440465956517,0.999382909036708,-1.48869116274762,-4.58376175245546,1.56875005160702,3.91620419153692,1.00061868504347,4.41801189464741
"sfkeel_mir_2023",2023-06-24,3.38523110271584,2.10382647456948,4.60545153054424,1.00026975760298,-4.82288162041182,-6.71813425922839,-2.9638172702612,0.999628386070935,-1.43765051769598,-4.61430778465891,1.64163426028304,3.96198627674325,1.00032363788604,4.33305012744265
"sfkeel_mir_2023",2023-06-25,3.57513985758313,2.36415811028856,4.74275231484584,0.999959472555925,-4.44287503445366,-6.2352896379794,-2.67789244152401,0.999810000216485,-0.867735176870528,-3.87113152769084,2.06485987332183,3.91062819059691,1.00021617399207,4.19144718210139
"sfkeel_mir_2023",2023-06-26,3.52939824257089,2.26481838556769,4.76188559699225,0.999910539916391,-4.50467823004031,-6.31324687758818,-2.65693643203203,0.999362409546533,-0.975279987469418,-4.04842849202049,2.10494916496022,4.18101071900155,0.999405373691502,4.02152364769187
"sfkeel_mir_2023",2023-06-27,3.64036011014869,2.39786576849237,4.89528539264685,0.999850779294405,-4.4306201552254,-6.2369321610065,-2.68235011724487,0.999888129475537,-0.790260045076709,-3.83906639251413,2.21293527540198,4.08138575626546,1.00050635525902,3.87992070235061
"sfkeel_mir_2023",2023-06-28,3.67231791742493,2.42486467934197,4.91395695391264,0.999427419058165,-4.671497359313,-6.4874587070063,-2.85485238447769,1.00014866169224,-0.999179441888071,-4.06259402766433,2.05910456943495,4.15029427936727,0.999961460463378,3.70999716794109
"sfkeel_mir_2023",2023-06-29,3.5580246622106,2.28674165337576,4.83391460878896,0.999282983089313,-4.51049532099804,-6.30744094340579,-2.66339776281342,1.00004171093107,-0.952470658787437,-4.02069929003003,2.17051684597554,4.1471106602616,1.00000389735807,3.56839422259983
