"site_year","date","GPP.mean","GPP.2.5.pct","GPP.97.5.pct","GPP_Rhat","ER.mean","ER.2.5.pct","ER.97.5.pct","ER_Rhat","NEP.mean","NEP.2.5.pct","NEP.97.5.pct","K600_daily_mean","K600_daily_Rhat","discharge_m3_s"
"sfkeel_sth_2023",2023-06-25,3.50582764808805,2.21255393102182,4.81868847108076,1.00383160934057,-5.26403215237224,-7.09003176104236,-3.38267836237319,1.00587639564322,-1.75820450428419,-4.87747783002054,1.43601010870756,7.17702545394819,1.01249927782817,2.31662418578306
"sfkeel_sth_2023",2023-06-26,4.18207372385891,2.75525429898863,5.54556844186933,1.0014622522228,-6.8210380571831,-8.84825046061392,-4.73208730627064,1.00191815512014,-2.63896433332419,-6.09299616162529,0.81348113559869,7.19837165915524,1.01643294029303,2.25715094873973
"sfkeel_sth_2023",2023-06-27,3.58721050879183,2.25157134685941,4.89801375035327,1.00401139754945,-7.57558780677122,-9.54529521954286,-5.60199740861429,1.00534671510143,-3.98837729797939,-7.29372387268345,-0.703983658261019,7.18964653422718,1.01334900351459,2.18351741716228
"sfkeel_sth_2023",2023-07-03,5.79693488792479,4.57153765699279,7.03105622535322,1.00064864038951,-8.29248854278791,-10.1761716597297,-6.40008932044288,1.00061849158622,-2.49555365486313,-5.60463400273687,0.630966904910336,7.16520229354612,1.01671087082339,1.6482582837723
"sfkeel_sth_2023",2023-07-04,7.72792733805887,6.44194484002034,9.01457968091344,1.00577965856829,-9.0957516540791,-10.9293780063834,-7.32714985568485,1.00492992802934,-1.36782431602023,-4.48743316636305,1.68742982522859,7.21760590087909,1.01574936159681,1.5916171056358
"sfkeel_sth_2023",2023-07-11,5.78218551043971,4.53300066297801,6.97294888300546,1.00445202179082,-7.64785225984368,-9.5214093393129,-5.86390592357311,1.00628298357775,-1.86566674940397,-4.98840867633488,1.10904295943235,7.05101809051294,1.01500013932747,1.46417445482866
"sfkeel_sth_2023",2023-07-12,6.64510919870002,5.42356256995376,7.88004913050347,1.00228658599983,-8.17546923582533,-9.92560329281427,-6.41660699932699,1.00357774435105,-1.53036003712532,-4.50204072286051,1.46344213117648,6.97468661026997,1.01724002935533,1.41602945341263
"sfkeel_sth_2023",2023-07-13,9.63647030497267,8.41277382530471,10.8721151284339,1.00898759592439,-11.5625332743335,-13.3315375952685,-9.82088226670953,1.00997514938066,-1.92606296936085,-4.91876376996379,1.05123286172434,6.81182289712407,1.01541734745824,1.3678844519966
"sfkeel_sth_2023",2023-07-25,9.05042239375623,7.94607296732893,10.128100506189,1.00266320587966,-8.61859022022857,-10.1668384704738,-7.04338712270255,1.00155433465931,0.431832173527653,-2.22076550314486,3.08471338348646,5.81421294100815,1.01241459644809,0.937411498159162
"sfkeel_sth_2023",2023-07-26,12.4105427315761,11.2393927728925,13.5410991775047,1.00412788299145,-11.283092294272,-12.8229766549797,-9.72558626368793,1.00283188815704,1.12745043730415,-1.58358388208718,3.8155129138168,5.78655044235069,1.01200071739692,0.923251203625035
"sfkeel_sth_2023",2023-07-27,11.5147397142389,10.3354522856395,12.6854836306472,1.0087012721086,-10.1048149554023,-11.7172011247776,-8.59552840892892,1.00512551466305,1.4099247588366,-1.38174883913813,4.08995522171833,5.80514572554062,1.0337471563488,0.906258850184084
