"site_year","date","GPP.mean","GPP.2.5.pct","GPP.97.5.pct","GPP_Rhat","ER.mean","ER.2.5.pct","ER.97.5.pct","ER_Rhat","NEP.mean","NEP.2.5.pct","NEP.97.5.pct","K600_daily_mean","K600_daily_Rhat","discharge_m3_s"
"salmon_2022_karuk",2022-06-27,9.32070448811858,7.75797884980062,10.8797743809507,1.068529224637,-13.4525543482828,-15.6612793313236,-11.2298602566241,1.07085284180932,-4.13184986016422,-7.90330048152296,-0.350085875673351,26.7324290225683,1.07248387848107,18.719909374115
"salmon_2022_karuk",2022-07-03,4.67893197796908,4.07763774737662,5.21433302490185,1.0263842788805,-6.26540680468115,-7.00813830321984,-5.42259753467137,1.02616985941813,-1.58647482671206,-2.93050055584322,-0.208264509769521,16.7561556191177,1.0237091319042,15.4064004531294
"salmon_2022_karuk",2022-07-04,6.04404845489885,5.31443985124823,6.84617296134177,1.09297280754347,-9.19073219093475,-10.4228401037282,-8.05263156358973,1.08993116342411,-3.1466837360359,-5.10840025247998,-1.20645860224797,25.8100227452267,1.09130959488865,16.0860945907675
"salmon_2022_karuk",2022-07-14,8.76684148714653,7.77200743418747,9.88689788123634,1.0349792606138,-10.0501300667487,-11.3713755596237,-8.86889013101914,1.03629365243561,-1.28328857960217,-3.59936812543621,1.0180077502172,22.3829923003713,1.03517756287602,11.7530444633248
"salmon_2022_karuk",2022-07-23,9.0857003992454,8.2812428332301,10.0608615603441,1.02786088768369,-8.09808676663856,-8.98748096368496,-7.34585978282001,1.02802459981018,0.987613632606834,-0.706238130454862,2.71500177752409,18.842314183721,1.02712608107446,9.37411498159162
"salmon_2022_karuk",2022-07-30,5.4814192643737,5.09168881510038,5.92657697762345,1.03693922851958,-5.34749153129314,-5.81830331979788,-4.91661684110026,1.0316859308838,0.133927733080558,-0.726614504697508,1.00996013652319,9.2409842874275,1.03848459902754,8.09968847352025
"salmon_2022_karuk",2022-07-31,5.13254384271518,4.61346733650481,5.69505509977192,1.05585121999571,-5.40596446492469,-6.02617536454497,-4.77070744871278,1.05040821318845,-0.273420622209505,-1.41270802804016,0.924347651059142,9.62512332575894,1.06466037865925,8.01472670631549
"salmon_2022_karuk",2022-08-03,11.0644845169954,10.0623298647486,11.916251207428,1.06541668307095,-11.5594839718883,-12.4604667635164,-10.4865729822573,1.06526920689349,-0.494999454892932,-2.39813689876777,1.42967822517076,18.734084445032,1.06702055979933,8.29793259699802
"salmon_2022_karuk",2022-08-06,0.138744004445159,-0.152745655150805,0.494976477936202,1.07501496227905,-7.58699872848265,-10.1212993055258,-5.57323127954504,1.08731696195017,-7.44825472403749,-10.2740449606766,-5.07825480160884,14.4655184076828,1.08456587851738,7.27839139054092
"salmon_2022_karuk",2022-08-07,1.69015067106646,1.24788655025235,2.14862030707709,1.09323370936048,-5.46158360284955,-6.61955746930618,-4.25464053898541,1.11355995627601,-3.77143293178309,-5.37167091905384,-2.10602023190832,9.83865434775946,1.12180543016841,7.16510903426791
"salmon_2022_karuk",2022-08-08,4.59431801957469,4.00694037824136,5.1794828092846,1.07315459783522,-7.82686362444629,-8.83275051767282,-6.85383636451999,1.07902131670538,-3.2325456048716,-4.82581013943146,-1.67435355523538,14.422034563763,1.0748067148362,6.96686491079014
"salmon_2022_karuk",2022-08-19,7.15234661123466,6.41651395878219,7.81921513703287,1.06720405825028,-10.078464901401,-11.0177935078287,-9.06808793079633,1.06801713233888,-2.92611829016636,-4.60127954904648,-1.24887279376346,17.0244436971277,1.06479673146988,5.86236193712829
"salmon_2022_karuk",2022-08-20,6.2752266230483,5.64126046651706,6.85470830049518,1.04656641387775,-9.10848963673698,-9.92464975619301,-8.19512796792787,1.05312701330557,-2.83326301368868,-4.28338928967595,-1.34041966743269,15.2383450468899,1.05680047493116,5.83404134806004
"salmon_2022_karuk",2022-08-21,6.73993380651951,5.98648509000293,7.24944963720118,1.07351247006706,-9.5572554590221,-10.2640089968711,-8.48037835473685,1.06863195448379,-2.8173216525026,-4.27752390686815,-1.23092871753567,15.8771708826001,1.0768600644272,5.74907958085528
"salmon_2022_karuk",2022-08-22,6.20290271531737,5.66687321360004,6.95307358155672,1.08126109767778,-8.97652893950123,-10.0523466369689,-8.19285337933612,1.08168421652006,-2.77362622418386,-4.38547342336889,-1.2397797977794,15.3239681631675,1.07634675623801,5.63579722458227
"salmon_2022_karuk",2022-08-23,5.79124245334176,5.33647665750869,6.28625912158945,1.05130920013772,-5.95000046198807,-6.4890760903231,-5.45128873917409,1.05372405855722,-0.158758008646317,-1.15259943281441,0.834970382415366,12.9893326410199,1.04067894815013,5.63579722458227
"salmon_2022_karuk",2022-08-26,8.29850515338103,7.54005706601803,9.00114154443989,1.08523419672602,-7.29406192742031,-7.937232838996,-6.58677979498286,1.08378934755808,1.00444322596072,-0.397175772977969,2.41436174945702,16.4146509248326,1.08461529898319,5.40923251203625
"salmon_2022_karuk",2022-08-29,8.23633077704633,7.69979211564651,8.7866146299469,1.05956084105096,-7.18302749211818,-7.71513457308144,-6.69553097123579,1.05355147607754,1.05330328492815,-0.0153424574349224,2.09108365871111,16.0236842310535,1.05759199773806,5.29595015576324
"salmon_2022_karuk",2022-09-03,8.3464356201379,7.75394198866458,8.89289024786469,1.05741181891836,-7.72255473754727,-8.26502735565227,-7.15914173160886,1.05469259417637,0.623880882590628,-0.511085366987697,1.73374851625582,16.3656918087896,1.05103014777763,4.87114131973945
