"","SFE-M-1S","SFE-M-2","SFE-M-3","SFE-M-4","SFE-SH-1S"
"b0",-599.215173456604,-674.296857134335,-698.95678596617,-482.366221655624,-708.859465066457
"b[1]",-0.340880279652807,0.30245536287156,-0.608879446736203,-0.14126431452217,0.0184664174816406
"b[2]",-0.120661946519007,-0.321789329859253,0.17591014580084,-0.0611308013800076,-0.651435682126696
"b[3]",-0.893592896714493,-0.536380659759314,-0.772756826428223,-0.544092155868065,-0.683337765797565
"b[4]",-0.00698398802633136,0.244242782225841,-0.076548677403694,0.171904927269874,0.387411413350246
"b[5]",0.716700477976357,0.150546490772698,0.656822623766838,0.652907294863194,-0.0119430358186501
"sigma",125.876978151548,124.415318145236,125.296767425244,122.171837120955,122.313827998335
"lp__",-9851.46146945751,-9551.84163044564,-9508.59803725273,-10117.2105095196,-9692.56847323867
