"","SFE-M-1S","SFE-M-2","SFE-M-3","SFE-M-4","SFE-SH-1S"
"b0",1.00224397201325,0.999695617799713,0.999617851365154,1.00087267635298,1.00024693392421
"b[1]",1.00039058972288,0.999461515178418,1.0017207396575,0.999515890948942,1.00079015697093
"b[2]",1.00301521278242,1.00008739859761,0.999605602090044,0.999559958538893,1.00098485485134
"b[3]",0.999693537846902,1.00030448295076,0.99956335238287,0.999086645006228,1.00003464317138
"b[4]",1.00238541477865,1.00099774336361,0.999515288487874,0.999515657701205,1.00229867647446
"b[5]",1.0029643083286,1.000026974135,0.999313737003349,0.999591968734381,1.00078998224374
"b[6]",1.00020077210834,0.999908422880848,1.00269192044679,0.99962734912292,1.00074751738228
"sigma",1.00358861422974,1.00037412158747,0.999372779340824,1.00033762223765,1.00057512142363
"lp__",1.00418124020816,1.0001882225465,1.00189493781148,1.00036730685384,0.999420430849732
