"","SFE-M-1S","SFE-M-2","SFE-M-3","SFE-M-4","SFE-SH-1S"
"b0",-601.622000843787,-678.68779102686,-700.818051259214,-483.091868601535,-715.570053802503
"b[1]",-0.454788075437441,-0.286282003697418,0.620270615107675,0.763507455322581,-1.41498462269852
"b[2]",-0.183559524297313,0.307089904820804,-0.68805992028255,-0.103898759168792,-0.62306313853037
"b[3]",-0.977373389735965,-0.880613572923186,-0.140528064948672,-0.187698374049051,-0.335245778224491
"b[4]",0.571109688047867,0.101286197555821,0.00180122040995379,-0.667196197561408,-0.134157047594051
"b[5]",0.239703412953239,0.775467511080965,-0.385184191196349,0.651385081190545,0.948140244555769
"b[6]",0.512882756335363,0.0962879844708739,-0.678596181468922,-1.01636354168451,1.3007848690426
"sigma",126.057802637551,124.763551007259,125.492533208736,122.281345600742,122.849127841962
"lp__",-9852.00253688031,-9552.48569449523,-9509.0487366926,-10117.4009624667,-9693.02830086242
