"","SFE-M-1S","SFE-M-2","SFE-M-3","SFE-M-4","SFE-SH-1S"
"b0",1.00216892615132,0.999374776824566,1.00132616238779,0.999591654446733,0.999917912313324
"b[1]",0.999360724978004,0.999584764957027,0.999661306047197,1.00026564566524,0.999550168295865
"b[2]",1.00068465217581,1.0015484641173,1.00048365842656,0.999913986935693,1.00055992362706
"b[3]",1.00039420724411,1.00151041449835,1.00073919221722,0.999309150668861,0.999225737926795
"b[4]",1.0002196208351,0.999998517084641,1.00054616960635,1.00112706199736,1.00076715726017
"b[5]",0.999948674433347,1.00160839440148,1.00130813617437,1.00036029293128,1.00134858241977
"sigma",1.00216499037511,0.999265031610282,1.00107434586486,0.999707084558241,0.99985512180808
"lp__",0.999312030795933,1.00380267787947,1.00039231969132,1.00151164748988,1.00339528303881
