"","SFE-M-1S","SFE-M-2","SFE-M-3","SFE-M-4","SFE-SH-1S"
"b0",1.00402149338346,1.00058849081027,1.00198086928797,1.00002606267494,1.00115016306478
"b[1]",1.0010130776787,1.00009344570858,1.00352389813786,1.00024241666367,0.999870399069728
"b[2]",1.00095393669895,0.999453163289444,1.00501574869686,1.00083441005771,1.0003209054336
"sigma",1.00280246392311,1.00018101283601,1.00196510790696,0.99987258355686,1.00102703802124
"lp__",1.00225238834855,1.00133516313025,0.9996505415701,1.00047625629712,0.999749699320824
