"","SFE-M-1S","SFE-M-2","SFE-M-3","SFE-M-4","SFE-SH-1S"
"b0",-593.034745452128,-671.1979068485,-692.393050420282,-477.545564962169,-702.995310351503
"b[1]",-0.788666171846237,-0.93009304954003,-0.934081134119983,-0.297984915129798,-0.993576791625595
"b[2]",0.40792750319076,0.0531756396927257,-0.0268562829280527,0.476469089879329,-0.331061665470073
"b[3]",-0.00388959792602239,0.0772620185364899,0.619014226104088,0.128390676629194,0.738261403790379
"b[4]",-0.0570739482459705,-0.474775455456784,-0.253417048869139,0.196738671894344,-0.615974483405397
"sigma",125.320824768714,124.160145282435,124.736217860568,121.679086042908,121.858289636813
"lp__",-9850.95294068775,-9551.4578044461,-9508.10763903592,-10116.5771456904,-9692.06494083482
