"date_index","time_index","index","err_obs_iid_sigma_mean","err_obs_iid_sigma_se_mean","err_obs_iid_sigma_sd","err_obs_iid_sigma_2.5pct","err_obs_iid_sigma_25pct","err_obs_iid_sigma_50pct","err_obs_iid_sigma_75pct","err_obs_iid_sigma_97.5pct","err_obs_iid_sigma_n_eff","err_obs_iid_sigma_Rhat","err_proc_iid_sigma_mean","err_proc_iid_sigma_se_mean","err_proc_iid_sigma_sd","err_proc_iid_sigma_2.5pct","err_proc_iid_sigma_25pct","err_proc_iid_sigma_50pct","err_proc_iid_sigma_75pct","err_proc_iid_sigma_97.5pct","err_proc_iid_sigma_n_eff","err_proc_iid_sigma_Rhat","lp___mean","lp___se_mean","lp___sd","lp___2.5pct","lp___25pct","lp___50pct","lp___75pct","lp___97.5pct","lp___n_eff","lp___Rhat"
NA,NA,1,0.00912512532010141,0.000411109079680391,0.000930453991828945,0.00756261305881674,0.0083779706772904,0.00912531796343494,0.00967583838844016,0.0112841946306601,5.12242572182906,1.66201457032099,15.4730575941204,0.0298135646137699,0.116655072449017,15.2084712258425,15.401137317271,15.5056234624932,15.5423917530221,15.6767575599126,15.310149999162,1.23350008427002,151557.638297834,957.281082138396,2166.11727209639,146950.9252335,150142.618000352,151385.991720718,153449.365071093,155459.977640213,5.12017703976068,1.70932232681212
