"","date_index","time_index","index","lnK600_lnQ_nodes_mean","lnK600_lnQ_nodes_se_mean","lnK600_lnQ_nodes_sd","lnK600_lnQ_nodes_2.5pct","lnK600_lnQ_nodes_25pct","lnK600_lnQ_nodes_50pct","lnK600_lnQ_nodes_75pct","lnK600_lnQ_nodes_97.5pct","lnK600_lnQ_nodes_n_eff","lnK600_lnQ_nodes_Rhat"
"1",NA,NA,1,1.16574727954683,0.016225348038368,0.613777598661603,-0.00309523285498478,0.738535009884298,1.1828945731655,1.56566118565509,2.40560461869963,1430.98151870271,1.00008858377809
"2",NA,NA,2,0.983153945232508,0.0132086348689281,0.457693410878897,0.109505203769915,0.665026141307725,0.97041361173361,1.31251428767127,1.87325728351703,1200.69706889915,1.00118343047458
"3",NA,NA,3,0.551025384726552,0.00635053743401345,0.143609414833974,0.258447462588074,0.458911650464229,0.556054600000926,0.650530513546683,0.813839264559293,511.381325389835,1.01259602220873
"4",NA,NA,4,0.842119135936464,0.00419013801034084,0.0898830709165158,0.662858169463449,0.783266637595421,0.843042844294095,0.903181105459586,1.01500690320519,460.149705983572,1.00622658914559
"5",NA,NA,5,0.830432694549475,0.00538308872931231,0.149268016241776,0.525252330822761,0.730525465188268,0.837225161131267,0.936298755617497,1.10347168084221,768.901035120704,1.00571411650548
"6",NA,NA,6,1.23969561109011,0.0144075947227275,0.352167245080049,0.509864718334919,1.00939024881908,1.25876913438537,1.48352058690953,1.86058082366214,597.468417075522,1.00585278792999
"7",NA,NA,7,1.3922612632103,0.015819263248809,0.567728116559277,0.269736506176307,1.0121519631201,1.40560275625512,1.77212592298634,2.455908174688,1287.97756936141,1.00356419997061
