"date_index","time_index","index","err_obs_iid_sigma_mean","err_obs_iid_sigma_se_mean","err_obs_iid_sigma_sd","err_obs_iid_sigma_2.5pct","err_obs_iid_sigma_25pct","err_obs_iid_sigma_50pct","err_obs_iid_sigma_75pct","err_obs_iid_sigma_97.5pct","err_obs_iid_sigma_n_eff","err_obs_iid_sigma_Rhat","err_proc_iid_sigma_mean","err_proc_iid_sigma_se_mean","err_proc_iid_sigma_sd","err_proc_iid_sigma_2.5pct","err_proc_iid_sigma_25pct","err_proc_iid_sigma_50pct","err_proc_iid_sigma_75pct","err_proc_iid_sigma_97.5pct","err_proc_iid_sigma_n_eff","err_proc_iid_sigma_Rhat","lp___mean","lp___se_mean","lp___sd","lp___2.5pct","lp___25pct","lp___50pct","lp___75pct","lp___97.5pct","lp___n_eff","lp___Rhat"
NA,NA,1,0.0362620879536227,5.11581912907556e-05,0.00111579848117822,0.0339935581781806,0.0355236141685497,0.0362798517810905,0.037040619079004,0.038373588286737,475.70878186751,1.00298176525751,18.0561336564476,0.0103308284238988,0.25777465691161,17.5599648801132,17.8798944250856,18.0535060368857,18.2291056436422,18.5748946502677,622.601463856704,1.00316480680039,90238.3483414421,16.2040108975033,344.550113943904,89614.137879184,89995.042621381,90222.982758078,90455.34119105,90967.5414637752,452.126270935126,1.00260966702015
