"date_index","time_index","index","lnK600_lnQ_nodes_mean","lnK600_lnQ_nodes_se_mean","lnK600_lnQ_nodes_sd","lnK600_lnQ_nodes_2.5pct","lnK600_lnQ_nodes_25pct","lnK600_lnQ_nodes_50pct","lnK600_lnQ_nodes_75pct","lnK600_lnQ_nodes_97.5pct","lnK600_lnQ_nodes_n_eff","lnK600_lnQ_nodes_Rhat"
NA,NA,1,1.51429351090547,0.00124249135585639,0.237908488158084,1.05055553507014,1.35275945136806,1.51431639032712,1.67464838831865,1.98227444753706,36663.4325330697,0.999897763240326
NA,NA,2,1.50378050837138,0.000471981075064906,0.0716738654135018,1.35588807431278,1.45729387240666,1.50594418934894,1.55270478178062,1.63880126014198,23060.699860204,0.999994945851263
NA,NA,3,1.52491482664858,0.000470582300901653,0.0664349223639206,1.3926609197656,1.4802021042689,1.52512529941376,1.57023958493928,1.65333954839982,19930.6602470721,0.999940799074557
NA,NA,4,2.19463712707968,0.000598130145419488,0.0893769703936089,2.01491594610184,2.13542388208283,2.19645837514408,2.25566972024298,2.36546638003615,22328.5168435778,1.00007942745833
NA,NA,5,2.54342341447562,0.000513880683063362,0.0519527986053543,2.44007454236152,2.50876207941632,2.54451606570474,2.57891622533869,2.64219287907857,10220.9981327225,1.00051287016916
NA,NA,6,2.04560335770796,0.000912284773051516,0.0903962833040484,1.86062864231168,1.98664861983519,2.04767393820687,2.10752148700662,2.21685913689066,9818.39040768483,1.0001108330801
NA,NA,7,2.0333102874455,0.00146240982959375,0.257709769319192,1.51885019645451,1.86142771223288,2.03413044872492,2.20521369125671,2.53578021390706,31054.4305098019,0.999958349366877
