"date","GPP_mean","GPP_se_mean","GPP_sd","GPP_2.5pct","GPP_25pct","GPP_50pct","GPP_75pct","GPP_97.5pct","GPP_n_eff","GPP_Rhat","ER_mean","ER_se_mean","ER_sd","ER_2.5pct","ER_25pct","ER_50pct","ER_75pct","ER_97.5pct","ER_n_eff","ER_Rhat","DO_R2_mean","DO_R2_se_mean","DO_R2_sd","DO_R2_2.5pct","DO_R2_25pct","DO_R2_50pct","DO_R2_75pct","DO_R2_97.5pct","DO_R2_n_eff","DO_R2_Rhat","GPP_daily_mean","GPP_daily_se_mean","GPP_daily_sd","GPP_daily_2.5pct","GPP_daily_25pct","GPP_daily_50pct","GPP_daily_75pct","GPP_daily_97.5pct","GPP_daily_n_eff","GPP_daily_Rhat","ER_daily_mean","ER_daily_se_mean","ER_daily_sd","ER_daily_2.5pct","ER_daily_25pct","ER_daily_50pct","ER_daily_75pct","ER_daily_97.5pct","ER_daily_n_eff","ER_daily_Rhat","K600_daily_mean","K600_daily_se_mean","K600_daily_sd","K600_daily_2.5pct","K600_daily_25pct","K600_daily_50pct","K600_daily_75pct","K600_daily_97.5pct","K600_daily_n_eff","K600_daily_Rhat","K600_daily_predlog_mean","K600_daily_predlog_se_mean","K600_daily_predlog_sd","K600_daily_predlog_2.5pct","K600_daily_predlog_25pct","K600_daily_predlog_50pct","K600_daily_predlog_75pct","K600_daily_predlog_97.5pct","K600_daily_predlog_n_eff","K600_daily_predlog_Rhat","GPP_pseudo_R2_mean","GPP_pseudo_R2_se_mean","GPP_pseudo_R2_sd","GPP_pseudo_R2_2.5pct","GPP_pseudo_R2_25pct","GPP_pseudo_R2_50pct","GPP_pseudo_R2_75pct","GPP_pseudo_R2_97.5pct","GPP_pseudo_R2_n_eff","GPP_pseudo_R2_Rhat","valid_day","warnings","errors"
2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","data don't start when expected"
2023-06-25,2.9124640678788,0.00464710151099407,0.566780415145866,1.82472512815778,2.52752110417266,2.90441513603563,3.29012108805008,4.03771225745343,14875.2869223822,1.00025552491811,-7.70926459952121,0.0103231396381079,1.23728253932316,-10.1661643054235,-8.54391371118678,-7.71039501550149,-6.87077463433365,-5.30751847511698,14365.2822810844,1.00012747587706,0.998873599441062,3.75207535392811e-06,0.000113660226761357,0.99863829572055,0.998800453618348,0.998878461388399,0.998951685377036,0.999081307219813,917.643373100426,1.01165966235508,2.9124640678788,0.00464710151099407,0.566780415145866,1.82472512815778,2.52752110417266,2.90441513603563,3.29012108805009,4.03771225745343,14875.2869223822,1.00025552491811,-7.70926459952121,0.0103231396381079,1.23728253932316,-10.1661643054236,-8.54391371118681,-7.71039501550149,-6.87077463433367,-5.30751847511699,14365.2822810844,1.00012747587706,6.6818382961903,0.00871759650195589,1.05983500494253,4.61348345958364,5.9623668080678,6.67930755544619,7.39411682004438,8.75308654302614,14780.2912459217,1.00001861851578,2.04449285470893,0.00092151278566905,0.0920377419578431,1.85696969170869,1.98417709426813,2.04664170269384,2.10681942099171,2.2193144956285,9975.37382694305,1.00012436391934,0.406060531811248,0.000521993654385681,0.0482735538123314,0.310565124171298,0.373696073898903,0.40642312676762,0.438674185815706,0.499959583964664,8552.40181244326,1.0000349323029,TRUE,"",""
2023-06-26,5.01874170992684,0.00606144852798649,0.64706860961758,3.76287520794354,4.57899871996878,5.01451021582008,5.44770190678913,6.31547277105661,11395.8787749366,1.00033864874963,-11.9628377125543,0.0133557297190487,1.44020998144053,-14.8061105212807,-12.9364886723792,-11.9345402827707,-10.9793824891476,-9.19542742598404,11628.3043398375,1.00034183978835,0.999091102789625,3.66443425644686e-06,9.4530987216782e-05,0.998899756378168,0.999028998894002,0.999093713572968,0.999155936114694,0.999269158249838,665.4792491373,1.0132986583144,5.01874170992684,0.0060614485279865,0.64706860961758,3.76287520794354,4.57899871996878,5.01451021582008,5.44770190678912,6.31547277105661,11395.8787749366,1.00033864874963,-11.9628377125543,0.0133557297190488,1.44020998144053,-14.8061105212806,-12.9364886723792,-11.9345402827707,-10.9793824891476,-9.19542742598404,11628.3043398375,1.00034183978835,8.2368106851927,0.00922294570173216,1.01954584565673,6.28524092023233,7.53889229798942,8.22164100866429,8.92535115259905,10.2730799678032,12220.0846711498,1.00024336737933,2.04535551910198,0.000913550672507596,0.0902933651954436,1.85931407532462,1.98616928827914,2.04737621758835,2.10706609083458,2.21637380859823,9768.91645080317,1.00011614493657,0.375420906238279,0.00050554392635709,0.0506186517315077,0.274194480523653,0.341440418067241,0.376576544622195,0.410300499887872,0.47175442654149,10025.4379221816,1.00039500789065,TRUE,"",""
2023-06-27,3.51577694263581,0.0054773588878812,0.618764174757649,2.30676133315809,3.10116039244076,3.51392297689901,3.93192700715167,4.73764023933635,12761.6822324379,0.999876569393025,-11.4306929524031,0.0147757923643579,1.6233909091766,-14.6605126380951,-12.5332289335221,-11.4159073109913,-10.3363825299796,-8.26116112458157,12071.0391950525,0.999920221790484,0.99912533340516,3.22071948583864e-06,8.97639693483048e-05,0.998941015119436,0.999067129561489,0.999129247069555,0.99918763655265,0.999291766361413,776.780466365469,1.01295552607094,3.51577694263581,0.0054773588878812,0.618764174757649,2.30676133315809,3.10116039244076,3.51392297689901,3.93192700715167,4.73764023933635,12761.6822324379,0.999876569393025,-11.4306929524031,0.0147757923643578,1.6233909091766,-14.6605126380952,-12.533228933522,-11.4159073109913,-10.3363825299796,-8.26116112458154,12071.0391950526,0.999920221790484,7.7188608851006,0.010059996368054,1.09460986948296,5.57495525970436,6.99020799183609,7.71229707915792,8.45538488336006,9.89462328184625,11839.2194696374,0.999961023419417,2.07665842454554,0.000850008945296376,0.0842587571638223,1.90325837134371,2.02150080267472,2.07862832982622,2.1343573548211,2.23569360008078,9826.14357342929,1.00009028513724,0.40600777322007,0.000486327065119184,0.0492330007362441,0.307149122601315,0.373174179535387,0.406826310351843,0.439617194714428,0.499282445912833,10248.392125949,1.00033682140172,TRUE,"",""
2023-06-28,3.94531051724717,0.00632873355255812,0.660301407681951,2.65029017944027,3.49864069402893,3.94011064178774,4.3906757339528,5.24033375515639,10885.5611752483,1.00016418949285,-13.3462365590458,0.0171908439917829,1.82309381813032,-16.9005754378911,-14.5807799169965,-13.3348331962966,-12.1075266017143,-9.80643768432216,11246.661880249,1.00006918374236,0.999420694859707,2.12841941287067e-06,5.92025249535592e-05,0.999298500548645,0.99938229085223,0.99942210167821,0.999461854956816,0.999530219712753,773.68831237745,1.01138770458002,3.94531051724717,0.00632873355255812,0.660301407681951,2.65029017944027,3.49864069402893,3.94011064178774,4.39067573395281,5.24033375515639,10885.5611752483,1.00016418949285,-13.3462365590458,0.0171908439917829,1.82309381813032,-16.9005754378911,-14.5807799169965,-13.3348331962966,-12.1075266017143,-9.80643768432213,11246.661880249,1.00006918374236,7.53641851787831,0.00948019092417722,1.03199931101127,5.50281597872018,6.84792202726001,7.5283302118555,8.22799773729801,9.56845317381279,11850.17181178,1.00001787703975,2.11903064503376,0.000766881465203426,0.0761167173920041,1.9623810313059,2.0688352733732,2.12070473734805,2.17117028095982,2.26285312448804,9851.52850889698,1.0000592121743,0.402621496198904,0.000510423748073065,0.0501380529912607,0.301965901283071,0.368880250627736,0.403204141554512,0.436679316607046,0.500161065307924,9648.79735762988,0.999942522589915,TRUE,"",""
2023-06-29,6.4512728280742,0.00619924281371406,0.655664273133477,5.20832466661765,6.00494996694247,6.44146353015727,6.8839828632241,7.77914868258772,11186.2815264657,1.00000445823645,-21.2965596218439,0.0204445533724132,2.11888300684578,-25.5448773887167,-22.7167865866587,-21.2566609117859,-19.8569909504566,-17.2185396169006,10741.3458699524,1.00003096794855,0.999547395575282,1.67717573493398e-06,4.69883699477789e-05,0.999449957667863,0.999516860255192,0.999548641920517,0.99957974236859,0.99963570680664,784.916787618102,1.01177049327448,6.4512728280742,0.00619924281371407,0.655664273133477,5.20832466661765,6.00494996694247,6.44146353015726,6.88398286322409,7.77914868258771,11186.2815264657,1.00000445823645,-21.2965596218439,0.020444553372413,2.11888300684578,-25.5448773887166,-22.7167865866586,-21.256660911786,-19.8569909504566,-17.2185396169006,10741.3458699527,1.00003096794855,8.81343315486016,0.00833530635511071,0.955395038504344,6.97566073382489,8.15770122517033,8.80352434892655,9.45378832564989,10.722972200235,13137.8055674037,1.00001064910823,2.1651826450635,0.00067872055890463,0.0676565066611712,2.02694502358107,2.12060834011535,2.16672352199635,2.21151888826547,2.29318177654532,9936.58451802751,1.0000221919479,0.326800275223638,0.000363289088046313,0.0415023592519866,0.248295415163875,0.297862859173578,0.32603088115376,0.354202342944549,0.410809256116285,13050.9120846924,0.999985834587055,TRUE,"",""
2023-06-30,10.4514236490203,0.0079385759899383,0.802417217467278,8.92734334617752,9.89969364969597,10.4430623022955,10.9816970548968,12.0558927732225,10216.8087756019,0.999908061948165,-29.6645180546115,0.0229261433585725,2.34078703651376,-34.3069358776012,-31.2232657688801,-29.6536495192263,-28.0683940511758,-25.0917922916207,10424.6576087084,0.999885833856958,0.999824862619863,6.85518679439699e-07,1.83420246901769e-05,0.999787783418814,0.999812694179669,0.999825543548696,0.999837604816621,0.999859072456505,715.905932002616,1.01115835241157,10.4514236490203,0.0079385759899383,0.802417217467278,8.92734334617753,9.89969364969597,10.4430623022955,10.9816970548968,12.0558927732225,10216.8087756019,0.999908061948165,-29.6645180546115,0.0229261433585725,2.34078703651376,-34.3069358776013,-31.2232657688801,-29.6536495192263,-28.0683940511757,-25.0917922916206,10424.6576087084,0.999885833856958,9.89091622621989,0.00816816101107537,0.842191830248368,8.24144355110102,9.32123403457511,9.89064720065524,10.451090612242,11.5571493456337,10630.9840951028,0.999895268232793,2.22380924397778,0.000579286780599832,0.0578089707515749,2.10597679622046,2.18572890111644,2.22496955595006,2.26351575353233,2.33290246862846,9958.71349831617,0.99997595324968,0.29838306369636,0.000373008215623171,0.0378758235737807,0.226460320182448,0.272339873031011,0.297635048360058,0.323537225826638,0.374665092272614,10310.6815834587,1.00015620221034,TRUE,"",""
2023-07-01,9.97466278956331,0.00555921969615394,0.603530687019792,8.81914505038085,9.5626734011009,9.96586086173923,10.3816990700602,11.1832249755037,11786.1249079337,0.999932914503031,-25.5379860743657,0.0157550685909504,1.73706551500852,-28.9461320356922,-26.7227141126233,-25.5290754170437,-24.3699106283172,-22.1519293233615,12156.0310475934,0.999922893139138,0.999617863225728,1.73097949244903e-06,4.09316275229601e-05,0.999535177261244,0.999590965861681,0.999618939898016,0.999646317780208,0.999694404512934,559.157534766263,1.01653526478197,9.97466278956331,0.00555921969615394,0.603530687019791,8.81914505038085,9.5626734011009,9.96586086173923,10.3816990700602,11.1832249755037,11786.1249079338,0.999932914503031,-25.5379860743657,0.0157550685909504,1.73706551500852,-28.9461320356921,-26.7227141126234,-25.5290754170437,-24.3699106283172,-22.1519293233615,12156.0310475934,0.999922893139138,9.76426216858755,0.00653143873582517,0.744899382748257,8.29703984694588,9.25640802906984,9.76010937170965,10.2667958834177,11.2235748871769,13007.0111837922,0.999870655392973,2.28654868191624,0.000491802165594987,0.0490249283337217,2.18645072875604,2.25416388100347,2.28777704126282,2.32034663649169,2.37986808324372,9936.94901215746,0.999949909084677,0.261432194458238,0.00021686367205524,0.0252910896761053,0.213173697790956,0.244087541948145,0.260966701430071,0.278006800165058,0.313173302303899,13600.7064939429,1.00009529601077,TRUE,"",""
2023-07-02,12.3975979919425,0.00717119890497292,0.710566995192229,11.0379880142088,11.9099051887331,12.3879786384385,12.8724416512962,13.8166952700809,9818.07907210294,1.0003507212957,-31.6267933202351,0.0194746648891332,1.9637026790675,-35.5253449826192,-32.930359010829,-31.6061428903163,-30.2807497889868,-27.8769461391155,10167.4367336343,1.00019725948767,0.999682601003378,1.38360430399246e-06,3.45057822312397e-05,0.999611199797399,0.9996602329792,0.999683933045877,0.999706059072474,0.999746901927581,621.956406460233,1.01337862382626,12.3975979919425,0.00717119890497293,0.710566995192228,11.0379880142088,11.9099051887331,12.3879786384385,12.8724416512962,13.8166952700809,9818.07907210291,1.0003507212957,-31.6267933202351,0.0194746648891332,1.9637026790675,-35.5253449826191,-32.9303590108289,-31.6061428903164,-30.2807497889867,-27.8769461391156,10167.4367336343,1.00019725948767,12.8846933129041,0.00841180683036626,0.879192112911246,11.2056458132786,12.2793980369089,12.8753645648432,13.4686708710307,14.6468827648047,10924.1834591824,1.00013396336703,2.36098715941882,0.000425426903306336,0.0424814233551038,2.27473221930226,2.33301009251995,2.36151393271608,2.38996591240246,2.44199134009561,9971.21815340296,1.00002190149176,0.166111382875939,0.000211702802842593,0.0228172656550263,0.124391218352368,0.150393210458731,0.165123491529886,0.180690297299809,0.213812639958087,11616.4648271748,1.00008748718985,TRUE,"",""
2023-07-03,7.51261902625938,0.00454656089117019,0.550771548339019,6.45190294354574,7.13553270923028,7.50760243321954,7.88273925358773,8.6105257582047,14674.9615205292,1.00005615481574,-13.3440841401966,0.00979421541454469,1.16829398819747,-15.6295376955223,-14.1348203219709,-13.3360836877928,-12.5498634213339,-11.0536240366325,14228.6920617961,0.999934605603409,0.999670355431851,1.42998538746899e-06,3.54870514819955e-05,0.99959735639784,0.999647174171823,0.999671611766714,0.999694743196753,0.999736548333734,615.852393935255,1.01534951742549,7.51261902625938,0.00454656089117019,0.550771548339019,6.45190294354575,7.13553270923028,7.50760243321954,7.88273925358773,8.6105257582047,14674.9615205292,1.00005615481574,-13.3440841401966,0.00979421541454469,1.16829398819747,-15.6295376955223,-14.1348203219709,-13.3360836877927,-12.5498634213339,-11.0536240366325,14228.6920617961,0.999934605603409,6.89089062863366,0.00581957288888777,0.69156167310527,5.53681849328824,6.42495029588057,6.89492786825601,7.36100460007671,8.24167832215175,14121.4602746656,1.00006998370959,2.43035575287302,0.000415878494078766,0.0418265027437918,2.34608819461677,2.40272564605954,2.43090110417502,2.45872108748136,2.51071026811959,10115.1000109897,1.00022366900795,0.253700064286377,0.0005014463454916,0.0457600943117387,0.166420418786289,0.222869171141221,0.252703766275079,0.283941310436004,0.346345721359865,8327.69633811979,1.00003096303572,TRUE,"",""
