"date_index","time_index","index","K600_daily_sigma_mean","K600_daily_sigma_se_mean","K600_daily_sigma_sd","K600_daily_sigma_2.5pct","K600_daily_sigma_25pct","K600_daily_sigma_50pct","K600_daily_sigma_75pct","K600_daily_sigma_97.5pct","K600_daily_sigma_n_eff","K600_daily_sigma_Rhat"
NA,NA,1,0.123193391090092,0.00735387693536795,0.0680512364539347,0.0186277972072458,0.0663057876634951,0.117265220064731,0.171816033385002,0.263973055635909,85.6326384448856,1.03488272814375
