"X","SFE.M.1S","SFE.M.2","SFE.M.3","SFE.M.4","SFE.SH.1S"
"b0",1.9824268098783,2.84989353254743,2.31298224111925,1.5785273188363,2.64739906334511
"b[1]",-0.744762879684757,-0.656387123541418,-0.54560651699165,-1.13546806424511,-0.731529974420224
"b[2]",4.78509642336718,3.81294904931704,3.62580896155869,1.6483164714662,3.62343197547916
"b[3]",2.57079794352207,0.61549714587873,0.998817011870505,1.6485430884845,0.805779615142
"sigma",20.8164358667714,21.273029280992,24.6144933982038,24.9886667530854,22.6406422656413
"lp__",-155.748299467861,-165.97067676808,-169.265678834785,-169.989668828744,-168.318243298769
