"date_index","time_index","index","err_obs_iid_sigma_mean","err_obs_iid_sigma_se_mean","err_obs_iid_sigma_sd","err_obs_iid_sigma_2.5pct","err_obs_iid_sigma_25pct","err_obs_iid_sigma_50pct","err_obs_iid_sigma_75pct","err_obs_iid_sigma_97.5pct","err_obs_iid_sigma_n_eff","err_obs_iid_sigma_Rhat","err_proc_iid_sigma_mean","err_proc_iid_sigma_se_mean","err_proc_iid_sigma_sd","err_proc_iid_sigma_2.5pct","err_proc_iid_sigma_25pct","err_proc_iid_sigma_50pct","err_proc_iid_sigma_75pct","err_proc_iid_sigma_97.5pct","err_proc_iid_sigma_n_eff","err_proc_iid_sigma_Rhat","lp___mean","lp___se_mean","lp___sd","lp___2.5pct","lp___25pct","lp___50pct","lp___75pct","lp___97.5pct","lp___n_eff","lp___Rhat"
NA,NA,1,0.0121403715875822,3.85952722376162e-06,0.000164301099290749,0.0118193087143209,0.0120280124861311,0.012140588710318,0.0122525702111206,0.0124591230985028,1812.22751953688,1.00355046747194,2.68681967551638,0.000990695569743184,0.0415123996147993,2.60560721277883,2.6585962097603,2.68665423570412,2.71480701556584,2.76894450765287,1755.80076946155,1.00398637023569,126331.366999768,7.23230083267098,301.774746291751,125723.506523437,126129.810187738,126334.565534118,126537.557962956,126913.051398252,1741.0563268581,1.00073656823505
