"date","discharge.daily","lnQ.daily","lnQ.bin1","lnQ.bin2","lnQ.bin1.weight","lnQ.bin2.weight"
2022-06-24,NA,NA,NA,NA,NA,NA
2022-06-25,1.15415250637213,0.143366313922833,3,4,0.426534744308666,0.573465255691334
2022-06-26,1.11402183832091,0.10797674483261,3,4,0.568093020669561,0.431906979330439
2022-06-27,1.01354274835583,0.0134518649605519,3,4,0.946192540157793,0.0538074598422075
2022-06-28,0.964060385789357,-0.0366013454731191,2,3,0.146405381892476,0.853594618107524
2022-06-29,1.03122344944775,0.0307459123452576,3,4,0.87701635061897,0.12298364938103
2022-06-30,1.07160978948362,0.0691619940363066,3,4,0.723352023854773,0.276647976145227
2022-07-01,1.08702877686522,0.0834480814457116,3,4,0.666207674217154,0.333792325782846
2022-07-02,1.17505860788571,0.161318025403872,3,4,0.354727898384514,0.645272101615486
2022-07-03,1.4578711570534,0.376977260033764,4,5,0.492090959864943,0.507909040135057
2022-07-04,1.59151877025709,0.46468876173712,4,5,0.14124495305152,0.85875504694848
2022-07-05,1.63920159539318,0.49420929121757,4,5,0.0231628351297202,0.97683716487028
2022-07-06,1.60206032285472,0.471290502653049,4,5,0.114837989387803,0.885162010612197
2022-07-07,1.49452075269832,0.401805588693169,4,5,0.392777645227325,0.607222354772675
2022-07-08,1.67549718367475,0.516109947307366,5,6,0.935560210770534,0.0644397892294659
2022-07-09,1.58420261808112,0.460081200667004,4,5,0.159675197331984,0.840324802668016
2022-07-10,1.59797940463828,0.468739959049692,4,5,0.125040163801231,0.874959836198769
2022-07-11,1.55030641304006,0.438452597226182,4,5,0.246189611095273,0.753810388904727
2022-07-12,1.37551527738443,0.318828408107024,4,5,0.724686367571903,0.275313632428097
2022-07-13,1.33776432549797,0.290999806803011,4,5,0.836000772787956,0.163999227212044
2022-07-14,1.30495964316058,0.266172115515309,4,5,0.935311537938766,0.0646884620612345
2022-07-15,1.36629141886151,0.31210007577573,4,5,0.751599696897079,0.248400303102921
2022-07-16,1.26581232889644,0.235714073315143,3,4,0.0571437067394296,0.94285629326057
2022-07-17,1.23052959501557,0.207444641771104,3,4,0.170221432915582,0.829778567084418
2022-07-18,1.31327881619938,0.272526923272059,4,5,0.909892306911764,0.0901076930882359
2022-07-19,1.46886505239309,0.384490029386651,4,5,0.462039882453396,0.537960117546604
2022-07-20,1.59145976902986,0.464651688771341,4,5,0.141393244914637,0.858606755085363
2022-07-21,1.58990607004626,0.463674939044512,4,5,0.145300243821953,0.854699756178047
2022-07-22,1.45359356807955,0.37403881326859,4,5,0.50384474692564,0.49615525307436
2022-07-23,1.42190990905944,0.352000974282217,4,5,0.591996102871132,0.408003897128868
2022-07-24,1.56678742251172,0.449027295276502,4,5,0.203890818893991,0.796109181106009
2022-07-25,1.53416957739388,0.427989242724416,4,5,0.288043029102334,0.711956970897666
2022-07-26,1.5353102677869,0.428732489465278,4,5,0.285070042138889,0.714929957861111
2022-07-27,1.57140918531105,0.451972787046723,4,5,0.192108851813109,0.807891148186891
2022-07-28,1.59947410239466,0.469674889213317,4,5,0.121300443146733,0.878699556853267
2022-07-29,1.62672283583499,0.486567460827218,4,5,0.0537301566911297,0.94626984330887
2022-07-30,1.61003532206803,0.476256117928402,4,5,0.0949755282863916,0.905024471713608
2022-07-31,1.72356351678782,0.544393959668395,5,6,0.822424161326419,0.177575838673581
2022-08-01,1.81298971018597,0.594977256183508,5,6,0.620090975265967,0.379909024734033
2022-08-02,1.7134251392429,0.538494372579134,5,6,0.846022509683465,0.153977490316535
2022-08-03,1.60423353472419,0.47264609406095,4,5,0.1094156237562,0.8905843762438
2022-08-04,1.62458895811699,0.485254834933664,4,5,0.0589806602653433,0.941019339734657
2022-08-05,1.6305382485289,0.4889101741315,4,5,0.0443593034740017,0.955640696525998
2022-08-06,1.60243399729381,0.471523721628311,4,5,0.113905113486755,0.886094886513245
2022-08-07,1.61055649957519,0.47657977118257,4,5,0.093680915269722,0.906319084730278
2022-08-08,1.60694759117656,0.474336473390064,4,5,0.102654106439744,0.897345893560256
2022-08-09,1.52731560149785,0.423511685626124,4,5,0.305953257495504,0.694046742504496
2022-08-10,1.56353252147645,0.446947698132082,4,5,0.212209207471673,0.787790792528327
2022-08-11,1.55902876113156,0.444063038354196,4,5,0.223747846583217,0.776252153416783
2022-08-12,1.54772019258,0.436783004682251,4,5,0.252867981270996,0.747132018729004
2022-08-13,1.47740056326505,0.390284167366692,4,5,0.438863330533232,0.561136669466768
2022-08-14,1.5520174486296,0.439555664371538,4,5,0.241777342513846,0.758222657486154
2022-08-15,1.4129613895969,0.345687778203011,4,5,0.617248887187957,0.382751112812043
2022-08-16,1.41540010698889,0.347412252248701,4,5,0.610350991005198,0.389649008994802
2022-08-17,1.26099389533969,0.231900215844727,3,4,0.072399136621091,0.927600863378909
2022-08-18,1.46245358570125,0.380115563347618,4,5,0.479537746609526,0.520462253390474
2022-08-19,1.68962797759527,0.524508373102031,5,6,0.901966507591875,0.098033492408125
2022-08-20,1.65247687151893,0.502275296590647,5,6,0.990898813637413,0.00910118636258739
2022-08-21,1.69807498662639,0.529495248649266,5,6,0.882019005402935,0.117980994597065
2022-08-22,1.74639699172409,0.557554803693762,5,6,0.769780785224953,0.230219214775047
2022-08-23,1.81137700997514,0.59408733502388,5,6,0.623650659904479,0.376349340095521
2022-08-24,1.81356988892036,0.595297217140156,5,6,0.618811131439375,0.381188868560625
2022-08-25,1.91518966927845,0.649816661737712,5,6,0.400733353049153,0.599266646950847
