"date","solar.time","DO.obs","DO.sat","depth","temp.water","light","discharge","DO.mod"
2022-06-30,2022-07-01 01:34:19.500551,6.432,8.56150466946082,0.395200348343246,22.515,0,0.940243557065987,6.30203206675552
2022-06-30,2022-07-01 01:39:19.500551,6.403,8.56294179261662,0.395768714245256,22.506,0,0.946851694515246,6.29957527117116
2022-06-30,2022-07-01 01:44:19.500551,6.415,8.56831344835917,0.396337080147267,22.473,0,0.953459831964505,6.29737955452188
2022-06-30,2022-07-01 01:49:19.500551,6.402,8.57106513195864,0.396905446049278,22.456,0,0.960067969413764,6.29545028267212
2022-06-30,2022-07-01 01:54:19.500551,6.393,8.57513201505343,0.396905446049278,22.431,0,0.960067969413764,6.2937104509927
2022-06-30,2022-07-01 01:59:19.500551,6.398,8.57640903358964,0.396905446049278,22.423,0,0.960067969413764,6.29208399676073
2022-06-30,2022-07-01 02:04:19.500551,6.384,8.58459243164694,0.396905446049278,22.373,0,0.960067969413764,6.29061138271609
2022-06-30,2022-07-01 02:09:19.500551,6.378,8.58455545939499,0.396905446049278,22.373,0,0.960067969413764,6.28927346027845
2022-06-30,2022-07-01 02:14:19.500551,6.368,8.58879859886429,0.396905446049278,22.347,0,0.960067969413764,6.28802337466121
2022-06-30,2022-07-01 02:19:19.500551,6.362,8.59288068575801,0.396905446049278,22.322,0,0.960067969413764,6.28690240982698
2022-06-30,2022-07-01 02:24:19.500551,6.336,8.5941625258412,0.396905446049278,22.314,0,0.960067969413764,6.28587457981408
2022-06-30,2022-07-01 02:29:19.500551,6.325,8.59824922513277,0.396905446049278,22.289,0,0.960067969413764,6.28493683311562
2022-06-30,2022-07-01 02:34:19.500551,6.316,8.599532527925,0.396905446049278,22.281,0,0.960067969413764,6.28408624750089
2022-06-30,2022-07-01 02:39:19.500551,6.311,8.60378905545373,0.396905446049278,22.255,0,0.960067969413764,6.28332173315768
2022-06-30,2022-07-01 02:44:19.500551,6.325,8.61201960573485,0.396905446049278,22.205,0,0.960067969413764,6.28271444771383
2022-06-30,2022-07-01 02:49:19.500551,6.29,8.61463114818537,0.396905446049278,22.189,0,0.960067969413764,6.28224166633621
2022-06-30,2022-07-01 02:54:19.500551,6.303,8.61740980547447,0.396905446049278,22.172,0,0.960067969413764,6.28184092561655
2022-06-30,2022-07-01 02:59:19.500551,6.302,8.62019008780733,0.396905446049278,22.155,0,0.960067969413764,6.28151164931306
2022-06-30,2022-07-01 03:04:19.500551,6.286,8.62429916640252,0.396905446049278,22.13,0,0.960067969413764,6.28126558386552
2022-06-30,2022-07-01 03:09:19.500551,6.266,8.62841178252969,0.396905446049278,22.105,0,0.960067969413764,6.28111409257815
2022-06-30,2022-07-01 03:14:19.500551,6.29,8.63402400659558,0.396905446049278,22.071,0,0.960067969413764,6.28106991251302
2022-06-30,2022-07-01 03:19:19.500551,6.273,8.63664764608735,0.396905446049278,22.055,0,0.960067969413764,6.28111376893904
2022-06-30,2022-07-01 03:24:19.500551,6.302,8.63810781077238,0.396905446049278,22.046,0,0.960067969413764,6.28119892593642
2022-06-30,2022-07-01 03:29:19.500551,6.259,8.64356484245823,0.396905446049278,22.013,0,0.960067969413764,6.28135388599121
2022-06-30,2022-07-01 03:34:19.500551,6.24,8.64769407122651,0.396905446049278,21.988,0,0.960067969413764,6.28160447970508
2022-06-30,2022-07-01 03:39:19.500551,6.237,8.65049206742793,0.397473811951289,21.971,0,0.966676106863023,6.28197336846352
2022-06-30,2022-07-01 03:44:19.500551,6.257,8.65178962476647,0.398042177853299,21.963,0,0.973284244312282,6.28248060922744
2022-06-30,2022-07-01 03:49:19.500551,6.246,8.65459003086256,0.39861054375531,21.946,0,0.979892381761541,6.28312148023432
2022-06-30,2022-07-01 03:54:19.500551,6.223,8.6590233718289,0.39861054375531,21.921,1.758848,0.979892381761541,6.28392983520961
2022-06-30,2022-07-01 03:59:19.500551,6.224,8.66346054972384,0.39861054375531,21.896,3.517696,0.979892381761541,6.28492281806022
2022-07-01,2022-07-01 04:04:19.500551,6.233,8.66790156965848,0.39861054375531,21.871,5.276544,0.979892381761541,6.233
