"date_index","time_index","index","err_obs_iid_sigma_mean","err_obs_iid_sigma_se_mean","err_obs_iid_sigma_sd","err_obs_iid_sigma_2.5pct","err_obs_iid_sigma_25pct","err_obs_iid_sigma_50pct","err_obs_iid_sigma_75pct","err_obs_iid_sigma_97.5pct","err_obs_iid_sigma_n_eff","err_obs_iid_sigma_Rhat","err_proc_iid_sigma_mean","err_proc_iid_sigma_se_mean","err_proc_iid_sigma_sd","err_proc_iid_sigma_2.5pct","err_proc_iid_sigma_25pct","err_proc_iid_sigma_50pct","err_proc_iid_sigma_75pct","err_proc_iid_sigma_97.5pct","err_proc_iid_sigma_n_eff","err_proc_iid_sigma_Rhat","lp___mean","lp___se_mean","lp___sd","lp___2.5pct","lp___25pct","lp___50pct","lp___75pct","lp___97.5pct","lp___n_eff","lp___Rhat"
NA,NA,1,0.0123501144802749,9.43067839214811e-06,0.000246863811301898,0.0118666821243888,0.0121844395972097,0.0123487686059503,0.0125159401604063,0.012831612375981,685.218358472914,1.00965608292956,6.5989066881892,0.00197356624236419,0.0652437973166322,6.47214669652438,6.55466848802008,6.59881247731207,6.6426247194236,6.72966467479942,1092.88645593457,1.00474663365817,164640.846052343,19.375070211425,554.418436252127,163590.404371325,164259.239148168,164622.321273944,165011.667458542,165748.354442131,818.820594395476,1.00527823225972
