"date_index","time_index","index","err_obs_iid_sigma_mean","err_obs_iid_sigma_se_mean","err_obs_iid_sigma_sd","err_obs_iid_sigma_2.5pct","err_obs_iid_sigma_25pct","err_obs_iid_sigma_50pct","err_obs_iid_sigma_75pct","err_obs_iid_sigma_97.5pct","err_obs_iid_sigma_n_eff","err_obs_iid_sigma_Rhat","err_proc_iid_sigma_mean","err_proc_iid_sigma_se_mean","err_proc_iid_sigma_sd","err_proc_iid_sigma_2.5pct","err_proc_iid_sigma_25pct","err_proc_iid_sigma_50pct","err_proc_iid_sigma_75pct","err_proc_iid_sigma_97.5pct","err_proc_iid_sigma_n_eff","err_proc_iid_sigma_Rhat","lp___mean","lp___se_mean","lp___sd","lp___2.5pct","lp___25pct","lp___50pct","lp___75pct","lp___97.5pct","lp___n_eff","lp___Rhat"
NA,NA,1,0.0361420707003524,0.000129220504150611,0.00119201887491861,0.0339161068036814,0.0354189382387412,0.0360839367528397,0.0368845359212217,0.0386998027972031,85.0948745406022,1.0308154170936,18.0880551066095,0.0337730760129278,0.282542933331455,17.5272050277509,17.9140429005001,18.093412253762,18.249962075643,18.6695086058768,69.9886577009143,1.03922082715795,90269.3700647877,39.9316958971141,368.676752277684,89543.7339013583,90026.3519136377,90264.8869280991,90525.6248867461,90944.7134577945,85.2424642370783,1.03210175309859
