"","date_index","time_index","index","lnK600_lnQ_nodes_mean","lnK600_lnQ_nodes_se_mean","lnK600_lnQ_nodes_sd","lnK600_lnQ_nodes_2.5pct","lnK600_lnQ_nodes_25pct","lnK600_lnQ_nodes_50pct","lnK600_lnQ_nodes_75pct","lnK600_lnQ_nodes_97.5pct","lnK600_lnQ_nodes_n_eff","lnK600_lnQ_nodes_Rhat"
"1",NA,NA,1,1.21334498563226,0.06607964990439,0.641506805092278,0.00250556078413053,0.757414613818137,1.230670255083,1.73442838088485,2.39099665503317,94.2468988090022,1.03189335310224
"2",NA,NA,2,1.02978988123868,0.0592062408402567,0.490325055619179,0.0636896072512118,0.683038927665999,1.03209472973966,1.41104437392565,1.86843822968601,68.5856403239396,1.03568648990386
"3",NA,NA,3,0.576716432188598,0.0201464177171362,0.158663727830733,0.254004296219508,0.471680957254916,0.589173673360922,0.71149157326008,0.846578940366694,62.0239811518654,1.05828377910262
"4",NA,NA,4,0.822335542863663,0.0109703058931941,0.0909148131710778,0.670690006052936,0.747204937214909,0.820356536008479,0.88824231073871,1.00140427444615,68.6802434917431,1.03873203012591
"5",NA,NA,5,0.867459107953976,0.00781948670197434,0.140637660274853,0.583940071386179,0.776322711869976,0.86776764642273,0.968772402690009,1.11769519145082,323.479508404297,1.00654394900203
"6",NA,NA,6,1.27422551246288,0.0106991535027282,0.316113239129103,0.630085199008189,1.08477761234662,1.27517442890072,1.47822547979766,1.91121009213651,872.944298624139,1.00221841214478
"7",NA,NA,7,1.44763430114075,0.0295315481843591,0.545265232753469,0.398199979708415,1.08191207274301,1.43891172295247,1.8357279576323,2.4919960829827,340.912702456691,1.00505307322721
