"date","discharge.daily","lnQ.daily","lnQ.bin1","lnQ.bin2","lnQ.bin1.weight","lnQ.bin2.weight"
2022-06-29,NA,NA,NA,NA,NA,NA
2022-06-30,3.3982740174329,1.22326766079683,5,6,0.776732339203174,0.223267660796826
2022-07-01,3.33976446710091,1.20590028566998,5,6,0.794099714330022,0.205900285669978
2022-07-02,3.34035447937317,1.20607693290591,5,6,0.793923067094092,0.206076932905908
2022-07-03,3.38686711350263,1.2199053387886,5,6,0.780094661211396,0.219905338788604
2022-07-04,3.54204034110576,1.26470292865371,5,6,0.735297071346294,0.264702928653706
2022-07-05,3.82672126246893,1.34200836931725,5,6,0.657991630682752,0.342008369317248
2022-07-06,4.09075175430316,1.40872875617311,5,6,0.591271243826886,0.408728756173114
2022-07-07,4.08711334529091,1.4078389373248,5,6,0.592161062675204,0.407838937324796
2022-07-08,3.8466833443469,1.34721130802122,5,6,0.652788691978778,0.347211308021222
2022-07-09,3.60625334340288,1.28266937838729,5,6,0.717330621612708,0.282669378387292
2022-07-10,3.3663150193524,1.21381868002655,5,6,0.786181319973451,0.213818680026549
2022-07-11,3.17760942760943,1.15612916176053,5,6,0.843870838239465,0.156129161760535
2022-07-12,2.99116554957676,1.09566312735607,5,6,0.904336872643927,0.0956631273560729
2022-07-13,NA,NA,NA,NA,NA,NA
2022-07-28,NA,NA,NA,NA,NA,NA
2022-07-29,1.47848225243085,0.391016056471592,4,5,0.608983943528408,0.391016056471592
2022-07-30,1.45308222411026,0.373686972188868,4,5,0.626313027811132,0.373686972188868
2022-07-31,1.41988420025803,0.350575319173797,4,5,0.649424680826203,0.350575319173797
2022-08-01,1.39098343245539,0.330011002342261,4,5,0.669988997657739,0.330011002342261
2022-08-02,1.39926327134271,0.335945863355902,4,5,0.664054136644098,0.335945863355902
2022-08-03,1.38604699644419,0.326455808161243,4,5,0.673544191838757,0.326455808161243
2022-08-04,1.3211161458825,0.278476944372037,4,5,0.721523055627963,0.278476944372037
2022-08-05,1.22200391768149,0.200492066702929,4,5,0.799507933297071,0.200492066702929
2022-08-06,1.16503823279524,0.152753904329164,4,5,0.847246095670836,0.152753904329164
2022-08-07,1.14568583026527,0.136003436087859,4,5,0.863996563912141,0.136003436087859
2022-08-08,1.16391720947796,0.151791220901636,4,5,0.848208779098364,0.151791220901636
2022-08-09,1.17867734982221,0.164392919829398,4,5,0.835607080170602,0.164392919829398
2022-08-10,1.18254193020548,0.16766629970285,4,5,0.83233370029715,0.16766629970285
2022-08-11,1.1952173605211,0.178328060492648,4,5,0.821671939507352,0.178328060492648
2022-08-12,1.19924911104818,0.18169562014329,4,5,0.81830437985671,0.18169562014329
2022-08-13,1.19365382799962,0.177019046635181,4,5,0.822980953364819,0.177019046635181
2022-08-14,1.15695506466535,0.145791609657286,4,5,0.854208390342714,0.145791609657286
2022-08-15,1.11941061707417,0.112802312041693,4,5,0.887197687958307,0.112802312041693
2022-08-16,1.0742550111709,0.07162740847093,4,5,0.92837259152907,0.07162740847093
2022-08-17,1.02366145882501,0.0233858653386986,4,5,0.976614134661301,0.0233858653386987
2022-08-18,0.967767629566695,-0.0327632726231992,3,4,0.0327632726231992,0.967236727376801
2022-08-19,0.915590877623588,-0.0881856542303493,3,4,0.0881856542303493,0.911814345769651
2022-08-20,0.863482960445577,-0.146781114716246,3,4,0.146781114716246,0.853218885283754
2022-08-21,0.807490795808553,-0.213823622329789,3,4,0.213823622329789,0.786176377670211
2022-08-22,0.772778407124202,-0.25776293756606,3,4,0.25776293756606,0.74223706243394
2022-08-23,0.753671843041002,-0.282798227141549,3,4,0.282798227141549,0.717201772858451
2022-08-24,0.740258897385066,-0.300755292639957,3,4,0.300755292639957,0.699244707360043
