"","date","GPP_mean","GPP_se_mean","GPP_sd","GPP_2.5pct","GPP_25pct","GPP_50pct","GPP_75pct","GPP_97.5pct","GPP_n_eff","GPP_Rhat","ER_mean","ER_se_mean","ER_sd","ER_2.5pct","ER_25pct","ER_50pct","ER_75pct","ER_97.5pct","ER_n_eff","ER_Rhat","DO_R2_mean","DO_R2_se_mean","DO_R2_sd","DO_R2_2.5pct","DO_R2_25pct","DO_R2_50pct","DO_R2_75pct","DO_R2_97.5pct","DO_R2_n_eff","DO_R2_Rhat","GPP_daily_mean","GPP_daily_se_mean","GPP_daily_sd","GPP_daily_2.5pct","GPP_daily_25pct","GPP_daily_50pct","GPP_daily_75pct","GPP_daily_97.5pct","GPP_daily_n_eff","GPP_daily_Rhat","ER_daily_mean","ER_daily_se_mean","ER_daily_sd","ER_daily_2.5pct","ER_daily_25pct","ER_daily_50pct","ER_daily_75pct","ER_daily_97.5pct","ER_daily_n_eff","ER_daily_Rhat","K600_daily_mean","K600_daily_se_mean","K600_daily_sd","K600_daily_2.5pct","K600_daily_25pct","K600_daily_50pct","K600_daily_75pct","K600_daily_97.5pct","K600_daily_n_eff","K600_daily_Rhat","K600_daily_predlog_mean","K600_daily_predlog_se_mean","K600_daily_predlog_sd","K600_daily_predlog_2.5pct","K600_daily_predlog_25pct","K600_daily_predlog_50pct","K600_daily_predlog_75pct","K600_daily_predlog_97.5pct","K600_daily_predlog_n_eff","K600_daily_predlog_Rhat","valid_day","warnings","errors"
"1",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","data don't start when expected"
"2",2023-06-25,3.49193071092878,0.00723174429072106,0.600298755646243,2.31699109251988,3.082761277445,3.49533684420359,3.89123341160549,4.6672063575109,6890.4686865746,1.00021228019965,-9.46437622679903,0.0199946836897312,1.1565484786286,-11.7652529871965,-10.2359019325374,-9.44791810445025,-8.68375330545026,-7.21768370825571,3345.7894476187,1.00026630223371,0.999568075360336,1.46167872851428e-05,8.22700092037637e-05,0.999408429584491,0.999512401856379,0.999567169556476,0.999626504647547,0.999725949038839,31.6795670859441,1.12480322578932,3.49193071092531,0.00723174429071384,0.600298755645645,2.31699109251757,3.08276127744193,3.49533684420011,3.89123341160162,4.66720635750625,6890.46868657463,1.00021228019965,-9.46437622679903,0.0199946836897312,1.1565484786286,-11.7652529871965,-10.2359019325374,-9.44791810445028,-8.68375330545021,-7.21768370825569,3345.78944761871,1.00026630223371,8.44971452977924,0.0184356037352192,0.82397757854567,6.87784920039305,7.88445882081056,8.43882978371887,9.00645727837972,10.0876949079379,1997.63463469764,1.00096912428822,2.13136934298377,0.00220085110867147,0.0959498009499383,1.93551479753652,2.0682535601091,2.13533190827019,2.19792520160445,2.31145938574463,1900.67048473897,1.00111457159913,TRUE,"",""
"3",2023-06-26,4.36758754709568,0.0109332416009478,0.626825519035933,3.14161772113453,3.94195159523902,4.36520371727401,4.79642309435942,5.60167612552095,3286.96778423724,1.00063742877755,-11.3832266140824,0.0234041952187551,1.23078661384229,-13.7554004763415,-12.2241065309758,-11.3919394312317,-10.5469961284774,-8.97439175367775,2765.52828315068,1.00088134123365,0.999717818895837,1.00961502111363e-05,5.63305754857692e-05,0.999604757636622,0.99967947950853,0.999717842810299,0.999756821062272,0.99982549837772,31.1298314617402,1.1272782078913,4.36758754709133,0.0109332416009369,0.626825519035308,3.1416177211314,3.94195159523509,4.36520371726966,4.79642309435464,5.60167612551537,3286.96778423728,1.00063742877755,-11.3832266140824,0.0234041952187551,1.23078661384229,-13.7554004763416,-12.2241065309757,-11.3919394312317,-10.5469961284774,-8.97439175367779,2765.52828315067,1.00088134123365,8.31336888617381,0.0164996656494058,0.746487815719889,6.87071366326317,7.79937463632887,8.31403854596953,8.80377423265323,9.78980688080379,2046.89308843637,1.00113334670953,2.11130938751062,0.00203543218612814,0.0881777306315324,1.92956228124734,2.05385441027385,2.11470723075668,2.17145468640249,2.27711584630233,1876.7419409281,1.00112962658695,TRUE,"",""
"4",2023-06-27,3.50691046188534,0.00783596212546965,0.596322035114808,2.32916846756828,3.10134303259992,3.51466714356452,3.90776279879149,4.67521152502643,5791.31328110154,1.00017668946581,-11.8015709686748,0.0233813549120343,1.22820032135099,-14.2026798812089,-12.6154390623303,-11.8019826968597,-10.9652784237587,-9.42352983438954,2759.30091466253,1.00068148571847,0.999670649280319,1.08192794331343e-05,6.28011294812878e-05,0.999547014139878,0.999628142626145,0.999671347211995,0.999714981624547,0.999788446373154,33.6928876668239,1.11474407964894,3.50691046188185,0.00783596212546184,0.596322035114214,2.32916846756596,3.10134303259683,3.51466714356102,3.9077627987876,4.67521152502177,5791.31328110155,1.00017668946581,-11.8015709686748,0.0233813549120343,1.22820032135099,-14.2026798812089,-12.6154390623303,-11.8019826968597,-10.9652784237587,-9.42352983438955,2759.30091466254,1.00068148571847,8.10418822799117,0.0150868322968107,0.665625029434233,6.82010517696467,7.64913726827312,8.10925606495983,8.54052615409201,9.41655052506627,1946.53924003751,1.00104258386825,2.08771392750702,0.00185515815399509,0.0794205253904601,1.92437186434767,2.03636022084394,2.09114521823451,2.14129080667572,2.23617094681861,1832.75170566005,1.00115569043772,TRUE,"",""
"5",2023-06-28,3.87986265513606,0.00725036314025275,0.592415177383229,2.7205349403991,3.48853459052769,3.8715077231064,4.27198347137117,5.05021387931694,6676.25374506062,1.00001708315899,-13.7151973684217,0.0230033521068359,1.25635673475655,-16.2366162136909,-14.5607135929521,-13.7042658451252,-12.8698506188601,-11.2688673008159,2982.93431414514,1.0005022123665,0.999780453170555,7.49078432899439e-06,4.2117252882704e-05,0.99969769746605,0.999750871137359,0.999780837936799,0.999810572849395,0.999860206491084,31.6129836157702,1.117635479606,3.8798626551322,0.0072503631402457,0.592415177382639,2.72053494039639,3.48853459052421,3.87150772310255,4.27198347136692,5.05021387931191,6676.25374506032,1.00001708315899,-13.7151973684217,0.023003352106836,1.25635673475655,-16.2366162136909,-14.5607135929521,-13.7042658451252,-12.8698506188601,-11.268867300816,2982.93431414513,1.0005022123665,7.89784565566318,0.0130785437030977,0.589863977218305,6.75000308445294,7.49841146986794,7.91032232460518,8.2777888936201,9.06344866432577,2034.1593611154,1.00119161004761,2.06338307705221,0.0016868136499369,0.070980486107931,1.91554784589862,2.01772944854599,2.06663580876058,2.11121236285544,2.19601249316323,1770.69485379642,1.00119621448971,TRUE,"",""
"6",2023-06-29,4.92703632216999,0.00864958534309176,0.594955222057199,3.77279510222388,4.51468311453654,4.92978525601862,5.32825483431722,6.11192854159362,4731.27275258046,1.0005313597004,-17.9071527273323,0.0273759610177577,1.35572513656113,-20.5794997924323,-18.8285915711715,-17.9039177851723,-17.0002147346245,-15.2444943064453,2452.47477563134,1.00152117460044,0.99983843877836,5.6582206475469e-06,3.1695061867598e-05,0.999776497898972,0.999816322110907,0.999838806566912,0.999860546219453,0.999899037060741,31.3778692752208,1.12508161541681,4.92703632216508,0.00864958534308329,0.594955222056607,3.77279510222012,4.51468311453205,4.92978525601371,5.32825483431191,6.11192854158753,4731.27275258031,1.0005313597004,-17.9071527273323,0.0273759610177577,1.35572513656113,-20.5794997924323,-18.8285915711715,-17.9039177851723,-17.0002147346245,-15.2444943064454,2452.47477563134,1.00152117460044,7.67965633487184,0.011826414177489,0.513288563370363,6.66084985169749,7.3410881382141,7.68190070680649,8.01735800342931,8.69243931798004,1883.72285290235,1.00102181255969,2.03688181282825,0.00152081567354447,0.0627497827727762,1.9065970542908,1.9967522519355,2.03960976215339,2.07940253339315,2.15472724421274,1702.4379584502,1.0012626152051,TRUE,"",""
"7",2023-06-30,7.10729347571316,0.0127106990088007,0.663884240665129,5.81291110725982,6.65781363190375,7.10538722289496,7.55368932615945,8.42505386138012,2728.00931886994,1.00093021169708,-21.7934864969128,0.0363226742122542,1.49821826125016,-24.819533226713,-22.7657915075749,-21.770763875877,-20.8005144493626,-18.8829081344431,1701.35343245947,1.00160079450877,0.999938659543477,2.10793537142794e-06,1.19400701086087e-05,0.999915065005973,0.999930439285995,0.999938663618425,0.999947180138557,0.999961498516458,32.0847877645245,1.1167899762188,7.10729347570608,0.0127106990087881,0.663884240664468,5.81291110725403,6.65781363189712,7.10538722288788,7.55368932615193,8.42505386137172,2728.00931886992,1.00093021169708,-21.7934864969128,0.0363226742122545,1.49821826125017,-24.819533226713,-22.7657915075749,-21.770763875877,-20.8005144493626,-18.8829081344431,1701.35343245944,1.00160079450877,7.50892921329701,0.0125107386305711,0.46282326338975,6.61240326378097,7.20405286875656,7.49876489426531,7.80204449522812,8.45236158178657,1368.56194103804,1.00296209360462,2.00321742152607,0.00136485951154517,0.054435510552097,1.89000963958136,1.96791677121472,2.00576015467325,2.04026332447823,2.10566269081932,1590.70153361473,1.00138793737599,TRUE,"",""
"8",2023-07-01,6.08239316260814,0.0178758253577589,0.612597390497341,4.80257391719975,5.67876837444676,6.09399177942385,6.50183947668763,7.23972120750647,1174.40550646378,1.00199554159595,-17.3655389089138,0.0325725834335387,1.22783528344782,-19.7628873553847,-18.1917796418428,-17.3572147377246,-16.5637259168559,-14.9887156540995,1420.94022290844,1.0010656744407,0.999892606870721,4.04598321512435e-06,2.2486855799557e-05,0.99984769597354,0.99987723741644,0.999892657851427,0.999908429457731,0.999935157503102,30.8893888862754,1.1304736006924,6.08239316260208,0.0178758253577407,0.612597390496731,4.80257391719497,5.67876837444111,6.09399177941778,6.50183947668116,7.23972120749926,1174.40550646383,1.00199554159595,-17.3655389089138,0.0325725834335388,1.22783528344782,-19.7628873553847,-18.1917796418428,-17.3572147377246,-16.5637259168558,-14.9887156540996,1420.94022290843,1.0010656744407,7.14213352954085,0.00876887148454534,0.392041406721929,6.36655629366197,6.88326719283435,7.14213589825484,7.39969969133385,7.90946636224205,1998.83279992439,1.00110154302324,1.96719136802896,0.00128514191725406,0.0494571506089535,1.86654626219615,1.93422657421726,1.9684609212466,2.00119362617983,2.06093745632665,1481.00322739575,1.00154974868161,TRUE,"",""
"9",2023-07-02,5.42075043842355,0.00757462795873914,0.599421189557334,4.23655785190268,5.01942527288324,5.42210233226289,5.82947694451691,6.59483277987286,6262.41103568113,1.00033163971509,-15.7982970826886,0.0228406181412318,1.18989253035132,-18.1558529253316,-16.6152385096497,-15.7900203069658,-14.9897546237373,-13.4845920971583,2713.93705114098,1.00122627275916,0.999898448115175,3.67936081601129e-06,2.05235787451663e-05,0.999857939219263,0.999884097092005,0.99989875672594,0.999912712797557,0.999937675988837,31.1143996778342,1.12763978507914,5.42075043841815,0.00757462795873181,0.599421189556737,4.23655785189846,5.01942527287825,5.42210233225749,5.8294769445111,6.59483277986629,6262.41103568078,1.00033163971509,-15.7982970826886,0.0228406181412318,1.18989253035132,-18.1558529253316,-16.6152385096497,-15.7900203069658,-14.9897546237373,-13.4845920971583,2713.93705114098,1.00122627275916,6.89437156474013,0.0103985713098446,0.400057291418688,6.14336065376674,6.62700114716794,6.88515814546104,7.14945809670741,7.70438871054539,1480.12035660552,1.00190017520886,1.92444752682048,0.00138189435103779,0.0503686156016556,1.82255895576867,1.89138583025818,1.92541273631445,1.95876125968638,2.02033015062338,1328.52687902248,1.00165905525953,TRUE,"",""
"10",2023-07-03,5.37667085734796,0.00778319785935841,0.595546334911887,4.22818797109782,4.97512131934757,5.37263691255811,5.7831701207342,6.5552365649431,5854.83918319715,1.00025413420311,-10.9683900318092,0.0219304627359941,1.05767017527773,-13.0316616876157,-11.6924019874295,-10.9556647938194,-10.239793771859,-8.92781931163474,2325.97437173015,1.0007272093715,0.999898868733561,3.55827827269555e-06,2.01232978635802e-05,0.999858607558988,0.999885218987087,0.99989904953207,0.999913129997616,0.999936673180377,31.9829481294338,1.12423481049971,5.37667085734261,0.00778319785935089,0.595546334911294,4.2281879710936,4.97512131934261,5.37263691255276,5.78317012072844,6.55523656493657,5854.83918319681,1.00025413420311,-10.9683900318092,0.0219304627359942,1.05767017527773,-13.0316616876157,-11.6924019874294,-10.9556647938194,-10.239793771859,-8.92781931163474,2325.97437173014,1.0007272093715,6.64825438003847,0.00994044021959174,0.404430399141534,5.847302816477,6.37175645034819,6.64266109777387,6.91716107716691,7.45483265653936,1655.29860222585,1.0015756819414,1.8919500700287,0.0015695554959952,0.0548785541368285,1.77985438943799,1.85494348233636,1.89327700805799,1.92921277128167,1.99753924260578,1222.50873061163,1.0016508671055,TRUE,"",""
